class,rank,status,bib,country,name,time_seconds,confidence,source_file
M16,1,OK,95,CZE,Daniel Vandas,2743,high,2014/results-long.pdf
M16,2,OK,92,SUI,Andrin Grundler,2891,high,2014/results-long.pdf
M16,3,OK,83,FIN,Tuomas Heikkila,3069,high,2014/results-long.pdf
M16,4,OK,81,POL,Marcin Biederman,3088,high,2014/results-long.pdf
M16,5,OK,43,SUI,Timo Suter,3092,high,2014/results-long.pdf
M16,6,OK,69,CZE,Vojtech Sykora,3118,high,2014/results-long.pdf
M16,7,OK,99,SVK,Dusan Slama,3158,high,2014/results-long.pdf
M16,8,OK,30,SVK,Jakub Chupek,3220,high,2014/results-long.pdf
M16,9,OK,93,GER,Erik Dohler,3266,high,2014/results-long.pdf
M16,10,OK,82,GBR,Aidan Rigby,3283,high,2014/results-long.pdf
M16,10,OK,71,POL,Fryderyk Pryjma,3283,high,2014/results-long.pdf
M16,12,OK,20,SUI,Nicola Banfi,3341,high,2014/results-long.pdf
M16,13,OK,40,HUN,Patrik Egei,3376,high,2014/results-long.pdf
M16,14,OK,75,LAT,Uldis Upitis,3385,high,2014/results-long.pdf
M16,15,OK,70,POR,Ricardo Esteves,3391,high,2014/results-long.pdf
M16,16,OK,56,SUI,Tino Polsini,3403,high,2014/results-long.pdf
M16,17,OK,78,POR,Joao Bernandino,3462,high,2014/results-long.pdf
M16,18,OK,55,FRA,Benjamin Leduc,3482,high,2014/results-long.pdf
M16,19,OK,51,HUN,Marton Zacher,3496,high,2014/results-long.pdf
M16,20,OK,10,CZE,Ondrej Vystavel,3513,high,2014/results-long.pdf
M16,21,OK,100,RUS,Semen Petrov,3537,high,2014/results-long.pdf
M16,22,OK,61,RUS,Kiril Ageev,3557,high,2014/results-long.pdf
M16,23,OK,60,GBR,Alex Carcas,3595,high,2014/results-long.pdf
M16,24,OK,52,DEN,Laurits Bidstrup Moller,3607,high,2014/results-long.pdf
M16,25,OK,68,LAT,Matiss Sliksjanis,3627,high,2014/results-long.pdf
M16,26,OK,17,GER,Tobias Spangenberg,3629,high,2014/results-long.pdf
M16,27,OK,64,LTU,Pranas Germanavicius,3638,high,2014/results-long.pdf
M16,28,OK,36,RUS,Aleksei Iurikov,3649,high,2014/results-long.pdf
M16,29,OK,4,HUN,Mihaly Ormay,3692,high,2014/results-long.pdf
M16,30,OK,87,BUL,Tsvetan Ivanov,3695,high,2014/results-long.pdf
M16,31,OK,41,FRA,Pierre Erbland,3736,high,2014/results-long.pdf
M16,32,OK,72,ROU,Peter Divin,3741,high,2014/results-long.pdf
M16,33,OK,14,GBR,Harrison McCartney,3744,high,2014/results-long.pdf
M16,34,OK,84,HUN,Matyas Szuromi,3755,high,2014/results-long.pdf
M16,35,OK,63,ISR,Stav Barkai,3764,high,2014/results-long.pdf
M16,36,OK,16,LAT,Karlis Kaminskis,3782,high,2014/results-long.pdf
M16,37,OK,37,FIN,Emil Sevelius,3818,high,2014/results-long.pdf
M16,38,OK,50,BUL,Martin Penchev,3842,high,2014/results-long.pdf
M16,39,OK,57,UKR,Kyrylo Barannyk,3894,high,2014/results-long.pdf
M16,40,OK,34,AUT,Clemens Wolfram,3932,high,2014/results-long.pdf
M16,41,OK,85,FRA,Mathieu Perrin,3945,high,2014/results-long.pdf
M16,42,OK,49,LAT,Edgars Ustinovs,3956,high,2014/results-long.pdf
M16,43,OK,13,EST,Tomi-Andre Piirmets,3971,high,2014/results-long.pdf
M16,44,OK,31,LTU,Jonas Kuke,3977,high,2014/results-long.pdf
M16,45,OK,6,RUS,Sergei Mizonov,3997,high,2014/results-long.pdf
M16,46,OK,39,BUL,Ivaylo Petkov,4015,high,2014/results-long.pdf
M16,47,OK,96,BEL,Klaas Mellebeek,4041,high,2014/results-long.pdf
M16,48,OK,88,DEN,Lasse Fugmann Thamdrup,4070,high,2014/results-long.pdf
M16,49,OK,58,BLR,Yauhen Zhakhouski,4161,high,2014/results-long.pdf
M16,50,OK,86,ROU,Malin Tamas,4317,high,2014/results-long.pdf
M16,51,OK,98,UKR,Igor Efimenko,4361,high,2014/results-long.pdf
M16,52,OK,28,ISR,Rotem Lanes,4364,high,2014/results-long.pdf
M16,53,OK,44,DEN,Rune Ostergaard,4370,high,2014/results-long.pdf
M16,53,OK,59,AUT,Jannis Bonek,4370,high,2014/results-long.pdf
M16,55,OK,80,ESP,Ignacio Sanchez Munoz,4427,high,2014/results-long.pdf
M16,56,OK,9,FRA,Antonie Guenin,4453,high,2014/results-long.pdf
M16,57,OK,77,BLR,Dmitry Zhylinski,4512,high,2014/results-long.pdf
M16,58,OK,74,BEL,Wout Keuppens,4591,high,2014/results-long.pdf
M16,59,OK,76,EST,Oliver Kutt,4616,high,2014/results-long.pdf
M16,60,OK,38,ITA,Cesare Mattiroli,4645,high,2014/results-long.pdf
M16,61,OK,7,BEL,Ruben Jamsin,4691,high,2014/results-long.pdf
M16,62,OK,90,AUT,Dominik Jandl,4750,high,2014/results-long.pdf
M16,63,OK,19,UKR,Taras Rachuk,4760,high,2014/results-long.pdf
M16,64,OK,79,TUR,Talha Gunday,4817,high,2014/results-long.pdf
M16,65,OK,89,SRB,Milos Bilic,4854,high,2014/results-long.pdf
M16,66,OK,65,SVK,Stanislav Franko,4881,high,2014/results-long.pdf
M16,67,OK,62,ESP,Abel Herrero Gomez,4914,high,2014/results-long.pdf
M16,68,OK,32,POR,Joao Casal,4916,high,2014/results-long.pdf
M16,69,OK,23,BUL,Stefan Jordanov,4928,high,2014/results-long.pdf
M16,70,OK,48,BEL,Miel Deferme,4961,high,2014/results-long.pdf
M16,71,OK,42,GBR,Matthew Fellbaum,5052,high,2014/results-long.pdf
M16,72,OK,67,TUR,Ismail Kilinc,5066,high,2014/results-long.pdf
M16,73,OK,27,ROU,Peter Knobloch-Esztergar,5248,high,2014/results-long.pdf
M16,74,OK,5,IRL,James Millar,5303,high,2014/results-long.pdf
M16,75,OK,15,ISR,Ido Bahat,5318,high,2014/results-long.pdf
M16,76,OK,12,POR,Antonio Ferreira,5377,high,2014/results-long.pdf
M16,77,OK,94,ISR,Nadav Genossar,5452,high,2014/results-long.pdf
M16,78,OK,26,EST,Andres Room,5528,high,2014/results-long.pdf
M16,79,OK,18,LTU,Rokas Lipnickas,5532,high,2014/results-long.pdf
M16,80,OK,24,TUR,Mehmet Emin Avchil,5640,high,2014/results-long.pdf
M16,81,OK,21,ESP,Sergio Moran Callado,5667,high,2014/results-long.pdf
M16,82,OK,45,IRL,Robert Pim,5708,high,2014/results-long.pdf
M16,83,OK,91,LTU,Rokas Vaitkus,5820,high,2014/results-long.pdf
M16,84,OK,29,UKR,Stanislav Polianytsia,6082,high,2014/results-long.pdf
M16,85,OK,1,ROU,George Minou,6134,high,2014/results-long.pdf
