class,rank,status,country,team,total_time_seconds,leg1_name,leg1_time_seconds,leg2_name,leg2_time_seconds,leg3_name,leg3_time_seconds,confidence,source_file
W18,8,OK,SWE,Team SWE 86,6568,Kristin Boman,2480,Lina Sundkvist,2001,Elsa Jansson,2087,high,2006/2006_relay_w18.txt
W18,9,OK,LTU,Team LTU 50,6573,Ugne Grigonyte,2188,Gintare Apcelauskaite,2285,Gabija Ražaitytė,2100,high,2006/2006_relay_w18.txt
W18,10,OK,UKR,Team UKR 90,6716,Irina Dryutova,2280,Olha Hrynko,2120,Oleksandra Parkhomenko,2316,high,2006/2006_relay_w18.txt
W18,11,OK,SUI,Team SUI 80,6724,Annettina Herren,1853,Laetitia Hächler,2685,Judith Wyder,2186,high,2006/2006_relay_w18.txt
W18,12,OK,LAT,Team LAT 47,7032,Madara Stapane,2553,Anna Bralite,2286,Krista Mihailova,2193,high,2006/2006_relay_w18.txt
W18,13,OK,AUT,Team AUT 4,7208,Ursula Kadan,2463,Carina Kradischnig,2814,Stephanie Killmann,1931,high,2006/2006_relay_w18.txt
W18,14,OK,POL,Team POL 56,7690,Marlena Wieleba,3054,Magdalena Lesniak,2287,Natalia Najman,2349,high,2006/2006_relay_w18.txt
W18,15,OK,SVK,Team SVK 96,7830,Jana Kršiaková,2018,Eva Farkašová,3027,Dáša Mihálová,2785,high,2006/2006_relay_w18.txt
W18,16,OK,ROU,Team ROM 64,7833,Ioana Zah-Git,2468,Monica Auer,2994,Adina Popescu,2371,high,2006/2006_relay_w18.txt
W18,17,OK,BUL,Team BUL 12,8385,Sofiya Toteva,2918,Simona Danailova,3023,Greta Borisova,2444,high,2006/2006_relay_w18.txt
W18,,MP,GBR,Team GBR 34,,Jenni Hoare,2843,Catherine Taylor,,Emily Benham,2141,high,2006/2006_relay_w18.txt
W18,,MP,POR,Team POR 60,,Catarina Ruivo,3231,Raquel Cardoso,,Andreia Silva,3975,high,2006/2006_relay_w18.txt
M16,1,OK,SUI,Team SUI 1,5411,Nicolai Stucki,1810,Florian Howald,1883,Matthias Kyburz,1718,high,2006/2006_relay_m16.txt
M16,2,OK,LAT,Team LAT 94,5798,Valters Strelnieks,2270,Maris Zamovskis,1790,Andris Kivlenieks,1738,high,2006/2006_relay_m16.txt
M16,3,OK,EST,Team EST 25,5813,Raido Mitt,1871,Kenny Kivikas,2161,Lauri Sild,1781,high,2006/2006_relay_m16.txt
M16,4,OK,FRA,Team FRA 29,5822,Mathieu Ringot,1873,Théo Fleurent,1973,Lucas Basset,1976,high,2006/2006_relay_m16.txt
M16,5,OK,POL,Team POL 53,5984,Maciej Hewelt,2076,Kuba Dragowski,1947,Bartosz Pawlak,1961,high,2006/2006_relay_m16.txt
M16,6,OK,GER,Team GER 35,5986,Matthias Kretzschmar,2053,Bjarne Friedrichs,1813,Franz Cruse,2120,high,2006/2006_relay_m16.txt
M16,7,OK,AUT,Team AUT 2,6115,Simon Arbter,2078,Robert Merl,1996,Helmut Gremmel,2041,high,2006/2006_relay_m16.txt
M16,8,OK,CZE,Team CZE 17,6139,Miloš Nykodým,1941,Štìpán Zimmermann,2228,Antonín Bednarík,1970,high,2006/2006_relay_m16.txt
M16,9,OK,HUN,Team HUN 38,6207,Máté Bereczki,1970,Boldizsár Kovács,2073,Ervin Pongrácz,2164,high,2006/2006_relay_m16.txt
M16,10,OK,LTU,Team LTU 48,6253,Tadas Vidzikauskas,1869,Karolis Lazdauskas,1975,Egidijus Dauksys,2409,high,2006/2006_relay_m16.txt
M16,11,OK,RUS,Team RUS 65,6390,Mikhail Petrov,2277,Igor Zorin,1936,Sergey Vasilyev,2177,high,2006/2006_relay_m16.txt
M16,12,OK,UKR,Team UKR 87,6762,Oleksandr Bevzyuk,2154,Andriy Plokhenko,2426,Yevgen Fesenko,2182,high,2006/2006_relay_m16.txt
M16,13,OK,BUL,Team BUL 9,6766,Ilkmen Topchu,1874,Ivan Kutuev,2194,Atanas Boyarov,2697,high,2006/2006_relay_m16.txt
M16,14,OK,SVK,Team SVK 81,8015,Miroslav Papuga,2251,Tomáš Sokol,2665,Michal Pavlik,3099,high,2006/2006_relay_m16.txt
M16,15,OK,ROU,Team ROM 61,8454,Cosmin Georgescu,2533,Florin Tuncu,2606,Radu Rosca,3315,high,2006/2006_relay_m16.txt
M16,17,OK,SLO,Team SLO 73,9483,Luka Rupnik,2817,Blaz Grah,2830,Vid Bogovic,3835,high,2006/2006_relay_m16.txt
M16,18,OK,POR,Team POR 57,10193,Mario Batista,3112,Paulo Pereira,4071,David Sayanda,3010,high,2006/2006_relay_m16.txt
M16,,MP,ESP,Team ESP 21,,Nabil Abderraman,2130,Antoniio Martinez,2341,Juan Pedro Martinez,,high,2006/2006_relay_m16.txt
M16,,MP,ITA,Team ITA 43,,Roberto Dalla Valle,1801,Tommaso Scalet,,Christiano de Agnoi,2423,high,2006/2006_relay_m16.txt
M18,1,OK,RUS,Team RUS 66,7069,Yury Kiryanov,2406,Dmitry Masnyy,2303,Damir Kurmakaev,2360,high,2006/2006_relay_m18.txt
M18,2,OK,GBR,Team GBR 33,7180,Rhodri Buffett,2360,John Rocke,2364,Hector Haines,2456,high,2006/2006_relay_m18.txt
M18,3,OK,CZE,Team CZE 1,7195,Tomáš Boril,2384,Matìj Klusácek,2343,Pavel Hradec,2468,high,2006/2006_relay_m18.txt
M18,4,OK,HUN,Team HUN 39,7263,András Szabó,2597,Máté Kerényi,2463,Zsolt Lenkei,2203,high,2006/2006_relay_m18.txt
M18,5,OK,NOR,Team NOR 51,7314,Jonas Sommerstad Juveli,2684,Olav Johannes Deelstra,2423,Tore Bjørseth Berdal,2207,high,2006/2006_relay_m18.txt
M18,6,OK,SUI,Team SUI 78,7336,Kaspar Hägler,2514,Philipp Sauter,2281,Raffael Huber,2541,high,2006/2006_relay_m18.txt
M18,7,OK,BUL,Team BUL 10,7373,Petar Doganov,2745,Ivan Sirakov,2400,Stanimir Belomazhev,2228,high,2006/2006_relay_m18.txt
M18,8,OK,POL,Team POL 54,7404,Lukasz Zawodnik,2420,Jacek Morawski,2459,Maciej Jasiñski,2525,high,2006/2006_relay_m18.txt
M18,9,OK,LAT,Team LAT 45,7588,Andris Jubelis,2663,Edgars Sparans,2413,Artus Paulins,2512,high,2006/2006_relay_m18.txt
M18,10,OK,FRA,Team FRA 30,7677,Thibault Poupart,2591,Benjamin Lepoutre,2539,Juste Raimbault,2547,high,2006/2006_relay_m18.txt
M18,11,OK,LTU,Team LTU 49,7735,Vytautas Pranskaitis,2816,Giedrius Vidzikauskas,2720,Julius Mikšys,2199,high,2006/2006_relay_m18.txt
M18,12,OK,EST,Team EST 26,7827,Lauri Tammemäe,2660,Jaagup Truusalu,2654,Timo Sild,2513,high,2006/2006_relay_m18.txt
M18,13,OK,ROU,Team ROM 62,8260,Benedec Vaszi,2679,Mircea Dopovecz,2778,Ionut Patras,2803,high,2006/2006_relay_m18.txt
M18,14,OK,AUT,Team AUT 2,8323,Wolfgang Siegert,2641,Tobias Killmann,2914,Christian Wartbichler,2768,high,2006/2006_relay_m18.txt
M18,15,OK,ESP,Team ESP 22,8542,Francisco Navarro,2811,Daniel Martin,2857,Daniel Portal,2874,high,2006/2006_relay_m18.txt
M18,16,OK,UKR,Team UKR 88,8963,Maksym Scherbakov,3300,Oleksiy Asmolov,2964,Denis Scherbakov,2699,high,2006/2006_relay_m18.txt
M18,17,OK,GER,Team GER 36,8990,Max Röhnert,3306,Philipp Müller,2577,Christoph Mikuschek,3107,high,2006/2006_relay_m18.txt
M18,18,OK,POR,Team POR 58,9190,Diogo Miguel,2695,Tiago Romao,3130,Jorge Fortunato,3365,high,2006/2006_relay_m18.txt
M18,19,OK,SVK,Team SVK 82,10348,Miroslav Kollar,3608,Rastislav Oľhava,3022,Richard Chrappa,3718,high,2006/2006_relay_m18.txt
M18,20,OK,IRL,Team IRL 93,12341,Ruairi Short,3252,Francis O'Reilly,6118,Colm Hill,2971,high,2006/2006_relay_m18.txt
M18,,MP,SWE,Team SWE 85,,Petter Eriksson,2157,Erik Liljequist,2523,Johan Aronsson,,high,2006/2006_relay_m18.txt
M18,,MP,SLO,Team SLO 74,,Primoz Sega,,(Jerica (Ak)) (Bernik),6118,Jure Zmrzlikar,3248,high,2006/2006_relay_m18.txt
