class,rank,status,country,team,total_time_seconds,leg1_name,leg1_time_seconds,leg2_name,leg2_time_seconds,leg3_name,leg3_time_seconds,confidence,source_file
W16,1,OK,DEN,Denmark,6900,Stine Bagger Hagner,2136,Astrid Ank Jorgensen,2682,Emma Klingenberg,2082,high,2008/eyoc2008.htm
W16,2,OK,AUT,Austria,6972,Julia Bauer,2144,Anna Simkovics,2671,Anja Arbter,2157,high,2008/eyoc2008.htm
W16,3,OK,GER,Germany,6982,Susen Loesch,2243,Anna Biller,2578,Resi Rathmann,2161,high,2008/eyoc2008.htm
W16,4,OK,LTU,Lithuania,7073,Egle Dambrauskaite,2335,Ona Jaugelaite,2493,Vesta Ambrazaite,2245,high,2008/eyoc2008.htm
W16,5,OK,CZE,Czechia,7102,Tereza Novotna,2283,Petra Pavlovcova,2932,Vendula Horcickova,1887,high,2008/eyoc2008.htm
W16,6,OK,RUS,Russia,7144,Anna Potapova,2220,Natalia Chepaeva,2564,Alina Sabirova,2360,high,2008/eyoc2008.htm
W16,7,OK,LAT,Latvia,7197,Sabine Tilta,2312,Ilze Buza,2509,Mara Peilane,2376,high,2008/eyoc2008.htm
W16,8,OK,BLR,Belarus,7503,Nastassia Dzianisava,2298,Yuliya Tsvirbut,3017,Hanna Rudakouskaya,2188,high,2008/eyoc2008.htm
W16,9,OK,FRA,France,7511,Isia Basset,2424,Fanny Roche,2961,Claire Sandevoir,2126,high,2008/eyoc2008.htm
W16,10,OK,UKR,Ukraine,7746,Mariya Polishchuk,2285,Yevheniya Serdyuk,2748,Anna Vakulenko,2713,high,2008/eyoc2008.htm
W16,11,OK,SUI,Switzerland,7789,Marina Hitz,2296,Nora Tommer,2611,Marion Aebi,2882,high,2008/eyoc2008.htm
W16,12,OK,HUN,Hungary,7879,Luca Lajos,2300,Reka Zempleni,3182,Filomena Kovacs,2397,high,2008/eyoc2008.htm
W16,13,OK,POR,Portugal,7898,Mariana Moreira,2307,Joana Costa,2590,Isabel Sa,3001,high,2008/eyoc2008.htm
W16,14,OK,POL,Poland,8149,Natalia Ewiak,2426,Hanna Klimkowska,3033,Anna Morawska,2690,high,2008/eyoc2008.htm
W16,15,OK,EST,Estonia,8171,Kerstin Uiboupin,2346,Marili Zimmermann,3169,Kaia Kivikas,2656,high,2008/eyoc2008.htm
W16,16,OK,GBR,UK,8641,Abi Longhurst,2886,Kirsty Coombs,3139,Sophie Kirk,2616,high,2008/eyoc2008.htm
W16,17,OK,BUL,Bulgaria,9041,Yana Nikolova,2650,Nadezhda Stoyanova,3457,Snezhana Yordanova,2934,high,2008/eyoc2008.htm
W16,18,OK,ITA,Italy,9057,Viola Zagonel,2893,Liliana Papandrea,3212,Valeria Grisoni,2952,high,2008/eyoc2008.htm
W16,19,OK,ESP,Spain,9866,Violeta Feliciano,2527,Raquel Martin,3697,Marta Padilla,3642,high,2008/eyoc2008.htm
W18,1,OK,DEN,Denmark,7348,Marie Hauerslev,2416,Ida Bobach,2795,Signe Klinting,2137,high,2008/eyoc2008.htm
W18,2,OK,SUI,Switzerland,7453,Bettina Aebi,2388,Sarina Jenzer,2678,Isabelle Feer,2387,high,2008/eyoc2008.htm
W18,3,OK,CZE,Czechia,7513,Denisa Kosova,2404,Adelka Jakobova,2655,Verka Mullerova,2454,high,2008/eyoc2008.htm
W18,4,OK,FIN,Finland,7588,Sari Anttonen,2359,Lotta Karhola,2851,Venla Niemi,2378,high,2008/eyoc2008.htm
W18,5,OK,RUS,Russia,7847,Karina Fershalova,2748,Anastasia Tikhonova,2799,Anastasia Trubkina,2300,high,2008/eyoc2008.htm
W18,6,OK,FRA,France,8134,Perrine Obstetar,2388,Margaux Vassy,3201,Alizee Gaillard,2545,high,2008/eyoc2008.htm
W18,7,OK,NOR,Norway,8240,Anette Baklid,2923,Linn Hokholt,2879,Mari Jevne Arnesen,2438,high,2008/eyoc2008.htm
W18,8,OK,POL,Poland,8245,Ewa Gwozdz,2886,Monika Gajda,2997,Hanna Wisniewska,2362,high,2008/eyoc2008.htm
W18,9,OK,LTU,Lithuania,8252,Tekle Emilija Gvildyte,2737,Joana Cesnaite,3070,Ausrine Kutkaite,2445,high,2008/eyoc2008.htm
W18,10,OK,GBR,UK,8365,Charlotte Watson,2733,Mairead Rocke,3067,Julia Blomquist,2565,high,2008/eyoc2008.htm
W18,11,OK,UKR,Ukraine,8410,Maryna Palashevska,2678,Olena Pitirimova,3200,Inna Blagodarna,2532,high,2008/eyoc2008.htm
W18,12,OK,EST,Estonia,8614,Triin Aedmae,2724,Sigrid Ruul,3388,Piibe Tammemae,2502,high,2008/eyoc2008.htm
W18,13,OK,GER,Germany,8772,Josephine Greiner,2424,Sylva Rossberg,3388,Karoline Rohnert,2960,high,2008/eyoc2008.htm
W18,14,OK,LAT,Latvia,8904,Ieva Brice,2825,Laura Nimante,3409,Ilze Cahrausa,2670,high,2008/eyoc2008.htm
W18,15,OK,HUN,Hungary,9009,Reka Toth,2758,Vanda Zsigmond,3078,Ilona Tibay,3173,high,2008/eyoc2008.htm
W18,16,OK,AUT,Austria,9447,Marlene Habenicht,2752,Anna Elstner,3675,Ulla Mayrhofer,3020,high,2008/eyoc2008.htm
W18,17,OK,ITA,Italy,9724,Carlotta Scalet,2752,Claudia Zanetel,3673,Elena Jagher,3299,high,2008/eyoc2008.htm
W18,18,OK,ROU,Romania,10780,Camelia Ancuta Motica,3432,Patricia Roxana Carausan,4221,Andra Cecilia Anghel,3127,high,2008/eyoc2008.htm
W18,19,OK,BEL,Belgium,12162,Elisabeth Henkes,2389,Suzanne Brodel,6055,Margot Vandemeulebroek,3718,high,2008/eyoc2008.htm
W18,,DNF,BUL,Bulgaria,,Katya Stoyanova,2887,Liliana Gotseva,4288,Valeriya Staneva,,high,2008/eyoc2008.htm
M16,1,OK,RUS,Russia,7319,Petr Sukharev,2471,Gleb Tikhonov,2509,Ivan Khokhlovskiy,2339,high,2008/eyoc2008.htm
M16,2,OK,LAT,Latvia,7461,Mikus Zvirbulis,2503,Karlis Baltacis,2466,Reinis Grende,2492,high,2008/eyoc2008.htm
M16,3,OK,CZE,Czechia,7659,Filip Hadac,2465,Stanislav Mokry,2692,Jan Petrzela,2502,high,2008/eyoc2008.htm
M16,4,OK,LTU,Lithuania,7675,Viktoras Staisiunas,2567,Linas Usas,2795,Arnas Kavolynas,2313,high,2008/eyoc2008.htm
M16,5,OK,GBR,UK,7706,Tom Fellbaum,2468,Duncan Birtwistle,3000,Jonathan Crickmore,2238,high,2008/eyoc2008.htm
M16,6,OK,HUN,Hungary,7774,Marcell Horvath,2601,Akos Tolgyesi,2690,Mate Baumholczer,2483,high,2008/eyoc2008.htm
M16,7,OK,POL,Poland,7811,Mikolaj Dutkowski,2608,Piotr Parfianowicz,2864,Michal Olejnik,2339,high,2008/eyoc2008.htm
M16,8,OK,FRA,France,7969,Louis Arnould,2476,Remi Dubois,2860,Vincent Avedikian,2633,high,2008/eyoc2008.htm
M16,9,OK,GER,Germany,7999,Bojan Blumenstein,2466,Christoph Prunsche,2498,Sebastian Schomburg,3035,high,2008/eyoc2008.htm
M16,10,OK,EST,Estonia,8055,Aleksander Shved,2892,Rene Post,2802,Sergei Rjaboshkin,2361,high,2008/eyoc2008.htm
M16,11,OK,SVK,Slovakia,8071,Juraj Sokol,2599,Tomas Musinsky,3100,Robert Barcik,2372,high,2008/eyoc2008.htm
M16,12,OK,UKR,Ukraine,8292,Andriy Polovinko,2779,Oleksiy Byshevets,3039,Sergiy Kovalov,2474,high,2008/eyoc2008.htm
M16,13,OK,AUT,Austria,8297,Philipp Schiel,2603,Markus Obermuller,2890,Lukas Scharnagl,2804,high,2008/eyoc2008.htm
M16,14,OK,SUI,Switzerland,8310,Sven Aschwanden,3394,Matthias Bryner,2513,Alain Denzler,2403,high,2008/eyoc2008.htm
M16,15,OK,ESP,Spain,8629,Marc Serrallonga,2501,Oscar Vila,2987,Manuel Jurado,3141,high,2008/eyoc2008.htm
M16,16,OK,POR,Portugal,8930,Joao Mega Figueiredo,2615,Rafael Miguel,3088,Goncalo Cruz,3227,high,2008/eyoc2008.htm
M16,17,OK,BEL,Belgium,9140,Michael Van Baelen,2788,Bruno Parmentier,2741,Toon Melis,3611,high,2008/eyoc2008.htm
M16,18,OK,ITA,Italy,9243,Emilio Tamarri,2927,Simon Framba,3289,Ivano Bettega,3027,high,2008/eyoc2008.htm
M16,19,OK,IRL,Ireland,9825,Sean Knight,2821,Conor Short,3382,Colm Moran,3622,high,2008/eyoc2008.htm
M16,20,OK,SRB,Serbia,9881,Luka Markovic,3065,Marko Stevanovic,3424,Nemanja Gasparovic,3392,high,2008/eyoc2008.htm
M16,21,OK,DEN,Denmark,9966,Kasper Ankjaer Dinesen,2497,Mikkel Sorensen,5191,Marius Thrane Oedum,2278,high,2008/eyoc2008.htm
M16,22,OK,BUL,Bulgaria,10003,Borislav Dimitrov,2840,Slav Vamporov,3829,Boyko Serdarov,3334,high,2008/eyoc2008.htm
M16,23,OK,SLO,Slovenia,10004,Tibor Golob Mrak,3114,Jernej Podobnik,3963,Vid Bogovic,2927,high,2008/eyoc2008.htm
M16,24,OK,ROU,Romania,11795,Ionut Vlad Indrecan,4993,Szabolcz Istvan Gyorgy,3237,Teodor Molnar,3565,high,2008/eyoc2008.htm
M18,1,OK,EST,Estonia,8117,Raido Mitt,2623,Lauri Sild,2852,Kenny Kivikas,2642,high,2008/eyoc2008.htm
