class,rank,status,bib,country,name,time_seconds,confidence,source_file
W16,1,OK,,DEN,Emma Klingenberg,2342,high,2008/eyoc2008.htm
W16,2,OK,,CZE,Vendula Horcickova,2609,high,2008/eyoc2008.htm
W16,3,OK,,SUI,Mirjam Hellmuller,2658,high,2008/eyoc2008.htm
W16,4,OK,,CZE,Petra Pavlovcova,2746,high,2008/eyoc2008.htm
W16,5,OK,,LAT,Mara Peilane,2778,high,2008/eyoc2008.htm
W16,6,OK,,DEN,Stine Bagger Hagner,2784,high,2008/eyoc2008.htm
W16,7,OK,,HUN,Reka Zempleni,2793,high,2008/eyoc2008.htm
W16,8,OK,,BLR,Hanna Rudakouskaya,2808,high,2008/eyoc2008.htm
W16,9,OK,,AUT,Anja Arbter,2829,high,2008/eyoc2008.htm
W16,10,OK,,SUI,Nora Tommer,2875,high,2008/eyoc2008.htm
W16,11,OK,,GER,Susen Losch,2880,high,2008/eyoc2008.htm
W16,12,OK,,AUT,Julia Bauer,2903,high,2008/eyoc2008.htm
W16,13,OK,,GER,Resi Rathmann,2907,high,2008/eyoc2008.htm
W16,14,OK,,POR,Mariana Moreira,2912,high,2008/eyoc2008.htm
W16,15,OK,,LAT,Sabine Tilta,2917,high,2008/eyoc2008.htm
W16,16,OK,,AUT,Marlies Berger,2928,high,2008/eyoc2008.htm
W16,17,OK,,FRA,Fanny Roche,2936,high,2008/eyoc2008.htm
W16,18,OK,,HUN,Filomena Kovacs,2939,high,2008/eyoc2008.htm
W16,19,OK,,GER,Karoline Rohnert,2944,high,2008/eyoc2008.htm
W16,20,OK,,CZE,Karolina Tepla,2947,high,2008/eyoc2008.htm
W16,21,OK,,LAT,Ilze Buza,2976,high,2008/eyoc2008.htm
W16,22,OK,,FRA,Isia Basset,2980,high,2008/eyoc2008.htm
W16,23,OK,,GER,Anna Biller,2983,high,2008/eyoc2008.htm
W16,24,OK,,SUI,Marina Hitz,2992,high,2008/eyoc2008.htm
W16,25,OK,,CZE,Tereza Novotna,3016,high,2008/eyoc2008.htm
W16,26,OK,,GBR,Charlotte Watson,3018,high,2008/eyoc2008.htm
W16,27,OK,,GBR,Abi Longhurst,3039,high,2008/eyoc2008.htm
W16,28,OK,,BLR,Yuliya Tsvirbut,3046,high,2008/eyoc2008.htm
W16,29,OK,,RUS,Natalia Chepaeva,3054,high,2008/eyoc2008.htm
W16,30,OK,,UKR,Anna Vakulenko,3064,high,2008/eyoc2008.htm
W16,31,OK,,LTU,Ona Jaugelaite,3069,high,2008/eyoc2008.htm
W16,32,OK,,LTU,Egle Dambrauskaite,3080,high,2008/eyoc2008.htm
W16,32,OK,,LTU,Gabriele Keinaite,3080,high,2008/eyoc2008.htm
W16,34,OK,,FRA,Claire Sandevoir,3082,high,2008/eyoc2008.htm
W16,35,OK,,POL,Hanna Klimkowska,3095,high,2008/eyoc2008.htm
W16,36,OK,,ROU,Andra Cecilia Anghel,3145,high,2008/eyoc2008.htm
W16,37,OK,,EST,Kaia Kivikas,3152,high,2008/eyoc2008.htm
W16,38,OK,,RUS,Anna Potapova,3154,high,2008/eyoc2008.htm
W16,39,OK,,DEN,Ita Klingenberg,3166,high,2008/eyoc2008.htm
W16,40,OK,,BUL,Martina Dzhulieva,3206,high,2008/eyoc2008.htm
W16,41,OK,,GBR,Kirsty Coombs,3237,high,2008/eyoc2008.htm
W16,42,OK,,ITA,Viola Zagonel,3238,high,2008/eyoc2008.htm
W16,43,OK,,POR,Joana Costa,3240,high,2008/eyoc2008.htm
W16,44,OK,,DEN,Astrid Ank Jorgensen,3243,high,2008/eyoc2008.htm
W16,45,OK,,LAT,Beata Zalaiskalna,3246,high,2008/eyoc2008.htm
W16,46,OK,,RUS,Marina Temyakova,3262,high,2008/eyoc2008.htm
W16,47,OK,,ROU,Madalina Emilia Horvat,3273,high,2008/eyoc2008.htm
W16,48,OK,,SUI,Marion Aebi,3302,high,2008/eyoc2008.htm
W16,49,OK,,HUN,Luca Lajos,3308,high,2008/eyoc2008.htm
W16,50,OK,,FRA,Roxane Maine,3325,high,2008/eyoc2008.htm
W16,51,OK,,BLR,Nastassia Dzianisava,3328,high,2008/eyoc2008.htm
W16,52,OK,,ESP,Violeta Feliciano,3334,high,2008/eyoc2008.htm
W16,53,OK,,EST,Kerstin Uibouppin,3344,high,2008/eyoc2008.htm
W16,54,OK,,UKR,Ivanna Melnytska,3380,high,2008/eyoc2008.htm
W16,55,OK,,UKR,Mariya Polishchuk,3386,high,2008/eyoc2008.htm
W16,56,OK,,POL,Natalia Ewiak,3436,high,2008/eyoc2008.htm
W16,57,OK,,POR,Isabel Sa,3451,high,2008/eyoc2008.htm
W16,58,OK,,UKR,Yevheniya Serdyuk,3460,high,2008/eyoc2008.htm
W16,59,OK,,GBR,Sophie Kirk,3475,high,2008/eyoc2008.htm
W16,60,OK,,POR,Vera Alvarez,3480,high,2008/eyoc2008.htm
W16,61,OK,,LTU,Vesta Ambrazaite,3486,high,2008/eyoc2008.htm
W16,62,OK,,POL,Anna Morawska,3536,high,2008/eyoc2008.htm
W16,63,OK,,BUL,Snezhana Yordanova,3558,high,2008/eyoc2008.htm
W16,64,OK,,BEL,Suzanne Brodel,3572,high,2008/eyoc2008.htm
W16,64,OK,,BUL,Nadezhda Stoyanova,3572,high,2008/eyoc2008.htm
W16,66,OK,,HUN,Monika Szokol,3579,high,2008/eyoc2008.htm
W16,67,OK,,AUT,Tessa Muller,3619,high,2008/eyoc2008.htm
W16,68,OK,,ITA,Giada Franz,3667,high,2008/eyoc2008.htm
W16,69,OK,,BEL,Fanny Tilkin,3720,high,2008/eyoc2008.htm
W16,70,OK,,ITA,Liliana Papandrea,3725,high,2008/eyoc2008.htm
W16,71,OK,,ESP,Raquel Martin,3769,high,2008/eyoc2008.htm
W16,72,OK,,EST,Marili Zimmermann,3795,high,2008/eyoc2008.htm
W16,73,OK,,ESP,Marta Padilla,3891,high,2008/eyoc2008.htm
W16,74,OK,,ITA,Valeria Grisoni,3981,high,2008/eyoc2008.htm
W16,75,OK,,SRB,Marija Cosic,3995,high,2008/eyoc2008.htm
W16,76,OK,,BUL,Yana Nikolova,4248,high,2008/eyoc2008.htm
W16,77,OK,,EST,Siiri Rist,4994,high,2008/eyoc2008.htm
W16,78,OK,,ESP,Maria Corcoles,5067,high,2008/eyoc2008.htm
W18,1,OK,,DEN,Ida Bobach,3216,high,2008/eyoc2008.htm
W18,2,OK,,FIN,Venla Niemi,3221,high,2008/eyoc2008.htm
W18,3,OK,,DEN,Signe Klinting,3229,high,2008/eyoc2008.htm
W18,4,OK,,CZE,Adelka Jakobova,3239,high,2008/eyoc2008.htm
W18,5,OK,,SUI,Isabelle Feer,3299,high,2008/eyoc2008.htm
W18,6,OK,,RUS,Anastasia Trubkina,3309,high,2008/eyoc2008.htm
W18,7,OK,,SUI,Sarina Jenzer,3368,high,2008/eyoc2008.htm
W18,8,OK,,POL,Hanna Wisniewska,3394,high,2008/eyoc2008.htm
W18,9,OK,,RUS,Anastasia Tikhonova,3419,high,2008/eyoc2008.htm
W18,10,OK,,FIN,Lotta Karhola,3452,high,2008/eyoc2008.htm
W18,11,OK,,CZE,Denisa Kosova,3463,high,2008/eyoc2008.htm
W18,12,OK,,CZE,Verka Mullerova,3468,high,2008/eyoc2008.htm
W18,13,OK,,FIN,Sari Anttonen,3470,high,2008/eyoc2008.htm
W18,14,OK,,POL,Monika Gajda,3482,high,2008/eyoc2008.htm
W18,15,OK,,RUS,Veronica Khismatullina,3486,high,2008/eyoc2008.htm
W18,16,OK,,BEL,Elisabeth Henkes,3544,high,2008/eyoc2008.htm
W18,17,OK,,NOR,Anette Baklid,3548,high,2008/eyoc2008.htm
W18,18,OK,,NOR,Linn Hokholt,3583,high,2008/eyoc2008.htm
W18,19,OK,,SUI,Bettina Aebi,3595,high,2008/eyoc2008.htm
W18,20,OK,,CZE,Madla Svobodna,3618,high,2008/eyoc2008.htm
W18,21,OK,,NOR,Mari Jevne Arnesen,3647,high,2008/eyoc2008.htm
W18,22,OK,,FIN,Mira Kaskinen,3651,high,2008/eyoc2008.htm
W18,22,OK,,SUI,Sophie Tritschler,3651,high,2008/eyoc2008.htm
W18,24,OK,,FRA,Perrine Obstetar,3673,high,2008/eyoc2008.htm
W18,25,OK,,GER,Josephine Greiner,3729,high,2008/eyoc2008.htm
W18,26,OK,,RUS,Karina Fershalova,3737,high,2008/eyoc2008.htm
W18,27,OK,,FRA,Magalie Cordeiro Mende,3785,high,2008/eyoc2008.htm
W18,28,OK,,ITA,Carlotta Scalet,3793,high,2008/eyoc2008.htm
W18,29,OK,,LTU,Ausrine Kutkaite,3806,high,2008/eyoc2008.htm
W18,30,OK,,FRA,Margaux Vassy,3828,high,2008/eyoc2008.htm
W18,31,OK,,FRA,Alizee Gaillard,3864,high,2008/eyoc2008.htm
W18,32,OK,,EST,Piibe Tammemae,3878,high,2008/eyoc2008.htm
W18,33,OK,,HUN,Reka Toth,3904,high,2008/eyoc2008.htm
W18,34,OK,,GBR,Mairead Rocke,3919,high,2008/eyoc2008.htm
W18,35,OK,,AUT,Marlene Habenicht,3921,high,2008/eyoc2008.htm
W18,36,OK,,GER,Sylva Rossberg,3932,high,2008/eyoc2008.htm
W18,37,OK,,GBR,Hazel Wright,3953,high,2008/eyoc2008.htm
W18,38,OK,,HUN,Ilona Tibay,3957,high,2008/eyoc2008.htm
W18,39,OK,,LAT,Ilze Cahrausa,3973,high,2008/eyoc2008.htm
W18,40,OK,,AUT,Ulla Mayrhofer,3974,high,2008/eyoc2008.htm
W18,41,OK,,UKR,Olena Pitirimova,4019,high,2008/eyoc2008.htm
W18,42,OK,,EST,Sigrid Ruul,4047,high,2008/eyoc2008.htm
W18,43,OK,,POL,Ewa Gwozdz,4056,high,2008/eyoc2008.htm
W18,44,OK,,HUN,Vanda Zsigmond,4064,high,2008/eyoc2008.htm
W18,45,OK,,NOR,Agnete Nummedal,4067,high,2008/eyoc2008.htm
W18,46,OK,,GBR,Julia Blomquist,4068,high,2008/eyoc2008.htm
W18,47,OK,,UKR,Inna Blagodarna,4070,high,2008/eyoc2008.htm
W18,48,OK,,LTU,Tekle Emilija Gvildyte,4071,high,2008/eyoc2008.htm
W18,49,OK,,LAT,Ieva Brice,4095,high,2008/eyoc2008.htm
W18,50,OK,,DEN,Marie Hauerslev,4105,high,2008/eyoc2008.htm
W18,51,OK,,LAT,Ieva Ruksane,4115,high,2008/eyoc2008.htm
W18,52,OK,,SVK,Eva Farkasova,4151,high,2008/eyoc2008.htm
W18,53,OK,,HUN,Regina Bertoti,4160,high,2008/eyoc2008.htm
W18,54,OK,,LTU,Joana Cesnaite,4209,high,2008/eyoc2008.htm
W18,55,OK,,EST,Triin Aedmae,4233,high,2008/eyoc2008.htm
W18,56,OK,,ROU,Patricia Roxana Caraus,4242,high,2008/eyoc2008.htm
W18,57,OK,,DEN,Camilla Sogaard,4280,high,2008/eyoc2008.htm
W18,58,OK,,BUL,Katya Stoyanova,4287,high,2008/eyoc2008.htm
W18,59,OK,,UKR,Maryna Palashevska,4316,high,2008/eyoc2008.htm
W18,60,OK,,ITA,Elena Jagher,4319,high,2008/eyoc2008.htm
W18,61,OK,,ITA,Claudia Zanetel,4365,high,2008/eyoc2008.htm
W18,62,OK,,ITA,Lucia Curzio,4445,high,2008/eyoc2008.htm
W18,63,OK,,BUL,Valeria Staneva,4473,high,2008/eyoc2008.htm
W18,64,OK,,AUT,Anna Elstner,4627,high,2008/eyoc2008.htm
W18,65,OK,,CRO,Iva Stambuk,4643,high,2008/eyoc2008.htm
W18,66,OK,,BEL,Margot Vandemeulebroek,4674,high,2008/eyoc2008.htm
W18,67,OK,,BUL,Liliana Gotseva,4827,high,2008/eyoc2008.htm
W18,68,OK,,UKR,Yana Petrukhina,4862,high,2008/eyoc2008.htm
W18,69,OK,,LAT,Laura Nimante,4943,high,2008/eyoc2008.htm
W18,70,OK,,SLO,Tanja Pretnar,4957,high,2008/eyoc2008.htm
W18,71,OK,,ROU,Adina Monica Popescu,4968,high,2008/eyoc2008.htm
