class,rank,status,bib,country,name,time_seconds,confidence,source_file
M16,1,OK,1097,FRA,Simon Calandry,660,high,2024/Sprint-eventor.xml
M16,2,OK,1059,POL,Tomasz Rzenca,668,high,2024/Sprint-eventor.xml
M16,3,OK,1009,CZE,Ondrej Stepanek,673,high,2024/Sprint-eventor.xml
M16,4,OK,1094,ESP,Mateo Puertas,684,high,2024/Sprint-eventor.xml
M16,5,OK,1075,ESP,Ekain Fernandez Garcia,693,high,2024/Sprint-eventor.xml
M16,6,OK,1042,GER,Julian Doetsch,694,high,2024/Sprint-eventor.xml
M16,6,OK,1077,HUN,Mihaly Csoboth,694,high,2024/Sprint-eventor.xml
M16,8,OK,1031,CZE,Erik Heczko,697,high,2024/Sprint-eventor.xml
M16,9,OK,1057,FIN,Joakim Savinainen,712,high,2024/Sprint-eventor.xml
M16,9,OK,1021,FRA,Mae Regnard,712,high,2024/Sprint-eventor.xml
M16,9,OK,1034,POL,Antoni Trzeciak,712,high,2024/Sprint-eventor.xml
M16,12,OK,1085,EST,Erik Marten Zernant,715,high,2024/Sprint-eventor.xml
M16,13,OK,1012,POL,Krzysztof Ukleja,724,high,2024/Sprint-eventor.xml
M16,14,OK,1096,IRL,Aidan McKenna,725,high,2024/Sprint-eventor.xml
M16,15,OK,1040,ITA,Marco Gianelle,730,high,2024/Sprint-eventor.xml
M16,16,OK,1092,DEN,Emil Fredberg,731,high,2024/Sprint-eventor.xml
M16,17,OK,1082,BUL,Svetlozar Kolev,732,high,2024/Sprint-eventor.xml
M16,18,OK,1062,GER,Daniel Schmidt,737,high,2024/Sprint-eventor.xml
M16,19,OK,1039,FIN,Veeti Viippola,740,high,2024/Sprint-eventor.xml
M16,20,OK,1004,ESP,Daniel Sanz,742,high,2024/Sprint-eventor.xml
M16,20,OK,1058,CZE,Patrik Sedlacek,742,high,2024/Sprint-eventor.xml
M16,22,OK,1028,LAT,Ralfs Praulins,744,high,2024/Sprint-eventor.xml
M16,22,OK,1036,SUI,Julian Schmied,744,high,2024/Sprint-eventor.xml
M16,24,OK,1008,LAT,Lars Anders Luiks,748,high,2024/Sprint-eventor.xml
M16,25,OK,1044,ESP,Cesc Amat Font,753,high,2024/Sprint-eventor.xml
M16,26,OK,1095,UKR,Vladyslav Zhukovskyi,757,high,2024/Sprint-eventor.xml
M16,27,OK,1050,IRL,Liam Casey,764,high,2024/Sprint-eventor.xml
M16,28,OK,1060,HUN,Mark Levente Bujdoso,767,high,2024/Sprint-eventor.xml
M16,29,OK,1056,GBR,Oscar Peel,771,high,2024/Sprint-eventor.xml
M16,30,OK,1029,HUN,Bela Barnabas Sugta,772,high,2024/Sprint-eventor.xml
M16,31,OK,1011,GER,Karl Jobke,783,high,2024/Sprint-eventor.xml
M16,32,OK,1089,BEL,Victor Brouwier,786,high,2024/Sprint-eventor.xml
M16,33,OK,1064,EST,Villem Piirimae,788,high,2024/Sprint-eventor.xml
M16,34,OK,1098,LTU,Tijus Jokubauskis,789,high,2024/Sprint-eventor.xml
M16,35,OK,1055,AUT,Oliver Schnepf,794,high,2024/Sprint-eventor.xml
M16,36,OK,1052,DEN,Lukas Verhelst,796,high,2024/Sprint-eventor.xml
M16,37,OK,1068,BUL,Aleksandar Pedev,797,high,2024/Sprint-eventor.xml
M16,38,OK,1017,ITA,Alessandro Moser,799,high,2024/Sprint-eventor.xml
M16,39,OK,1080,FIN,Eetu Narhi,802,high,2024/Sprint-eventor.xml
M16,39,OK,1002,FIN,Topi Hyytiainen,802,high,2024/Sprint-eventor.xml
M16,41,OK,1030,EST,Kardo Kutti,803,high,2024/Sprint-eventor.xml
M16,42,OK,1001,UKR,Hlib Kozlovskyi,809,high,2024/Sprint-eventor.xml
M16,43,OK,1043,AUT,Lauri Urbanek,815,high,2024/Sprint-eventor.xml
M16,44,OK,1032,BEL,Pjotr Mertens,818,high,2024/Sprint-eventor.xml
M16,45,OK,1074,BEL,Thomas Jansen,820,high,2024/Sprint-eventor.xml
M16,45,OK,1066,ROU,Radu Ilin,820,high,2024/Sprint-eventor.xml
M16,47,OK,1073,ITA,Niklas Weitlaner,830,high,2024/Sprint-eventor.xml
M16,48,OK,1053,LTU,Paulius Barauskas,837,high,2024/Sprint-eventor.xml
M16,49,OK,1025,ISR,Yuval Kalkstein,847,high,2024/Sprint-eventor.xml
M16,49,OK,1091,SVK,Jan Dokupil,847,high,2024/Sprint-eventor.xml
