class,rank,status,bib,country,name,time_seconds,confidence,source_file
M16,1,OK,,DEN,Malthe Poulsen,3039,high,2016/results-long.pdf
M16,2,OK,,FIN,Topias Arola,3057,high,2016/results-long.pdf
M16,3,OK,,FRA,Guilhem Elias,3088,high,2016/results-long.pdf
M16,4,OK,,RUS,Nikolai Kudriavtcev,3110,high,2016/results-long.pdf
M16,5,OK,,RUS,Anton Lukashevich,3127,high,2016/results-long.pdf
M16,6,OK,,SUI,Silas Hutzli,3198,high,2016/results-long.pdf
M16,7,OK,,POL,Piotr Rzenca,3218,high,2016/results-long.pdf
M16,8,OK,,CZE,Ondrej Volak,3236,high,2016/results-long.pdf
M16,9,OK,,HUN,Ferenc Jonas,3239,high,2016/results-long.pdf
M16,10,OK,,FIN,Mikko Eerola,3240,high,2016/results-long.pdf
M16,11,OK,,GBR,Alastair Thomas,3276,high,2016/results-long.pdf
M16,12,OK,,CZE,Michal Boranek,3308,high,2016/results-long.pdf
M16,13,OK,,HUN,Marcell Szabo,3341,high,2016/results-long.pdf
M16,14,OK,,SUI,Mattia Grundler,3367,high,2016/results-long.pdf
M16,15,OK,,SLO,Matic Blaz,3428,high,2016/results-long.pdf
M16,16,OK,,FRA,Guilhem Haberkorn,3439,high,2016/results-long.pdf
M16,17,OK,,LAT,Rihards Gailis,3461,high,2016/results-long.pdf
M16,18,OK,,ESP,Pedro Estangegaard Perez,3465,high,2016/results-long.pdf
M16,19,OK,,SUI,Jonas Soldini,3563,high,2016/results-long.pdf
M16,20,OK,,ROU,Peter Knobloch-Esztergar,3570,high,2016/results-long.pdf
M16,21,OK,,FIN,Miika Tala,3600,high,2016/results-long.pdf
M16,22,OK,,HUN,Aron Szuromi,3630,high,2016/results-long.pdf
M16,23,OK,,GER,Friedrich von Uckro,3634,high,2016/results-long.pdf
M16,24,OK,,BUL,Boyan Ivandjikov,3645,high,2016/results-long.pdf
M16,25,OK,,LTU,Darius Mitrikas,3688,high,2016/results-long.pdf
M16,26,OK,,LAT,Fricis Spektors,3700,high,2016/results-long.pdf
M16,27,OK,,LAT,Rihards Krumins,3718,high,2016/results-long.pdf
M16,28,OK,,DEN,Mikkel Holm Nielsen,3719,high,2016/results-long.pdf
M16,29,OK,,POL,Michal Krzysztynski,3743,high,2016/results-long.pdf
M16,30,OK,,AUT,Leo Holper,3747,high,2016/results-long.pdf
M16,30,OK,,FRA,Mathis Gennaro,3747,high,2016/results-long.pdf
M16,32,OK,,ITA,Damiano Bettega,3757,high,2016/results-long.pdf
M16,33,OK,,POL,Jerzy Stanek,3786,high,2016/results-long.pdf
M16,34,OK,,GER,Timon Lorenz,3793,high,2016/results-long.pdf
M16,35,OK,,HUN,Csongor Horvath,3843,high,2016/results-long.pdf
M16,36,OK,,LTU,Dovydas Kausakys,3874,high,2016/results-long.pdf
M16,37,OK,,FRA,Axel Pannier,3875,high,2016/results-long.pdf
M16,38,OK,,GBR,Jake Chapman,3935,high,2016/results-long.pdf
M16,39,OK,,LTU,Adomas Repsys,3988,high,2016/results-long.pdf
M16,40,OK,,BLR,Nikita Alekseyonok,4082,high,2016/results-long.pdf
M16,41,OK,,ESP,Manuel Franco Pire,4095,high,2016/results-long.pdf
M16,42,OK,,UKR,Mykhailo Piddubnyi,4111,high,2016/results-long.pdf
M16,43,OK,,CZE,Sebastian Filipek,4115,high,2016/results-long.pdf
M16,44,OK,,AUT,Jakob Wolfram,4131,high,2016/results-long.pdf
M16,45,OK,,FIN,Leo Matinheikki,4153,high,2016/results-long.pdf
M16,46,OK,,EST,Kaarel Vesilind,4165,high,2016/results-long.pdf
M16,47,OK,,SVK,Medard Feder,4278,high,2016/results-long.pdf
M16,48,OK,,LAT,Edijs Dzalbs,4282,high,2016/results-long.pdf
M16,49,OK,,BUL,Toma Kotkov,4313,high,2016/results-long.pdf
M16,50,OK,,POL,Mikolaj Krawczynski,4322,high,2016/results-long.pdf
M16,51,OK,,BEL,Guillaume Eyen,4331,high,2016/results-long.pdf
M16,51,OK,,BUL,Valentin Neikov,4331,high,2016/results-long.pdf
M16,53,OK,,EST,Sander Pritsik,4341,high,2016/results-long.pdf
M16,54,OK,,ESP,Raul Sanjun Juan,4351,high,2016/results-long.pdf
M16,55,OK,,POR,Tomas Lima,4388,high,2016/results-long.pdf
M16,56,OK,,GER,Hendrik Holzhauer,4445,high,2016/results-long.pdf
M16,57,OK,,RUS,Egor Semenov,4472,high,2016/results-long.pdf
M16,58,OK,,RUS,Konstantin Seleznev,4480,high,2016/results-long.pdf
M16,59,OK,,UKR,Mykyta Zviahin,4529,high,2016/results-long.pdf
M16,60,OK,,ISR,Amir Zur,4568,high,2016/results-long.pdf
M16,61,OK,,ISR,Rotem Yogev,4569,high,2016/results-long.pdf
M16,62,OK,,POR,Andre Henriques,4624,high,2016/results-long.pdf
M16,63,OK,,BEL,Cedric Amerijckx,4659,high,2016/results-long.pdf
M16,64,OK,,DEN,Elias Hinge Krogsgaard,4711,high,2016/results-long.pdf
M16,65,OK,,SUI,Fabian Aebersold,4768,high,2016/results-long.pdf
M16,66,OK,,ROU,Lorand-Eduard Vigh,4773,high,2016/results-long.pdf
M16,67,OK,,SLO,Zan Ravnikar,4804,high,2016/results-long.pdf
M16,68,OK,,ISR,Alon Zorea,4847,high,2016/results-long.pdf
M16,69,OK,,BUL,Martin Yordanov,4852,high,2016/results-long.pdf
M16,70,OK,,DEN,Soren Thrane Odum,4919,high,2016/results-long.pdf
M16,71,OK,,ITA,Palumbo Pietro,5083,high,2016/results-long.pdf
M16,72,OK,,BEL,Simon Arno,5227,high,2016/results-long.pdf
M16,73,OK,,TUR,Fatih Solen,5314,high,2016/results-long.pdf
M16,74,OK,,POR,Pedro Moniz,5491,high,2016/results-long.pdf
