class,rank,status,bib,country,name,time_seconds,confidence,source_file
W16,1,OK,,SUI,Sandrine Muller,551,high,2009/eyoc2009.htm
W16,2,OK,,RUS,Yulia Shutkovskaya,555,high,2009/eyoc2009.htm
W16,3,OK,,SUI,Lisa Holer,587,high,2009/eyoc2009.htm
W16,4,OK,,CZE,Vendula Horcickova,593,high,2009/eyoc2009.htm
W16,5,OK,,CZE,Marketa Novotna,600,high,2009/eyoc2009.htm
W16,6,OK,,SUI,Lilly Gross,604,high,2009/eyoc2009.htm
W16,7,OK,,GER,Susen Losch,606,high,2009/eyoc2009.htm
W16,8,OK,,GBR,Charlotte Watson,612,high,2009/eyoc2009.htm
W16,9,OK,,CZE,Petra Pavlovcova,621,high,2009/eyoc2009.htm
W16,10,OK,,RUS,Sofya Kondratova,625,high,2009/eyoc2009.htm
W16,11,OK,,POL,Anna Morawska,626,high,2009/eyoc2009.htm
W16,12,OK,,LTU,Akvile Preiksaite,640,high,2009/eyoc2009.htm
W16,13,OK,,DEN,Sidsel Dan Hull,650,high,2009/eyoc2009.htm
W16,14,OK,,DEN,Ita Klingenberg,654,high,2009/eyoc2009.htm
W16,15,OK,,CZE,Johanka Simkova,660,high,2009/eyoc2009.htm
W16,16,OK,,GER,Resi Rathmann,664,high,2009/eyoc2009.htm
W16,17,OK,,AUT,Anna Simkovics,666,high,2009/eyoc2009.htm
W16,17,OK,,FRA,Emilie Backscheider,666,high,2009/eyoc2009.htm
W16,19,OK,,ITA,Liliana Papandrea,667,high,2009/eyoc2009.htm
W16,20,OK,,LAT,Liga Valdmane,670,high,2009/eyoc2009.htm
W16,21,OK,,AUT,Anja Arbter,673,high,2009/eyoc2009.htm
W16,22,OK,,AUT,Lisa Pacher,692,high,2009/eyoc2009.htm
W16,23,OK,,GBR,Katrin Harding,695,high,2009/eyoc2009.htm
W16,24,OK,,ITA,Giada Franz,696,high,2009/eyoc2009.htm
W16,25,OK,,HUN,Kinga Varsanyi,697,high,2009/eyoc2009.htm
W16,26,OK,,LAT,Elina Svilpe,704,high,2009/eyoc2009.htm
W16,26,OK,,SUI,Marion Aebi,704,high,2009/eyoc2009.htm
W16,28,OK,,BLR,Nastassia Dzianisava,707,high,2009/eyoc2009.htm
W16,28,OK,,ITA,Viola Zagonel,707,high,2009/eyoc2009.htm
W16,28,OK,,POR,Rita Rodrigues,707,high,2009/eyoc2009.htm
W16,31,OK,,UKR,Yuliya Kravchuk,708,high,2009/eyoc2009.htm
W16,32,OK,,LTU,Vesta Ambrazaite,717,high,2009/eyoc2009.htm
W16,33,OK,,POR,Ines Catalao,729,high,2009/eyoc2009.htm
W16,34,OK,,DEN,Laerke Vejsnaes,733,high,2009/eyoc2009.htm
W16,35,OK,,ESP,Silvia Martin de Rios,738,high,2009/eyoc2009.htm
W16,36,OK,,POR,Ana Salgado,747,high,2009/eyoc2009.htm
W16,37,OK,,AUT,Lucija Telisman,758,high,2009/eyoc2009.htm
W16,38,OK,,GBR,Florence Haines,763,high,2009/eyoc2009.htm
W16,39,OK,,RUS,Viktoriya Lukashova,764,high,2009/eyoc2009.htm
W16,40,OK,,HUN,Reka Zempleni,766,high,2009/eyoc2009.htm
W16,40,OK,,ROU,Madalina Emilia Horvath,766,high,2009/eyoc2009.htm
W16,42,OK,,LAT,Beata Zalaiskalna,775,high,2009/eyoc2009.htm
W16,43,OK,,UKR,Anna Vakulenko,778,high,2009/eyoc2009.htm
W16,44,OK,,ESP,Carmen Patino Deniz,781,high,2009/eyoc2009.htm
W16,45,OK,,UKR,Mariya Polishchuk,783,high,2009/eyoc2009.htm
W16,46,OK,,HUN,Krisztina Toth,791,high,2009/eyoc2009.htm
W16,47,OK,,BUL,Velina Valova,792,high,2009/eyoc2009.htm
W16,48,OK,,BUL,Martina Dzhulieva,798,high,2009/eyoc2009.htm
W16,49,OK,,POR,Vera Alvarez,803,high,2009/eyoc2009.htm
W16,49,OK,,ROU,Andra Cecilia Anghel,803,high,2009/eyoc2009.htm
W16,51,OK,,HUN,Vanda Kinde,806,high,2009/eyoc2009.htm
W16,52,OK,,DEN,Astrid Ank Jorgensen,807,high,2009/eyoc2009.htm
W16,53,OK,,EST,Kaisa Raudkepp,816,high,2009/eyoc2009.htm
W16,53,OK,,EST,Daisy Kudre,816,high,2009/eyoc2009.htm
W16,55,OK,,LTU,Laura Zickute,817,high,2009/eyoc2009.htm
W16,56,OK,,BEL,Fanny Tilkin,822,high,2009/eyoc2009.htm
W16,57,OK,,ESP,Joana Nunez Canovas,835,high,2009/eyoc2009.htm
W16,58,OK,,FRA,Tiphane Marchegay,855,high,2009/eyoc2009.htm
W16,59,OK,,LAT,Zane Camane,858,high,2009/eyoc2009.htm
W16,60,OK,,EST,Laura Joonas,863,high,2009/eyoc2009.htm
W16,61,OK,,ITA,Marta Fornasier,866,high,2009/eyoc2009.htm
W16,62,OK,,GBR,Aine McCann,868,high,2009/eyoc2009.htm
W16,63,OK,,BUL,Boyana Pavlova,912,high,2009/eyoc2009.htm
W16,64,OK,,BLR,Maryna Paknis,1041,high,2009/eyoc2009.htm
W16,65,OK,,UKR,Viktoriya Sukharevska,1076,high,2009/eyoc2009.htm
W16,66,OK,,SRB,Sofija Jokanovic,1080,high,2009/eyoc2009.htm
W16,67,OK,,SRB,Marina Stevanovic,1176,high,2009/eyoc2009.htm
W16,68,OK,,BUL,Kristina Gotseva,1417,high,2009/eyoc2009.htm
W16,69,OK,,ROU,Xelina Rognean,1539,high,2009/eyoc2009.htm
W16,70,OK,,SRB,Katarina Vulicevic,1688,high,2009/eyoc2009.htm
W18,1,OK,,NOR,Maren Haverstad,655,high,2009/eyoc2009.htm
W18,2,OK,,CZE,Karolina Tepla,683,high,2009/eyoc2009.htm
W18,3,OK,,EST,Sigrid Ruul,695,high,2009/eyoc2009.htm
W18,4,OK,,HUN,Reka Toth,701,high,2009/eyoc2009.htm
W18,5,OK,,SUI,Franziska Dorig,702,high,2009/eyoc2009.htm
W18,6,OK,,SUI,Eveline Scharli,719,high,2009/eyoc2009.htm
W18,7,OK,,FIN,Frida Lonnberg,727,high,2009/eyoc2009.htm
W18,7,OK,,NOR,Marion Ronning Huber,727,high,2009/eyoc2009.htm
W18,9,OK,,POR,Mariana Moreira,728,high,2009/eyoc2009.htm
W18,10,OK,,AUT,Laura Ramstein,733,high,2009/eyoc2009.htm
W18,10,OK,,SUI,Mirjam Hellmuller,733,high,2009/eyoc2009.htm
W18,12,OK,,LAT,Ance Rusova,736,high,2009/eyoc2009.htm
W18,13,OK,,AUT,Julia Bauer,737,high,2009/eyoc2009.htm
W18,14,OK,,GER,Maria Lange,741,high,2009/eyoc2009.htm
W18,14,OK,,GBR,Rebecca Harding,741,high,2009/eyoc2009.htm
W18,16,OK,,CZE,Madla Svobodna,745,high,2009/eyoc2009.htm
W18,17,OK,,POL,Urszula Morawska,755,high,2009/eyoc2009.htm
W18,18,OK,,NOR,Mari Skoglund Godal,760,high,2009/eyoc2009.htm
W18,19,OK,,FRA,Claire Sandevoir,761,high,2009/eyoc2009.htm
W18,20,OK,,FIN,Tuulia Viberg,765,high,2009/eyoc2009.htm
