class,rank,status,bib,country,name,time_seconds,confidence,source_file
W16,1,OK,,SUI,Simona Aebersold,747,high,2013/eyoc2013.htm
W16,2,OK,,GER,Dorothea Mueller,764,high,2013/eyoc2013.htm
W16,3,OK,,SUI,Sonja Borner,766,high,2013/eyoc2013.htm
W16,4,OK,,FIN,Veera Klemettinen,775,high,2013/eyoc2013.htm
W16,5,OK,,RUS,Anna Dvorianskaia,785,high,2013/eyoc2013.htm
W16,6,OK,,SUI,Sofie Bachmann,789,high,2013/eyoc2013.htm
W16,7,OK,,FRA,Maelle Beauvir,800,high,2013/eyoc2013.htm
W16,8,OK,,HUN,Csenge Viniczai,801,high,2013/eyoc2013.htm
W16,9,OK,,POR,Beatriz Moreira,807,high,2013/eyoc2013.htm
W16,10,OK,,BUL,Andreya Dyaksova,808,high,2013/eyoc2013.htm
W16,11,OK,,DEN,Josefine Lind,811,high,2013/eyoc2013.htm
W16,12,OK,,CZE,Barbara Vavrysova,818,high,2013/eyoc2013.htm
W16,13,OK,,GER,Birte Friedrichs,819,high,2013/eyoc2013.htm
W16,14,OK,,FIN,Alexandra Enlund,821,high,2013/eyoc2013.htm
W16,14,OK,,CZE,Tereza Cechova,821,high,2013/eyoc2013.htm
W16,16,OK,,SUI,Valerie Aebischer,826,high,2013/eyoc2013.htm
W16,17,OK,,FIN,Ella Noora Rahkola,830,high,2013/eyoc2013.htm
W16,18,OK,,CZE,Barbora Vyhnalkova,843,high,2013/eyoc2013.htm
W16,19,OK,,LTU,Agne Juodagalvyte,845,high,2013/eyoc2013.htm
W16,20,OK,,CZE,Klara Novotna,851,high,2013/eyoc2013.htm
W16,21,OK,,HUN,Reka Dalida Pataki,852,high,2013/eyoc2013.htm
W16,22,OK,,FRA,Florence Hanauer,858,high,2013/eyoc2013.htm
W16,23,OK,,GER,Patricia Siegert,859,high,2013/eyoc2013.htm
W16,23,OK,,GBR,Jennifer Ricketts,859,high,2013/eyoc2013.htm
W16,25,OK,,FIN,Noora Koskinen,861,high,2013/eyoc2013.htm
W16,26,OK,,HUN,Hanga Szuromi,862,high,2013/eyoc2013.htm
W16,27,OK,,UKR,Tetyana Androsova,863,high,2013/eyoc2013.htm
W16,28,OK,,DEN,Nikoline Tillingsre,867,high,2013/eyoc2013.htm
W16,29,OK,,RUS,Anna Chestova,868,high,2013/eyoc2013.htm
W16,30,OK,,ESP,Sofia Berenguer Sanchis,871,high,2013/eyoc2013.htm
W16,31,OK,,UKR,Lesya Polishchuk,873,high,2013/eyoc2013.htm
W16,32,OK,,RUS,Anastasia Godunova,876,high,2013/eyoc2013.htm
W16,33,OK,,RUS,Zlata Malysheva,877,high,2013/eyoc2013.htm
W16,34,OK,,AUT,Sophie Peroutka,878,high,2013/eyoc2013.htm
W16,35,OK,,ESP,Maria Soriano Ramal,885,high,2013/eyoc2013.htm
W16,36,OK,,SVK,Tereza Smelikova,889,high,2013/eyoc2013.htm
W16,37,OK,,EST,Doris Kudre,891,high,2013/eyoc2013.htm
W16,38,OK,,CRO,Pia Ocvirk,892,high,2013/eyoc2013.htm
W16,39,OK,,SVK,Andrea Papugova,895,high,2013/eyoc2013.htm
W16,40,OK,,GER,Ellen Klueser,909,high,2013/eyoc2013.htm
W16,41,OK,,FRA,Oceane Guillemet,913,high,2013/eyoc2013.htm
W16,42,OK,,AUT,Johanna Trummer,919,high,2013/eyoc2013.htm
W16,43,OK,,POR,Beatriz Sanguino,923,high,2013/eyoc2013.htm
W16,44,OK,,LAT,Elizabete Blumentale,924,high,2013/eyoc2013.htm
W16,45,OK,,LAT,Diana-Marta Ruka,933,high,2013/eyoc2013.htm
W16,46,OK,,DEN,Camilla Larsen,938,high,2013/eyoc2013.htm
W16,47,OK,,HUN,Krisztina Gera,939,high,2013/eyoc2013.htm
W16,47,OK,,ESP,Maria Prieto del Campo,939,high,2013/eyoc2013.htm
W16,49,OK,,ROU,Agnes Neda,944,high,2013/eyoc2013.htm
W16,50,OK,,ITA,Anna Giovanelli,953,high,2013/eyoc2013.htm
W16,51,OK,,LTU,Kaste Rutkauskaite,954,high,2013/eyoc2013.htm
W16,52,OK,,AUT,Ines Schaffer,955,high,2013/eyoc2013.htm
W16,52,OK,,LTU,Viktorija Gedgaudaite,955,high,2013/eyoc2013.htm
W16,54,OK,,ESP,Veronica Soriano Garcia,957,high,2013/eyoc2013.htm
W16,55,OK,,SLO,Brina Foski,961,high,2013/eyoc2013.htm
W16,56,OK,,SRB,Tija Radovanovic,967,high,2013/eyoc2013.htm
W16,56,OK,,POL,Zuzanna Wanczyk,967,high,2013/eyoc2013.htm
W16,58,OK,,LTU,Karolina Sakalauskaite,976,high,2013/eyoc2013.htm
W16,59,OK,,DEN,Astrid Maag,981,high,2013/eyoc2013.htm
W16,60,OK,,IRL,Caoimhe O'Boyle,983,high,2013/eyoc2013.htm
W16,61,OK,,SVK,Katarina Kosutova,990,high,2013/eyoc2013.htm
W16,62,OK,,ISR,Noam Yasur,992,high,2013/eyoc2013.htm
W16,63,OK,,SVK,Tereza Miklusova,999,high,2013/eyoc2013.htm
W16,64,OK,,SLO,Katjusa Poljansek,1026,high,2013/eyoc2013.htm
W16,65,OK,,POR,Daniela Pires,1044,high,2013/eyoc2013.htm
W16,66,OK,,ISR,Aya Webman,1049,high,2013/eyoc2013.htm
W16,67,OK,,EST,Kristiina Himma,1050,high,2013/eyoc2013.htm
W16,68,OK,,EST,Alina Kramarenko,1053,high,2013/eyoc2013.htm
W16,69,OK,,AUT,Ida Pauser,1075,high,2013/eyoc2013.htm
W16,70,OK,,ISR,Michal Shaked,1085,high,2013/eyoc2013.htm
W16,71,OK,,POR,Beatriz Norte,1088,high,2013/eyoc2013.htm
W16,72,OK,,LAT,Anete Cama,1121,high,2013/eyoc2013.htm
W16,73,OK,,SLO,Marjeta Lipuzic,1140,high,2013/eyoc2013.htm
W16,74,OK,,EST,Liina Vesilind,1153,high,2013/eyoc2013.htm
W16,75,OK,,UKR,Mariia Tymoshchuk,1155,high,2013/eyoc2013.htm
W16,76,OK,,SLO,Monika Ravnikar,1191,high,2013/eyoc2013.htm
W18,1,OK,,SWE,Sara Hagstrom,804,high,2013/eyoc2013.htm
W18,2,OK,,FIN,Anna Haataja,822,high,2013/eyoc2013.htm
W18,3,OK,,POL,Weronika Cych,823,high,2013/eyoc2013.htm
W18,4,OK,,NOR,Heidi Martensson,833,high,2013/eyoc2013.htm
W18,5,OK,,SUI,Lisa Schubnell,855,high,2013/eyoc2013.htm
W18,6,OK,,CZE,Lenka Svobodova,860,high,2013/eyoc2013.htm
W18,6,OK,,SUI,Sandrine Muller,860,high,2013/eyoc2013.htm
W18,8,OK,,SUI,Kerstin Ullmann,865,high,2013/eyoc2013.htm
W18,9,OK,,POL,Aleksandra Hornik,867,high,2013/eyoc2013.htm
W18,10,OK,,RUS,Marina Trubkina,871,high,2013/eyoc2013.htm
W18,11,OK,,CZE,Karolina Borankova,876,high,2013/eyoc2013.htm
W18,12,OK,,GER,Hanna Mueller,879,high,2013/eyoc2013.htm
W18,13,OK,,UKR,Olena Postelniak,884,high,2013/eyoc2013.htm
W18,14,OK,,POL,Angelika Maciejewska,885,high,2013/eyoc2013.htm
W18,15,OK,,FIN,Emmi Jokela,889,high,2013/eyoc2013.htm
W18,16,OK,,SUI,Paula Gross,892,high,2013/eyoc2013.htm
W18,17,OK,,RUS,Daria Korobeynik,893,high,2013/eyoc2013.htm
W18,18,OK,,NOR,Karen Oline Kolstad,902,high,2013/eyoc2013.htm
W18,18,OK,,CZE,Anna Stickova,902,high,2013/eyoc2013.htm
W18,20,OK,,FIN,Pihla Otsamo,905,high,2013/eyoc2013.htm
W18,21,OK,,FRA,Chloe Haberkorn,906,high,2013/eyoc2013.htm
W18,22,OK,,UKR,Daria Moskalenko,914,high,2013/eyoc2013.htm
W18,23,OK,,EST,Margret Zimmermann,919,high,2013/eyoc2013.htm
W18,24,OK,,ITA,Lia Patscheider,928,high,2013/eyoc2013.htm
W18,24,OK,,GBR,Sarah Jones,928,high,2013/eyoc2013.htm
W18,26,OK,,BUL,Martina Dzhulieva,931,high,2013/eyoc2013.htm
W18,27,OK,,CZE,Eliska Kulhava,933,high,2013/eyoc2013.htm
W18,27,OK,,AUT,Anika Gassner,933,high,2013/eyoc2013.htm
W18,29,OK,,SWE,Emma Bjessmo,937,high,2013/eyoc2013.htm
W18,30,OK,,EST,Triinu Rooni,946,high,2013/eyoc2013.htm
W18,31,OK,,FIN,Niina Hulkkonen,948,high,2013/eyoc2013.htm
W18,32,OK,,HUN,Luca Szuromi,951,high,2013/eyoc2013.htm
W18,33,OK,,LAT,Sandra Grosberga,953,high,2013/eyoc2013.htm
W18,34,OK,,GER,Leonore Winkler,955,high,2013/eyoc2013.htm
W18,34,OK,,SVK,Vanda Hosekova,955,high,2013/eyoc2013.htm
W18,36,OK,,ITA,Eleonora Donadini,960,high,2013/eyoc2013.htm
W18,37,OK,,ESP,Marta Guijo Alonso,966,high,2013/eyoc2013.htm
W18,38,OK,,NOR,Anine Ahlsand,976,high,2013/eyoc2013.htm
W18,39,OK,,FRA,Lucile Girard,977,high,2013/eyoc2013.htm
W18,40,OK,,NOR,Synnove Braten,979,high,2013/eyoc2013.htm
W18,41,OK,,HUN,Virag Weiler,981,high,2013/eyoc2013.htm
W18,42,OK,,AUT,Martina Walch,982,high,2013/eyoc2013.htm
W18,43,OK,,SLO,Nusa Jeram,987,high,2013/eyoc2013.htm
W18,44,OK,,GBR,Megan Carter-Davies,990,high,2013/eyoc2013.htm
W18,44,OK,,POR,Joana Fernandes,990,high,2013/eyoc2013.htm
W18,46,OK,,EST,Silvia Luup,991,high,2013/eyoc2013.htm
W18,47,OK,,IRL,Roisin Long,993,high,2013/eyoc2013.htm
W18,48,OK,,ESP,Maria Illa Cams,995,high,2013/eyoc2013.htm
W18,49,OK,,FRA,Margaux Hummel-Azais,999,high,2013/eyoc2013.htm
W18,50,OK,,BUL,Iveta Zasheva,1001,high,2013/eyoc2013.htm
W18,51,OK,,LTU,Giedre Domarkaite,1003,high,2013/eyoc2013.htm
W18,52,OK,,HUN,Eszter Liszka,1005,high,2013/eyoc2013.htm
W18,53,OK,,POR,Carolina Delgado,1006,high,2013/eyoc2013.htm
W18,53,OK,,RUS,Anastasiya Danilova,1006,high,2013/eyoc2013.htm
W18,55,OK,,FRA,Delphine Poirot,1009,high,2013/eyoc2013.htm
W18,56,OK,,HUN,Reka Faggyas,1012,high,2013/eyoc2013.htm
W18,57,OK,,GER,Paula Starke,1013,high,2013/eyoc2013.htm
W18,58,OK,,RUS,Mariia Petrushko,1014,high,2013/eyoc2013.htm
W18,59,OK,,IRL,Aoife McCavana,1018,high,2013/eyoc2013.htm
W18,60,OK,,SVK,Martina Papugova,1029,high,2013/eyoc2013.htm
W18,61,OK,,LAT,Annija Zalaiskalna,1035,high,2013/eyoc2013.htm
W18,62,OK,,SWE,Johanna Oberg,1036,high,2013/eyoc2013.htm
W18,62,OK,,ITA,Arianna Taufer,1036,high,2013/eyoc2013.htm
W18,64,OK,,AUT,Denise Hlosta,1039,high,2013/eyoc2013.htm
W18,65,OK,,LTU,Anele Kerpauskaite,1040,high,2013/eyoc2013.htm
W18,66,OK,,ESP,Yara Bores Escudero,1043,high,2013/eyoc2013.htm
W18,67,OK,,POR,Ines Alves,1044,high,2013/eyoc2013.htm
W18,68,OK,,ROU,Katalin Neda,1055,high,2013/eyoc2013.htm
W18,68,OK,,BUL,Antoaneta Dyaksova,1055,high,2013/eyoc2013.htm
W18,70,OK,,IRL,Niamh Corbett,1059,high,2013/eyoc2013.htm
W18,71,OK,,GBR,McMillan Rhona,1060,high,2013/eyoc2013.htm
W18,72,OK,,LAT,Kendija Aparjode,1063,high,2013/eyoc2013.htm
W18,73,OK,,ESP,Elena Botica Artalejo,1068,high,2013/eyoc2013.htm
W18,74,OK,,SRB,Milica Ilic,1079,high,2013/eyoc2013.htm
W18,75,OK,,LAT,Madara Brice,1083,high,2013/eyoc2013.htm
W18,76,OK,,EST,Marianne Haug,1084,high,2013/eyoc2013.htm
W18,77,OK,,UKR,Tetyana Khokhlova,1087,high,2013/eyoc2013.htm
W18,78,OK,,BLR,Viktoryia Mozhar,1088,high,2013/eyoc2013.htm
W18,79,OK,,LTU,Dovile Makselyte,1096,high,2013/eyoc2013.htm
W18,80,OK,,LTU,Jogvil? Susinskait?,1100,high,2013/eyoc2013.htm
W18,81,OK,,AUT,Ines Zettl,1102,high,2013/eyoc2013.htm
W18,82,OK,,ROU,Diana Iuliana Bonto,1104,high,2013/eyoc2013.htm
W18,83,OK,,SLO,Tajda Foski,1143,high,2013/eyoc2013.htm
W18,84,OK,,NED,Nina Roothans 96 The,1145,high,2013/eyoc2013.htm
W18,85,OK,,ROU,Alice Georgescu,1154,high,2013/eyoc2013.htm
W18,86,OK,,ISR,Mayan Mintzer,1221,high,2013/eyoc2013.htm
W18,87,OK,,POR,Ines Goncalves,1242,high,2013/eyoc2013.htm
W18,88,OK,,BLR,Keura Anastasiya,1293,high,2013/eyoc2013.htm
W18,88,OK,,ISR,Marina Maerkovitch,1293,high,2013/eyoc2013.htm
W18,90,OK,,ISR,Hilla Ayali,1305,high,2013/eyoc2013.htm
W18,91,OK,,BLR,Chernik Hlafira,1347,high,2013/eyoc2013.htm
M16,1,OK,,FIN,Olli Ojanaho,665,high,2013/eyoc2013.htm
M16,2,OK,,SUI,Florian Attinger,699,high,2013/eyoc2013.htm
M16,3,OK,,RUS,Aleksandr Pavlenko,702,high,2013/eyoc2013.htm
M16,4,OK,,HUN,Mate Dalos,704,high,2013/eyoc2013.htm
M16,5,OK,,SUI,Pascal Buchs,717,high,2013/eyoc2013.htm
M16,6,OK,,FRA,Pierre Martinez,720,high,2013/eyoc2013.htm
M16,7,OK,,SUI,Andrin Grundler,722,high,2013/eyoc2013.htm
M16,8,OK,,CZE,Lukas Matejka,731,high,2013/eyoc2013.htm
M16,8,OK,,CZE,Adam Ruzicka,731,high,2013/eyoc2013.htm
M16,10,OK,,FRA,Mathieu Perrin,734,high,2013/eyoc2013.htm
M16,11,OK,,FIN,Anton Salmenkyla,739,high,2013/eyoc2013.htm
M16,12,OK,,GBR,Alexander Chepelin,743,high,2013/eyoc2013.htm
M16,13,OK,,CZE,Daniel Vandas,747,high,2013/eyoc2013.htm
