class,rank,status,country,team,total_time_seconds,leg1_name,leg1_time_seconds,leg2_name,leg2_time_seconds,leg3_name,leg3_time_seconds,confidence,source_file
M16,9,OK,UKR,Ukraine,6647,Denys Zabayev,2121,Serhey Lytovchenko,2361,Igor Palagniuk,2165,high,2002/eyoc2002.htm
M16,10,OK,BUL,Bulgaria,6676,Ivailo Danailov,2228,Ivan Boyadzhiev,2322,Zlatko Kamenarov,2126,high,2002/eyoc2002.htm
M16,11,OK,AUT,Austria,7132,Manuel Wiesberger,2131,Ernst Bosina,2579,Philipp Wiesberger,2422,high,2002/eyoc2002.htm
M16,12,OK,POL,Poland,7297,Tomasz Pancerowicz,2495,Adrian Kopczynski,2824,Filip Mazurek,1978,high,2002/eyoc2002.htm
M16,13,OK,ROU,Romania,7309,Ciprian Marian,2001,Radu Urdea,2268,Iulian Negoita,3040,high,2002/eyoc2002.htm
M16,14,OK,GER,Germany,7588,Karsten Leideck,2696,Max Gaedtke,2658,Andreas Blumenstein,2234,high,2002/eyoc2002.htm
M16,15,OK,FRA,France,7810,Charly Boichut,2224,Thomas Dalla Costa,2989,Pierre Poirson,2597,high,2002/eyoc2002.htm
M18,1,OK,GER,Germany,5967,Patrick Hofmeister,1956,Torben Wendler,2036,Christian Teich,1975,high,2002/eyoc2002.htm
M18,2,OK,LTU,Lithuania,6000,Rokas Poberzinas,2179,Ruslanas Pogorelovas,1940,Simas Krepsta,1881,high,2002/eyoc2002.htm
M18,3,OK,CZE,Czechia,6169,Jiri Bouchal,2003,Vaclav Komanec,2085,Jan Prochazka,2081,high,2002/eyoc2002.htm
M18,4,OK,HUN,Hungary,6179,Daniel Pelyhe,2034,Zoltan Gyulai,2057,Istvan Zsebehazy,2088,high,2002/eyoc2002.htm
M18,5,OK,RUS,Russia,6214,Pavel Utkin,2091,Vassilij Lexine,2153,Serguei Jouravlev,1970,high,2002/eyoc2002.htm
M18,6,OK,SUI,Switzerland,6215,Andreas Rueedlinger,1894,Markus Sauter,2379,Fabian Hertner,1942,high,2002/eyoc2002.htm
M18,7,OK,LAT,Latvia,6280,Artis Jansons,2278,Martins Linde,2136,Kristaps Jaudzems,1866,high,2002/eyoc2002.htm
M18,8,OK,EST,Estonia,6332,Tonis Vaiksaar,2097,Riho Taba,2181,Sander Vaher,2054,high,2002/eyoc2002.htm
M18,9,OK,UKR,Ukraine,6670,Oleksandr Konovalenko,2199,Oleksandr Kratov,2547,Yevgen Kandibey,1924,high,2002/eyoc2002.htm
M18,10,OK,AUT,Austria,6699,Martin Binder,1885,Roland Boubela,2396,Michael Auer,2418,high,2002/eyoc2002.htm
M18,11,OK,BUL,Bulgaria,7324,Ivailo Kamnhavov,2419,Zdravko Taralov,2591,Teodor Yordanov,2314,high,2002/eyoc2002.htm
M18,12,OK,ROU,Romania,8884,Petru Graha,3164,Tamas Bogya,2529,Anca Rasnita,3191,high,2002/eyoc2002.htm
