IOF ID;First Name;Last Name;Country;WRS Position;WRS points;WRS events;Avg point;Region Pos
51775;Sergei;Postalati;MDA;1510;2953;4;738.3;
53703;Ondrej;Gryc;CZE;1510;2953;3;984.3;
49779;Johan;Haugstvedt;NOR;1512;2952;3;984.0;
44972;Kazuki;Fujii;JPN;1513;2949;3;983.0;
32439;Illia;Dudnik;UKR;1513;2949;3;983.0;
53180;Taku;Kimyo;JPN;1515;2945;3;981.7;
43895;Martins Reinis;Trops;LAT;1516;2942;3;980.7;
34720;Kai Yui Hubert;Yam;HKG;1517;2936;4;734.0;
54514;Kevin;Mariez;FRA;1518;2931;3;977.0;
47102;Julien;Ouellet;USA;1519;2930;4;732.5;
11589;Caglar;Kasim;TUR;1520;2918;3;972.7;
17336;Jon;Torrance;CAN;1521;2917;4;729.3;
19323;Ivano;Bettega;ITA;1522;2914;3;971.3;
33105;Motonari;Tanaka;JPN;1523;2913;3;971.0;
55114;Diogo;Delgado;POR;1524;2907;3;969.0;
12251;Anton;Kupriiets;UKR;1525;2900;4;725.0;
43189;William;Lake;GBR;1526;2898;3;966.0;
44580;Marius;Staff;NOR;1527;2895;3;965.0;
47506;Matyas;Egri;HUN;1528;2894;3;964.7;
38909;Huseyin Cem;Ataman;TUR;1529;2890;3;963.3;
16621;Anthony;Squire;GBR;1530;2889;3;963.0;
49610;Corentin;Roche;FRA;1531;2887;3;962.3;
52355;Iestyn;Evans;GBR;1531;2887;3;962.3;
49707;Benedek;Kasoly;HUN;1533;2883;3;961.0;
50081;Eino;Gretschel;FIN;1534;2882;3;960.7;
51113;Franz;Gawlitza;GER;1535;2874;3;958.0;
44900;Gabriel;Lemos;BRA;1536;2859;4;714.8;
40243;Fraser;Dixon;GBR;1537;2858;3;952.7;
43727;Hiroki;Watanabe;JPN;1538;2854;3;951.3;
45883;Mathias Pedersen;Holmskau;NOR;1539;2844;3;948.0;
27237;Ben;Breeze;GBR;1540;2843;3;947.7;
16080;Emili;Selles Segui;ESP;1540;2843;3;947.7;
29016;Andrejus;Jemeljanenko;LTU;1542;2842;3;947.3;
49396;Sam;Cottle;GBR;1543;2839;4;709.8;
29943;Maurizio;Castellaz;ITA;1544;2834;3;944.7;
33452;Liam;Cotter;IRL;1545;2831;3;943.7;
44662;Lucas;Tamas;ROU;1546;2829;3;943.0;
9059;Gatis;Dzerve;LAT;1547;2828;3;942.7;
20412;Patrick;Kronberg;FIN;1548;2819;3;939.7;
44974;Zoltan;Bognar;HUN;1549;2814;3;938.0;
46302;Mathias;Nyvang;DEN;1550;2812;3;937.3;
33189;Takumi;Kitami;JPN;1551;2808;3;936.0;
8320;Po Lok;Chau;HKG;1552;2796;4;699.0;
45972;Yin To;Ho;HKG;1553;2786;5;557.2;
19482;Juno;Kim;SUI;1553;2786;3;928.7;
46087;Jack;Baker;GBR;1555;2783;4;695.8;
49921;Fabio;Murer;ITA;1556;2764;3;921.3;
41701;Carl Gustav;Jongenburger;NED;1557;2759;3;919.7;
33077;Takashi;Irie;JPN;1558;2758;3;919.3;
49569;Robin;Eichenberger;SUI;1558;2758;3;919.3;
43044;Luke;Fry;GBR;1560;2754;3;918.0;
45085;Giacomo;Guarda;ITA;1561;2741;3;913.7;
51690;Raito;Ichikawa;JPN;1562;2735;3;911.7;
45600;Ian;Dunlap;USA;1563;2733;3;911.0;
41188;Benjamin;Cooper;USA;1564;2732;3;910.7;
51849;Taiki;Saito;JPN;1564;2732;3;910.7;
42204;Dinis;Lopes;POR;1566;2728;3;909.3;
42829;Federico;Cardona Escobar;COL;1567;2727;4;681.8;
50262;Evert;Padari;EST;1568;2718;3;906.0;
36552;Chris;Burnham;USA;1569;2714;4;678.5;
54519;Pascal;Sirejol;FRA;1570;2708;3;902.7;
53539;Benjamin;Korento;FIN;1571;2698;3;899.3;
54013;Dexter;Litlekalsoy;NOR;1572;2696;3;898.7;
54945;Tomas;Goncalves;POR;1573;2691;4;672.8;
28615;Dylan;Poe;USA;1574;2689;4;672.3;
54461;Enzo;Ratti;FRA;1575;2668;3;889.3;
50389;Jesse;Spangler;USA;1576;2665;4;666.3;
6973;Robbie;Anderson;CAN;1577;2661;3;887.0;
37945;Takumi;Murakami;JPN;1578;2652;3;884.0;
51461;Yuma;Okubo;JPN;1579;2649;3;883.0;
47819;Yuki;Sawano;JPN;1580;2646;3;882.0;
36680;Tamas Gabor;Magyar;HUN;1580;2646;3;882.0;
43614;Victor;Frolenko;USA;1582;2642;4;660.5;
47482;Ryohei;Sato;JPN;1583;2637;3;879.0;
51777;Alexandru;Borsci;MDA;1584;2632;5;526.4;
34154;Zhanbolat;Dauit;KAZ;1585;2627;3;875.7;
46049;Balazs;Gyenizse Nagy;HUN;1586;2624;3;874.7;
29261;Vor;Yiu;HKG;1587;2602;5;520.4;
8540;Joshua;Cooper;GBR;1588;2597;3;865.7;
40924;Tatsuya;Miyaoka;JPN;1589;2593;3;864.3;
51311;Dmitrii;Belov;SRB;1590;2569;3;856.3;
38897;Cagri;Akgun;TUR;1591;2557;3;852.3;
14892;Aleksandar;Petrovic;SRB;1592;2551;3;850.3;
47931;Ryota;Nakamura;JPN;1593;2550;3;850.0;
19479;Sergio;Merida Sanchis;ESP;1594;2543;3;847.7;
33859;Nicolo;Bugane;ITA;1595;2539;3;846.3;
40998;Corneel;Casier;BEL;1596;2531;3;843.7;
46166;Leonardo;Dill;BRA;1597;2524;4;631.0;
18261;Kwok Keung;Yeung;HKG;1598;2515;4;628.8;
52778;Audrei;Rossato Filho;BRA;1599;2500;4;625.0;
42548;Christian;Scherrer;SUI;1600;2489;3;829.7;
51464;Kohei;Otsuka;JPN;1601;2488;3;829.3;
30967;Jan;Gobec;CRO;1602;2474;3;824.7;
37933;Seki;Bito;JPN;1603;2463;3;821.0;
40848;Veeti;Nissinen;FIN;1604;2457;3;819.0;
36934;Emil;Ljungemyr;SWE;1605;2449;2;1224.5;
23866;Hans Kristian Stubban;Hygen;NOR;1605;2449;3;816.3;
48260;Weicheng;Wang;CHN;1607;2447;4;611.8;
18767;Ludwig;Ljungqvist;SWE;1608;2442;2;1221.0;
6914;Ronaldo;Almeida;BRA;1609;2437;3;812.3;
8448;Wai Nang;Chung;HKG;1610;2435;4;608.8;
44413;Jesper;Johansson;SWE;1611;2433;2;1216.5;
42280;Hannes;Mogensen;SWE;1612;2429;2;1214.5;
11444;Olle;Kalered;SWE;1613;2423;2;1211.5;
54462;Nicholas;Brennan;AUS;1613;2423;3;807.7;
51465;Tanaka;Chikara;JPN;1615;2419;3;806.3;
15991;Florian;Schneider;SUI;1616;2415;2;1207.5;
55487;Hal;Jacob;GBR;1617;2411;3;803.7;
19296;Haavard Funkqvist;Haga;NOR;1618;2408;2;1204.0;
11671;Gernot;Ymsen;AUT;1619;2402;2;1201.0;
25192;Anton;Forsberg;SWE;1620;2401;2;1200.5;
55483;Noah;Krikstrom;SWE;1621;2399;2;1199.5;
22099;Arto;Talvinen;FIN;1622;2396;2;1198.0;
37798;Pin Sheng;Hsieh;TPE;1623;2395;3;798.3;
27392;Malte Kjaer;Hemmingsen;DEN;1624;2394;2;1197.0;
22246;Andreas Bock;Bjoernsen;DEN;1624;2394;2;1197.0;
11163;Haakon Jarvis;Drage;NOR;1626;2393;2;1196.5;
46236;Victor;Hansson;SWE;1627;2385;2;1192.5;
40686;Simen Spets;Storhov;NOR;1628;2383;2;1191.5;
44417;Wilmer;Selin;SWE;1629;2378;2;1189.0;
38760;Wilder;Guerrero;COL;1630;2377;5;475.4;
50828;Liam;Malnati;SUI;1631;2375;2;1187.5;
15836;Erik;Ivarsson Sandberg;SWE;1632;2370;2;1185.0;
33122;Liam;Thiels;BEL;1633;2369;2;1184.5;
25266;Filip;Karlsson;SWE;1634;2367;2;1183.5;
10520;Robert;Heczko;NOR;1635;2366;2;1183.0;
55744;Tobias;Pekarek;SWE;1636;2364;2;1182.0;
33998;Manuele;Ren;SUI;1637;2363;2;1181.5;
34057;Simen Hjalmar;Westlund;SWE;1637;2363;2;1181.5;
32775;Erik;Zeilon;SWE;1639;2358;2;1179.0;
41908;Viktor;Gunnarsson;SWE;1640;2354;2;1177.0;
22591;Simon;Krekels;BEL;1641;2353;2;1176.5;
12824;David;Lingfors;SWE;1642;2352;2;1176.0;
47268;Hugo;Ericsson;SWE;1643;2345;2;1172.5;
50832;Janis;Kuhn;SUI;1644;2344;2;1172.0;
15210;Marek;Prasil;CZE;1645;2341;2;1170.5;
44690;Tomas;Kucera;CZE;1646;2339;2;1169.5;
41312;Fredrik;Hamrefors;SWE;1647;2337;2;1168.5;
12313;Andreas;Kallming;SWE;1648;2336;2;1168.0;
7680;Oscar;Bjorck;SWE;1648;2336;2;1168.0;
36895;Ping Kuen;Cheng;HKG;1650;2335;4;583.8;
50038;Stefan;Schmaeling;GER;1651;2333;3;777.7;
49666;John;Wolgast;SWE;1652;2331;2;1165.5;
19144;Eevert;Toivonen;FIN;1653;2328;2;1164.0;
22028;Ilari;Sulkula;FIN;1654;2326;2;1163.0;
47065;Erik;Heczko;CZE;1655;2325;2;1162.5;
15038;Martin;Poklop;CZE;1656;2324;2;1162.0;
33891;Theis;Munktved;DEN;1657;2320;2;1160.0;
25378;Mads;Skaug;DEN;1658;2319;2;1159.5;
15180;David;Prochazka;CZE;1658;2319;2;1159.5;
43045;Callum;Wishart;NZL;1660;2317;3;772.3;
7065;Aleksi;Anttolainen;FIN;1661;2315;2;1157.5;
45828;Matthew;McCreadie;GBR;1662;2312;3;770.7;
8504;Jeremy;Colgan;USA;1663;2311;4;577.8;
42649;Felix;Persson;SWE;1663;2311;2;1155.5;
54079;Magnus;Sigurdsson;NOR;1665;2310;2;1155.0;
16491;Chris;Smithard;GBR;1666;2309;2;1154.5;
45271;Zhenlong;Li;CHN;1666;2309;4;577.3;
46982;Nicolas;Mohn;SUI;1668;2308;2;1154.0;
42188;Edvin;Nilsson;SWE;1668;2308;2;1154.0;
37622;Aimar;Urquizu Diego;ESP;1668;2308;2;1154.0;
46604;Andri;Seiz;SUI;1671;2307;2;1153.5;
53285;Hugo;Cedervall;SWE;1672;2306;2;1153.0;
6827;Emil;Ahlbeck;NOR;1673;2305;2;1152.5;
25931;Jimmy;Burnham;USA;1673;2305;4;576.3;
55112;Albin;Sundstroem;SWE;1675;2303;2;1151.5;
9141;Bjorn Fjeldbo;Ekeberg;NOR;1676;2300;2;1150.0;
51236;Tommi;Sivill;FIN;1676;2300;2;1150.0;
15729;Andreas;Rueedlinger;SUI;1676;2300;2;1150.0;
51204;Frederik Hojholt;Andersen;DEN;1679;2298;3;766.0;
23893;Connor;Smith;GBR;1680;2296;3;765.3;
8876;Tomas;Dlabaja;CZE;1680;2296;2;1148.0;
36600;William;Sturesson;SWE;1680;2296;2;1148.0;
41233;Jeppe;Edvardsen;DEN;1683;2295;2;1147.5;
20007;Simon;Hedlund;SWE;1683;2295;2;1147.5;
42113;Elia;Gartmann;SUI;1683;2295;2;1147.5;
7580;Aleksander;Bernaciak;POL;1686;2292;2;1146.0;
12489;Ari Pekka;Lassila;FIN;1686;2292;2;1146.0;
24613;Saul;Klemola;FIN;1688;2290;2;1145.0;
48221;Tomas;Prasil;CZE;1689;2288;2;1144.0;
7760;Andreas Hougaard;Kemp;DEN;1689;2288;2;1144.0;
22783;Christian;Kronberg;FIN;1689;2288;2;1144.0;
55717;Gustav;Jorg;SWE;1689;2288;2;1144.0;
19925;Marian;Basset;FRA;1693;2287;2;1143.5;
8581;Vincent;Coupat;FRA;1693;2287;2;1143.5;
19425;Iisak;Helander;FIN;1695;2285;2;1142.5;
19848;Martin;Jansson;SWE;1695;2285;2;1142.5;
49651;Syver Strand;Gulbrandsen;NOR;1697;2282;2;1141.0;
45855;Eero;Sorsa;FIN;1698;2281;2;1140.5;
42941;Sander Tonjer;Fingarsen;NOR;1698;2281;2;1140.5;
10386;Nick;Hann;NZL;1700;2280;2;1140.0;
36491;Michael;Stanwix;GBR;1701;2278;3;759.3;
15964;Philipp;Schiel;AUT;1702;2277;2;1138.5;
28514;Joao;Magalhaes;POR;1703;2275;2;1137.5;
44199;Tomasz;Rzenca;POL;1703;2275;2;1137.5;
34144;Stanislaw;Kurzyp;POL;1703;2275;2;1137.5;
42031;Loic;Dequiedt;GER;1706;2274;2;1137.0;
32932;Louis;Haltz;FRA;1706;2274;2;1137.0;
55715;Arvid;Jonforsen;SWE;1706;2274;2;1137.0;
33977;Daniil;Fomin;RUS;1709;2273;2;1136.5;
16494;Michal;Smola;CZE;1710;2271;2;1135.5;
44408;Paul;Ringot;FRA;1711;2270;2;1135.0;
45841;Andri;Gujan;SUI;1711;2270;2;1135.0;
24337;Eddie;Narbett;GBR;1713;2269;2;1134.5;
46882;Finn;Selmer Duguid;GBR;1713;2269;2;1134.5;
15800;Andrey;Salin;IIA;1715;2267;2;1133.5;
56425;Johan;Fochsen;SWE;1716;2265;2;1132.5;
17436;Misa;Tuomala;FIN;1716;2265;2;1132.5;
24740;Lari;Takanen;FIN;1718;2264;2;1132.0;
27428;David;Zuercher;SUI;1719;2259;2;1129.5;
48432;Cesar;Almeida;POR;1720;2258;3;752.7;
41235;Erik Groenborg;Nielsen;DEN;1721;2256;2;1128.0;
49546;Olmo;Combley;GBR;1721;2256;3;752.0;
14769;Ken;Peeters;BEL;1723;2251;2;1125.5;
50829;Jonas;Ludwig;SUI;1723;2251;2;1125.5;
46738;Simon;Calandry;FRA;1725;2250;2;1125.0;
22414;Wojciech;Dudek;POL;1726;2249;2;1124.5;
51094;Josef;Kubecek;CZE;1727;2248;2;1124.0;
34449;Mads;Kruse Juhl;DEN;1727;2248;2;1124.0;
46550;David;Melin;SWE;1729;2246;2;1123.0;
10663;Joni;Hirvikallio;FIN;1730;2245;2;1122.5;
44595;Ole;Baath;GER;1730;2245;2;1122.5;
43683;Nazim;Mulsu;TUR;1732;2244;3;748.0;
36301;Marek;Sterba;CZE;1732;2244;2;1122.0;
47426;Oskari;Rannila;FIN;1734;2243;2;1121.5;
24532;Dusan;Slama;SVK;1735;2242;2;1121.0;
10942;Johan;Hoij;SWE;1736;2241;2;1120.5;
21353;Gian Andri;Mueller;SUI;1736;2241;2;1120.5;
17424;Doug;Tullie;GBR;1738;2240;2;1120.0;
22778;Juho;Matikainen;FIN;1739;2238;2;1119.0;
52978;Hugo;Sjolander;SWE;1740;2237;2;1118.5;
50627;Ola;Daasnes;NOR;1741;2236;2;1118.0;
53605;Kalle;Taura;FIN;1742;2234;2;1117.0;
16539;Torkil;Solstad;NOR;1742;2234;2;1117.0;
17901;Henrik;Vaisanen;FIN;1744;2233;2;1116.5;
13735;Asgeir;Mjosund;NOR;1744;2233;2;1116.5;
20440;Miska;Tervala;FIN;1746;2232;2;1116.0;
32397;Will;Tidswell;NZL;1747;2231;2;1115.5;
53339;Tomas;Dohnalek;CZE;1747;2231;2;1115.5;
55886;Fredrik Fet;Andersen;NOR;1749;2230;2;1115.0;
36499;Jan;Lauenstein;SUI;1750;2229;2;1114.5;
18897;Jannis;Schoenleber;GER;1750;2229;2;1114.5;
43122;Harald;Larsson;SWE;1750;2229;2;1114.5;
18662;Sindre;Osthagen;NOR;1753;2228;2;1114.0;
25953;Victor;Lovdal;FIN;1754;2227;2;1113.5;
34905;Axel;Pannier;FRA;1755;2225;2;1112.5;
12369;Tuomo;Lahtinen;FIN;1755;2225;2;1112.5;
19819;Tomas;Rusy;CZE;1757;2224;2;1112.0;
44566;Elias;Lehtonen;FIN;1758;2223;2;1111.5;
54973;Antti;Pajari;FIN;1759;2220;2;1110.0;
13594;Donatas;Mickus;LTU;1760;2219;2;1109.5;
28032;Thomas;Bachel;FRA;1761;2218;2;1109.0;
44511;Partel;Kulvik;EST;1762;2217;2;1108.5;
7732;Dane;Blomquist;GBR;1762;2217;2;1108.5;
46596;Marius;Peter;SUI;1762;2217;2;1108.5;
23822;Valentin;Shishkov;BUL;1765;2215;2;1107.5;
44157;Nathan;Philibert;FRA;1766;2214;2;1107.0;
21162;Andreas;Gustafsson;SWE;1767;2212;2;1106.0;
50833;Mike;Rechberger;SUI;1767;2212;2;1106.0;
9590;Desmond;Franssen;BEL;1769;2211;2;1105.5;
51429;Anton;Kallstrom;SWE;1769;2211;2;1105.5;
10886;Jarkko;Huovila;FIN;1769;2211;2;1105.5;
12511;Jesse;Laukkarinen;FIN;1772;2210;2;1105.0;
33352;Martin;Krivda;CZE;1773;2208;2;1104.0;
55677;Hampus;Nystrom;SWE;1774;2207;2;1103.5;
7062;Viktor;Antonsson;SWE;1775;2206;2;1103.0;
9905;Franz;WareykaGlaner;AUT;1776;2203;2;1101.5;
53742;Elias;Westerbergh;SWE;1776;2203;2;1101.5;
44747;Asbjoern Faber;Fenger Groen;DEN;1776;2203;2;1101.5;
11327;Gabor;Jozsa;HUN;1779;2201;2;1100.5;
53471;Johan;Aarbrink;SWE;1779;2201;2;1100.5;
18901;Joel;Morgenthaler;SUI;1781;2200;2;1100.0;
21205;Daniel;Stansfield;GBR;1781;2200;2;1100.0;
12650;Benjamin;Lepoutre;FRA;1783;2198;2;1099.0;
53069;Simon;Karlsson Holmer;SWE;1784;2194;2;1097.0;
52977;Elias;Ljungdell;SWE;1784;2194;2;1097.0;
41767;Akseli;Pesu;FIN;1786;2193;2;1096.5;
14197;Thomas;Nipen;NOR;1787;2192;2;1096.0;
9196;Iain;Embrey;GBR;1788;2191;2;1095.5;
43663;Sebastien;Kessler;SUI;1788;2191;2;1095.5;
18766;Davis;Dislers;LAT;1790;2190;2;1095.0;
56399;Magnus;Alstad;NOR;1791;2188;2;1094.0;
52012;Jesper;Jansson;SWE;1792;2187;2;1093.5;
9546;Christopher;Forne;NZL;1793;2185;2;1092.5;
7717;Joshua;Blatchford;AUS;1794;2184;2;1092.0;
14642;Piotr;Parfianowicz;POL;1794;2184;2;1092.0;
51319;Sotaro;Sasaki;JPN;1796;2183;3;727.7;
6984;Jonas;Andersson;SWE;1797;2182;2;1091.0;
47000;Mark Levente;Bujdoso;HUN;1798;2178;2;1089.0;
42135;Kilian;Zapf;AUT;1798;2178;2;1089.0;
17788;Heikki;Virekunnas;FIN;1800;2177;2;1088.5;
8539;Duncan;Coombs;GBR;1801;2176;2;1088.0;
27025;Radim;Tokar;CZE;1802;2175;2;1087.5;
50291;Finlay;McLuckie;GBR;1802;2175;2;1087.5;
51232;Vilho;Hietala;FIN;1804;2173;2;1086.5;
42334;Emil;Eensaar;EST;1805;2172;2;1086.0;
42513;Gabor;Vellner;HUN;1805;2172;2;1086.0;
53317;Lukas;Katvala;SWE;1807;2171;2;1085.5;
21482;Matti;Bruns;GER;1808;2169;2;1084.5;
52930;Noa;Helgars;SWE;1809;2168;2;1084.0;
19763;Matias;Sankari;FIN;1810;2167;2;1083.5;
48098;Eirik;Frost;NOR;1810;2167;2;1083.5;
40393;Erno Kalle;Rissanen;FIN;1812;2166;2;1083.0;
49452;Tuukka;Poytakangas;FIN;1813;2165;2;1082.5;
15530;Richard;Robinson;GBR;1813;2165;2;1082.5;
11347;Sami Petteri;Juopperi;FIN;1815;2160;2;1080.0;
19668;Joonas;Salminen;FIN;1816;2159;2;1079.5;
40816;Atte;Etula;FIN;1816;2159;2;1079.5;
9899;Staale;Gjelsten;NOR;1816;2159;2;1079.5;
43192;Joel;Hallberg;SWE;1819;2158;2;1079.0;
55476;Kieran;Watts;GBR;1820;2157;2;1078.5;
13760;Lars;Moholdt;NOR;1821;2156;2;1078.0;
14834;Hans;Persson;SWE;1822;2154;2;1077.0;
50818;Samuel;Boss;SUI;1823;2153;2;1076.5;
24004;Diogo;Miguel;POR;1823;2153;2;1076.5;
36104;Luke;Graham;GBR;1825;2152;2;1076.0;
10793;Martin;Hoset;DEN;1825;2152;2;1076.0;
8665;Kristian;Dahlstroem;SWE;1827;2151;2;1075.5;
18829;Lukas;Schubnell;SUI;1827;2151;2;1075.5;
33078;Antoine;Mattart;BEL;1827;2151;2;1075.5;
34145;Jan;Sztranek;POL;1830;2148;2;1074.0;
25165;Lukas;Kettner;CZE;1830;2148;2;1074.0;
48112;Jacob Finstad;Land;NOR;1832;2147;2;1073.5;
15450;Atis;Reskis;LAT;1832;2147;2;1073.5;
53486;Marti;Pou;ESP;1834;2146;2;1073.0;
11607;Lasse;Kautto;FIN;1835;2145;2;1072.5;
50816;Gabriel;Dorn;SUI;1835;2145;2;1072.5;
37773;Mikolaj;Paterek;POL;1837;2143;2;1071.5;
21525;Lauri;Pahn;EST;1837;2143;2;1071.5;
47429;Pietari;Jussinmaki;FIN;1837;2143;2;1071.5;
54524;Joseph;Bellier;FRA;1840;2142;2;1071.0;
55888;Bjornar;Peikli;NOR;1840;2142;2;1071.0;
33344;Erik;Scheuermann;GER;1842;2141;2;1070.5;
32384;Vitalii;Petryshyn;UKR;1843;2139;2;1069.5;
10757;Geun Hee;Hong;KOR;1844;2138;3;712.7;
49584;Nils;Pachlatko;SUI;1844;2138;2;1069.0;
36856;Erik;Nielsen;ITA;1846;2137;2;1068.5;
46814;Kalle;Koivusalo;FIN;1847;2136;2;1068.0;
36983;Joel;Schmutz;SUI;1847;2136;2;1068.0;
17116;Lewis;Taylor;GBR;1849;2133;2;1066.5;
16040;Eskil;Schoening;DEN;1850;2131;2;1065.5;
13549;Robert;Merl;AUT;1850;2131;2;1065.5;
14235;Anders;Nordberg;NOR;1852;2130;2;1065.0;
46960;Faustin;Roure;FRA;1852;2130;2;1065.0;
47435;Hallvar;Hallan;NOR;1854;2129;2;1064.5;
32115;Lauri;Koivumaki;FIN;1855;2127;2;1063.5;
46727;Linus;Malm;SWE;1855;2127;3;709.0;
9423;Joao;Ferreira;POR;1857;2124;2;1062.0;
15738;Ville Petteri;Saarela;FIN;1858;2123;2;1061.5;
44590;Axel Oernhagen;Joergensen;DEN;1858;2123;2;1061.5;
26611;Even;Lindaas;NOR;1860;2121;2;1060.5;
24265;Kaarel;Vesilind;EST;1860;2121;2;1060.5;
54291;Jan;Melisik;CZE;1860;2121;2;1060.5;
53639;Espen Beer;Prydz;NOR;1863;2120;2;1060.0;
14683;Juliano;Pasturiza;BRA;1863;2120;2;1060.0;
41929;Leo;Alvolin;SWE;1865;2118;2;1059.0;
45969;Jostein Svaland;Dale;NOR;1866;2117;2;1058.5;
14195;Mathias;Nipen;NOR;1867;2116;2;1058.0;
33960;Jakub;Vesely;CZE;1867;2116;2;1058.0;
20394;Josh;OSullivan Hourihan;IRL;1869;2115;2;1057.5;
34427;Olli;Malinen;FIN;1870;2114;2;1057.0;
50417;Till;Finkenstaedt;GER;1871;2113;2;1056.5;
24455;Dmitrii;Iurev;IIA;1872;2112;3;704.0;
55159;Kevin;Rommetvedt;NOR;1872;2112;2;1056.0;
25411;Jianda;Tang;CHN;1874;2111;2;1055.5;
14367;Per;Melander Often;NOR;1875;2108;2;1054.0;
42472;Luca;Libardoni;ITA;1876;2104;2;1052.0;
49389;Jaume;Civera Gorriz;ESP;1877;2103;2;1051.5;
53031;Tiziano;Bettega;ITA;1877;2103;2;1051.5;
44731;Ivan;Drach;UKR;1877;2103;2;1051.5;
17059;Yury;Tambasov;IIA;1877;2103;2;1051.5;
7103;Harald;Astrup Arnesen;NOR;1877;2103;2;1051.5;
44159;Anton;Wenzel;FRA;1882;2100;2;1050.0;
34354;Marius;Poirson;AUT;1882;2100;2;1050.0;
43903;Dennis;Braeuer;GER;1882;2100;2;1050.0;
53233;Alfons;Enell;SWE;1885;2098;2;1049.0;
14753;Ola Marius;Pedersen;NOR;1886;2095;2;1047.5;
36694;Flademir;Groos;BRA;1887;2091;2;1045.5;
43565;Roope;Lemberg;FIN;1887;2091;2;1045.5;
17454;Piero;Turra;ITA;1887;2091;2;1045.5;
49453;Elias;Poytakangas;FIN;1890;2089;2;1044.5;
9595;Giacomo Schmidt;Frattari;DEN;1890;2089;2;1044.5;
15712;Sergei;Ryzhkov;USA;1892;2084;2;1042.0;
31930;Oskari;Lepisto;FIN;1892;2084;2;1042.0;
28123;Soren Eg;Staugaard;DEN;1894;2083;2;1041.5;
44281;Erik;Hogedal;SWE;1895;2082;2;1041.0;
40455;Bendik;Eliassen;NOR;1895;2082;2;1041.0;
15482;Will;Rigg;GBR;1897;2081;2;1040.5;
50331;Teo;Struck;GER;1898;2079;2;1039.5;
14316;Rune;Nygaard;NOR;1899;2078;2;1039.0;
45534;Lauri;Laajaniemi;FIN;1900;2077;2;1038.5;
42340;Roberts;Kirkums;LAT;1901;2074;2;1037.0;
55552;Vigor;Kjellman;SWE;1901;2074;2;1037.0;
15033;Lauri;Pohjola;FIN;1901;2074;2;1037.0;
52927;Sergei;Rogov;ISR;1904;2073;2;1036.5;
47605;Marcus;Brennan;NZL;1905;2072;2;1036.0;
10102;Kasimir;Gregory;AUS;1906;2071;2;1035.5;
50241;Alvaro;Perez Otero;ESP;1907;2070;2;1035.0;
13220;Guntars;Mankus;LAT;1907;2070;2;1035.0;
48100;Lasse;Peltonen;FIN;1909;2067;2;1033.5;
42223;Gergo;Balint;HUN;1910;2065;2;1032.5;
53313;Elis;Forsberg Rundstrom;SWE;1910;2065;2;1032.5;
19047;Michal;Hubacek;CZE;1912;2064;2;1032.0;
46926;Stanislaw;Drapella;POL;1913;2063;2;1031.5;
44860;Nico;Ceunen;BEL;1913;2063;2;1031.5;
23783;Erik;Bonek;AUT;1915;2062;2;1031.0;
49556;Erlend;Aune;NOR;1916;2061;2;1030.5;
39460;Raiko;Marrandi;EST;1917;2060;2;1030.0;
18852;Tomi;Narva;FIN;1917;2060;2;1030.0;
10646;Andrew;Hill;AUS;1917;2060;2;1030.0;
43061;Nicholas;Green;NZL;1920;2056;2;1028.0;
42810;Richard;Diaz;COL;1920;2056;4;514.0;
42441;Jaan;Viirmann;EST;1922;2055;2;1027.5;
44384;Oliver;Prince;GBR;1923;2053;2;1026.5;
31078;Rasmus;Arfwedson;SWE;1924;2051;2;1025.5;
42567;Tim;Franssen;NED;1924;2051;2;1025.5;
11099;Simon;Jager;NZL;1926;2050;2;1025.0;
22900;Carlo;Giacometti;USA;1926;2050;3;683.3;
43264;Alvin;Craig;AUS;1928;2047;2;1023.5;
54421;Oscar;Stenbacka;FIN;1929;2042;2;1021.0;
16019;Ben;Schulz;AUS;1930;2041;2;1020.5;
17434;Eero;Tuomaala;FIN;1930;2041;2;1020.5;
27866;Lucas;Toulier Ancian;FRA;1932;2038;2;1019.0;
44602;Roberts;Arnicans;LAT;1932;2038;2;1019.0;
46114;Angus;Laird;GBR;1932;2038;2;1019.0;
33449;Andrew;Elwood;IRL;1935;2037;2;1018.5;
46995;Rudolfs;Graudins;LAT;1935;2037;2;1018.5;
32875;Ryota;Hirayama;JPN;1937;2036;2;1018.0;
49677;Edvin;Selin;SWE;1937;2036;2;1018.0;
46922;Joel;Prutsch;AUT;1939;2035;2;1017.5;
23513;Bert;Marien;BEL;1940;2030;2;1015.0;
37737;Zdravko;Kolev;BUL;1940;2030;2;1015.0;
12065;Adam;Kovacs;HUN;1942;2029;2;1014.5;
41646;Ferenc;Mihalyi;HUN;1943;2027;2;1013.5;
33705;Isak;Berggren;SWE;1944;2026;2;1013.0;
12409;Alistair;Landels;NZL;1944;2026;2;1013.0;
54516;Gaspard;Astrade;FRA;1946;2025;2;1012.5;
46874;Moritz;Kuntze;GER;1947;2023;2;1011.5;
9574;Michele;Franco;ITA;1948;2020;2;1010.0;
32409;Jean;Pretto;BRA;1948;2020;2;1010.0;
45251;Finn;Van Keulen;NZL;1950;2019;2;1009.5;
33447;Aidan;McCullough;IRL;1950;2019;2;1009.5;
52594;Gyorgy;Ivasko;HUN;1952;2015;3;671.7;
23829;Veaceslav;Isacov;MDA;1953;2014;3;671.3;
36800;Alberto;Bazan;ITA;1953;2014;2;1007.0;
