IOF ID;First Name;Last Name;Country;WRS Position;WRS points;WRS events;Avg point;Region Pos
4103;Assem;Nazyrova;KAZ;820;3178;3;1059.3;
23880;Po Wa;Tang;HKG;821;3176;5;635.2;
40400;Elize;Bremze;LAT;822;3175;3;1058.3;
28508;Adela Maria;Galateanu;ROU;823;3170;4;792.5;
44084;Magdalena;Skachova;CZE;824;3164;3;1054.7;
47830;Lise;Milbou;BEL;825;3157;4;789.3;
25406;Evelyn Karin Sereneski;Merenda;BRA;826;3149;4;787.3;
51257;Meeri;Kurttila;FIN;827;3133;3;1044.3;
43314;Ane Malene;Kolstad;NOR;828;3132;3;1044.0;
6311;Emma;Waddington;CAN;829;3129;3;1043.0;
33251;Lizzie;Stansfield;GBR;829;3129;3;1043.0;
54534;Marion;Guinot;FRA;831;3125;3;1041.7;
41229;Zariah;Zosel;USA;832;3123;4;780.8;
40705;Anna;Pesta;POL;833;3122;3;1040.7;
34013;Karin;Sanna;CZE;834;3116;3;1038.7;
50855;Hanna;Gathercole;SUI;835;3105;3;1035.0;
45307;Marketa;Kodejsova;CZE;836;3104;3;1034.7;
20212;Gabriela;Nykodymova;CZE;837;3102;3;1034.0;
54922;Alina;Papinaho;FIN;838;3099;3;1033.0;
44537;Leonie;Benz;SUI;839;3097;3;1032.3;
42275;Sigrid Oehlenschlaeger;Nielsen;DEN;840;3094;3;1031.3;
37018;Bridget;Hall;USA;841;3087;3;1029.0;
42371;Alexia;Tudorache;ROU;842;3079;3;1026.3;
53778;Linn Mei;Bjornstad Waaler;NOR;842;3079;3;1026.3;
37767;Magdalena;Topor;POL;844;3078;3;1026.0;
18717;Ines;Miguel;POR;844;3078;4;769.5;
54537;Gwendoline;Lecland;FRA;846;3068;3;1022.7;
22383;Katie;CoryWright;NZL;847;3067;3;1022.3;
37024;Kirsten;Mayland;USA;848;3057;4;764.3;
45541;Greta;Leonard;USA;849;3055;4;763.8;
54529;Edme;Paillard;FRA;850;3050;3;1016.7;
33383;Bianka;Tamas;HUN;851;3049;3;1016.3;
5094;Tena;Sakar Vukic;CRO;852;3045;3;1015.0;
4949;Sarah;Rollins;GBR;853;3033;3;1011.0;
4411;Nicoleta;Papara;ROU;854;3032;4;758.0;
53541;Dunja;Cancarevic;SRB;855;3031;3;1010.3;
49581;Manon;Faeh;SUI;856;3028;3;1009.3;
21756;Louise;Adams;GBR;857;3019;3;1006.3;
22035;Helen;Pruzina;GBR;858;3010;4;752.5;
47074;Kiara Sophie;Piskorz;AUT;859;3007;3;1002.3;
48123;Astrid;White;USA;860;3003;3;1001.0;
37317;Anni;Laine;FIN;861;3000;3;1000.0;
51248;Astrid;Hougaard;DEN;862;2994;3;998.0;
52983;Johanna Lovise;Hunstad;NOR;863;2989;3;996.3;
52646;Szilvia;Dekany;HUN;864;2977;3;992.3;
37733;Yana;Ilieva;BUL;864;2977;3;992.3;
40516;Sophie;Taverna;AUS;866;2971;3;990.3;
46891;Antonina;Mianowska;POL;867;2970;3;990.0;
33833;Kristine;Berke;LAT;868;2966;3;988.7;
23924;Kuan Yu;Lin;TPE;869;2963;5;592.6;
48246;Jiabao;Zhang;CHN;870;2962;5;592.4;
50865;Mia;Hofer;SUI;871;2958;3;986.0;
44508;Mariann;Zernant;EST;872;2957;3;985.7;
46676;Aleksandra;Dobosz;POL;873;2956;3;985.3;
37321;Nea;Paakkonen;FIN;874;2950;3;983.3;
52608;Hazel;Mudd;GBR;875;2948;5;589.6;
41761;Sofia;Pellonpera;FIN;876;2947;3;982.3;
42162;Alessia;Rigoni;ITA;877;2940;3;980.0;
34248;Anna;Campbell;USA;878;2925;5;585.0;
38063;Hoi Yan;Lo;HKG;879;2912;5;582.4;
33681;Beyzanur;Kaplan;TUR;880;2909;3;969.7;
49796;Klara;Barnatova;CZE;881;2908;3;969.3;
20053;Alessandra;Arrigoni;ITA;882;2903;3;967.7;
48401;Morag;McLellan;NZL;883;2899;3;966.3;
34091;Klara;Nechanicka;CZE;884;2893;3;964.3;
593;Tori;Borish;USA;885;2890;3;963.3;
51110;Alisa;Ignatina;CAN;886;2883;4;720.8;
48070;Juliet;Freeman;NZL;887;2880;3;960.0;
42410;Yaren;Yilmaz;TUR;888;2873;3;957.7;
45053;Chiara;Magni;ITA;889;2858;3;952.7;
42157;Elis;Angeli;ITA;890;2857;3;952.3;
47454;Heli;Kuru;FIN;891;2854;3;951.3;
32961;Flavia;Mendes;BRA;892;2817;4;704.3;
5657;Anne;Straube;GER;893;2810;3;936.7;
51699;Monique;Jeacocke;AUS;894;2805;4;701.3;
42848;Juna;Kamijima;JPN;895;2800;3;933.3;
53845;Marie;Kvarme;NOR;896;2797;3;932.3;
40927;Moeka;Yamane;JPN;897;2795;3;931.7;
42824;Mariko;Nagase;JPN;898;2794;3;931.3;
47497;Kate;Braid;AUS;899;2787;3;929.0;
33942;Jessica Paola;Barrera Ruiz;COL;900;2783;4;695.8;
4326;Sunniva;Omdal;NOR;901;2769;3;923.0;
42652;Sara;Lopez;ESP;902;2768;3;922.7;
36248;Kiia;Kuusikko;FIN;903;2766;3;922.0;
41749;Giulia;Dissette;ITA;904;2764;3;921.3;
52384;Teresa;Bellon Santos;ESP;905;2758;3;919.3;
49385;Aino;Poijarvi;FIN;906;2757;3;919.0;
51483;Tomoka;Watanabe;JPN;907;2717;3;905.7;
3348;Miranda;Leaf;GBR;908;2715;3;905.0;
22041;Saskia;Warren;GBR;909;2704;3;901.3;
51738;Zeynep;Bozdag;TUR;910;2703;4;675.8;
46281;Anni;Rajala;FIN;911;2690;3;896.7;
47432;Fabienne;Steinauer;SUI;912;2678;3;892.7;
52615;Alice;Jacobsen;DEN;913;2659;4;664.8;
34279;Oriana;Riley;USA;914;2649;4;662.3;
27669;Marta;Scapin;ITA;915;2638;3;879.3;
23925;Yiching;Huang;TPE;916;2634;3;878.0;
51327;Aino;Koskivirta;FIN;917;2628;3;876.0;
29697;Ming Pui;Kan;HKG;918;2627;4;656.8;
37033;Alexis;Merka;USA;919;2616;3;872.0;
37399;Larissa;Monteiro Matos;BRA;920;2612;4;653.0;
41186;Serena;Doyle;AUS;921;2607;3;869.0;
37166;Alice;Talignani;ITA;922;2551;3;850.3;
44389;Nora;Kocsik;HUN;923;2548;3;849.3;
5343;Emma;Sherwood;CAN;924;2540;3;846.7;
22219;Veselina;Zhelyazkova;BUL;925;2530;3;843.3;
53050;Tatjana;Razumnaja;IIA;926;2509;3;836.3;
42407;Grethe Johanna;Ploompuu;EST;927;2486;3;828.7;
51717;Mina;Iwaki;JPN;928;2477;3;825.7;
43960;Raisa;Kantanen;FIN;929;2472;3;824.0;
45324;Wong;Yee Yan;HKG;930;2469;5;493.8;
46984;Paula;Vasquez;COL;931;2444;4;611.0;
2549;Sarina;Kyburz;SUI;932;2440;2;1220.0;
4312;Alva;Olsson;SWE;933;2432;2;1216.0;
46703;Yui;Fujisawa;JPN;934;2429;3;809.7;
34356;Jessica;Colleran;USA;935;2424;3;808.0;
2488;Adela;Bogarova;CZE;936;2410;2;1205.0;
45912;Rachel;Potter;GBR;936;2410;3;803.3;
27031;Anna;Karlova;CZE;938;2402;2;1201.0;
43650;Nesa;Schiller;SUI;939;2398;2;1199.0;
37667;Tilde;Backlund;SWE;939;2398;2;1199.0;
28598;Eliska;Sieglova;CZE;941;2392;2;1196.0;
22097;Tereza;Cechova;CZE;942;2388;2;1194.0;
6715;Judita;Volungeviciene;LTU;943;2374;3;791.3;
3468;Ida;Lindkvist;NOR;944;2372;2;1186.0;
48762;Alva;Svensk;SWE;945;2371;2;1185.5;
43042;Sofia;Toes;NZL;946;2365;3;788.3;
54604;Julia;Forsgren;SWE;947;2354;2;1177.0;
45269;Kyla;Moore;NZL;948;2352;3;784.0;
23846;Synne;Strand;NOR;949;2351;2;1175.5;
5831;Yuki;Takano;JPN;950;2350;3;783.3;
36612;Siri;Nyfeler;SUI;951;2341;2;1170.5;
21916;Minhuei;Huang;TPE;952;2336;3;778.7;
41754;Emma;Stenbacka;FIN;952;2336;2;1168.0;
42037;Stanja;Lindig;GER;954;2334;2;1167.0;
20918;Sarah;Persson;SWE;955;2329;2;1164.5;
53791;Signe;Hordegardh;SWE;956;2326;2;1163.0;
3466;Vivian;Lindholm;FIN;957;2317;2;1158.5;
37135;Amanda;Strandvall;FIN;958;2316;2;1158.0;
45859;Marie;Scheele;NOR;959;2314;2;1157.0;
50859;Mia;Steiner;SUI;960;2310;2;1155.0;
38346;Salla;Pitkanen;FIN;961;2309;2;1154.5;
34776;Juliette;Pecqueur;FRA;962;2308;3;769.3;
5878;Karolina;Kettner;CZE;962;2308;2;1154.0;
33993;Mirjam;Wuersten;SUI;964;2307;2;1153.5;
46903;Smilla;Mogensen;DEN;965;2305;2;1152.5;
19301;Jannie;Hagard;SWE;966;2303;2;1151.5;
2566;Martina;Jircakova;CZE;967;2301;2;1150.5;
46354;Emma;Bengtsson;SWE;968;2296;2;1148.0;
45984;Lydia;Martenson;FIN;969;2293;2;1146.5;
24647;Anna;Wehlin;SWE;970;2292;2;1146.0;
1134;Julia;Davidsson;SWE;970;2292;2;1146.0;
47275;Anni;MakiHokkonen;FIN;970;2292;2;1146.0;
41114;Idunn;Strand;NOR;973;2288;2;1144.0;
37872;Misa;Yamamoto;JPN;974;2287;3;762.3;
19437;Iben;Valery;DEN;975;2281;2;1140.5;
36836;Stina;Nordin;SWE;976;2278;2;1139.0;
3650;Maria;Magnusson;SWE;977;2276;2;1138.0;
46554;Nicolina;Morberg;SWE;978;2274;2;1137.0;
54526;Cecile;Coupat;FRA;979;2273;2;1136.5;
50402;Cajsa;Alenius;SWE;980;2270;2;1135.0;
55636;Lina Storler;Snoefugl;NOR;981;2269;2;1134.5;
2127;Anni;Heikkonen;FIN;982;2267;2;1133.5;
257;Emilie;Backscheider;FRA;983;2264;2;1132.0;
24284;Elisa;Viholainen;FIN;984;2263;2;1131.5;
45186;Mariana;Sao Bento;POR;985;2255;3;751.7;
34419;Essi;Vaisanen;FIN;986;2253;2;1126.5;
21660;Marina;Meirkovich;ISR;987;2252;3;750.7;
53305;Sara;Abom;SWE;988;2251;2;1125.5;
37298;Hanna;Lindgren;FIN;989;2250;2;1125.0;
22481;Leonore;Winkler;GER;990;2249;2;1124.5;
37610;Hanne;Vassend;NOR;991;2246;2;1123.0;
6085;Marta;Ulvensoen;NOR;992;2244;2;1122.0;
42397;Alice;Maddalena;SUI;993;2240;2;1120.0;
44571;Venla;Lehtonen;FIN;994;2238;2;1119.0;
28470;Sunniva;Morgan;NOR;994;2238;2;1119.0;
49424;Sara;Delic;CRO;996;2236;2;1118.0;
5216;Karin;Schmalfeld;GER;997;2235;2;1117.5;
49681;Evelina;Svensson Finndahl;SWE;998;2231;2;1115.5;
280;Synne;Baklid;NOR;999;2230;2;1115.0;
2778;Katja;Birrer;SUI;999;2230;2;1115.0;
21596;Joana;Marques;POR;1001;2229;3;743.0;
53816;Felicia;Persson;SWE;1001;2229;2;1114.5;
3156;Zuzanna;Parfianowicz;POL;1003;2226;2;1113.0;
50601;Ine Bohnhorst;Tegdan;NOR;1004;2225;2;1112.5;
23835;Suyi;Wei;CHN;1005;2224;3;741.3;
46584;Mathilde;Dousset;FRA;1006;2218;2;1109.0;
40472;Iranzu;Urquizu Diego;ESP;1006;2218;2;1109.0;
4650;Mariya;Polishchuk;UKR;1008;2216;2;1108.0;
48317;Zara;Toes;NZL;1009;2215;2;1107.5;
50856;Sarina;Okle;SUI;1010;2213;2;1106.5;
49571;Alice;Olvegaard;SWE;1010;2213;2;1106.5;
54517;Mathilde;Body;FRA;1012;2212;2;1106.0;
4779;Galina;Ribediuc;MDA;1013;2210;2;1105.0;
463;Camilla;Bevensee;DEN;1014;2207;2;1103.5;
34629;Isara;Soto Ramirez;CHI;1014;2207;3;735.7;
51379;Eliska;Poborska;CZE;1016;2206;2;1103.0;
56421;Mari Floetre;Aarseth;NOR;1017;2204;2;1102.0;
1967;Therese;Haare;NOR;1017;2204;2;1102.0;
27140;Katja;Bruetsch;SUI;1019;2202;2;1101.0;
56424;Elise Nygaard;Thorseng;NOR;1020;2201;2;1100.5;
43731;Emma;Beskow;SWE;1021;2198;2;1099.0;
50401;Elsa;Hedin;SWE;1022;2197;2;1098.5;
6027;Christiane;Troesse;GER;1022;2197;2;1098.5;
33114;Tereza;Karvankova;CZE;1024;2195;2;1097.5;
21491;Emily;Raudkepp;EST;1025;2194;2;1097.0;
41138;Ella;Turesson;SWE;1025;2194;2;1097.0;
38463;Maja;Kula;POL;1027;2193;2;1096.5;
54926;Selma;Makarainen;FIN;1028;2192;2;1096.0;
44200;Natalia;Kurtycz;POL;1028;2192;2;1096.0;
3096;Mathilde;Kracht;DEN;1028;2192;2;1096.0;
3854;Juliane;Mendonca;BRA;1031;2190;3;730.0;
19884;Virag;Weiler;HUN;1031;2190;2;1095.0;
6354;Charlotte;Watson;GBR;1033;2182;2;1091.0;
42274;Laura;Kaldahl Hornbaek;DEN;1034;2181;2;1090.5;
53614;Marie;Sestakova;CZE;1035;2178;2;1089.0;
51933;Yui;Takagi;JPN;1035;2178;3;726.0;
1088;Ilona;Dage;LAT;1037;2177;2;1088.5;
52391;Essi;Vaisanen;FIN;1038;2175;2;1087.5;
1629;Rahel;Friederich;SUI;1039;2174;2;1087.0;
28391;Csenge;Gerber;HUN;1040;2173;2;1086.5;
42354;Guinedell;Faja Sanjaume;ESP;1041;2171;2;1085.5;
53669;Yevheniia;Oksiuchenko;UKR;1042;2170;2;1085.0;
54535;Agnes;Francois;ESP;1042;2170;2;1085.0;
27138;Aino;Asklof;FIN;1042;2170;2;1085.0;
24753;Hildegunn;Heggoey;NOR;1042;2170;2;1085.0;
46555;Jenny;Lindberg;SWE;1046;2169;2;1084.5;
5027;Veronique;Ruppenthal;SUI;1047;2165;2;1082.5;
50643;Viktorie;Vyziblova;CZE;1048;2163;2;1081.5;
43977;Tamas;Bianka;HUN;1049;2162;2;1081.0;
44171;Yaelle;Malard;FRA;1050;2160;2;1080.0;
2943;Greta;Knarston;NZL;1050;2160;2;1080.0;
24272;Liinu;Nummela;FIN;1052;2159;2;1079.5;
46558;Clementine;Bellet;FRA;1053;2158;2;1079.0;
33511;Polina;Cabis;UKR;1054;2157;2;1078.5;
46741;Amaia;Roche;FRA;1054;2157;2;1078.5;
51350;Marketa;Bidova;CZE;1056;2156;2;1078.0;
25660;Olena;Babych;UKR;1057;2153;2;1076.5;
50583;Maria Rorvik;Haver;NOR;1058;2152;2;1076.0;
46732;Thea;Wennberg;SWE;1059;2151;2;1075.5;
40826;Helmi;Koli;FIN;1060;2150;2;1075.0;
33727;Lucia;Misas Bernardino;ESP;1061;2148;2;1074.0;
54539;Anne Lise;Dubois;FRA;1062;2147;2;1073.5;
47818;Pin Shan;Tsai;TPE;1063;2145;4;536.3;
5575;Olivia;Sprod;AUS;1063;2145;2;1072.5;
54538;Charlotte;Soltysiak;FRA;1065;2144;2;1072.0;
43875;Maja;Porle;SWE;1065;2144;2;1072.0;
42559;Michele;Rueegg;SUI;1067;2143;2;1071.5;
34143;Julia;Krempinska;POL;1068;2142;2;1071.0;
49718;Grieta;Grantskalna;LAT;1069;2141;2;1070.5;
40649;Emilia;Schmidt;USA;1070;2137;2;1068.5;
47016;Gjendine;Gjelstad Rebard;NOR;1071;2136;2;1068.0;
21358;Flurina;Bieri;SUI;1072;2135;2;1067.5;
19277;Asha;Steer;AUS;1073;2134;2;1067.0;
36624;Maya Jones;Arnesen;NOR;1073;2134;2;1067.0;
28046;Roxane;Florent;FRA;1075;2133;2;1066.5;
33913;Pauline;Elias;FRA;1076;2132;2;1066.0;
44509;Liise;Lillelaid;EST;1077;2129;2;1064.5;
4991;Vanessa;Round;AUS;1078;2128;2;1064.0;
52246;Tove;Wallerius;SWE;1079;2127;2;1063.5;
2617;Shannon;Jones;AUS;1080;2123;2;1061.5;
34094;Adela;Vandasova;CZE;1080;2123;2;1061.5;
50134;Emma;Westerlund;SWE;1080;2123;2;1061.5;
45862;Anete;Salava;LAT;1083;2122;2;1061.0;
24422;Sanna;Skoog;SWE;1084;2121;2;1060.5;
1486;Marta;Fenclova;CZE;1084;2121;2;1060.5;
41985;Maya;Renard;BEL;1086;2118;2;1059.0;
4106;Maya;Nedyalkova;BUL;1086;2118;2;1059.0;
21759;Tara;Melhuish;AUS;1088;2117;2;1058.5;
55520;Greta;Prince;NZL;1088;2117;2;1058.5;
1581;Marta;Fonseca;POR;1090;2110;3;703.3;
53757;Ragnhild Gloeersen;Haga;NOR;1091;2109;2;1054.5;
42237;Jowita;Pudelek;POL;1092;2108;2;1054.0;
1539;Kristine;Fjeldbo;NOR;1093;2107;2;1053.5;
50854;Lucia;Baumgartner;SUI;1094;2105;2;1052.5;
5423;Siri;Simonsen;DEN;1095;2104;2;1052.0;
56246;Malin Nordgaard;Leiren;NOR;1096;2097;2;1048.5;
49622;Leony;Roehrl;SUI;1097;2094;2;1047.0;
34105;Nikola;Thynova;CZE;1098;2091;2;1045.5;
49443;Melanie;Dalibard;FRA;1099;2090;2;1045.0;
46171;Leonie;Sterchi;SUI;1100;2089;2;1044.5;
44362;Lisa;Rivetta;ITA;1101;2086;2;1043.0;
34014;Annarita;Scalzotto;ITA;1101;2086;2;1043.0;
51259;Katariina;Nurmo;FIN;1103;2085;2;1042.5;
45154;Tilda;Andersson;SWE;1104;2082;2;1041.0;
4137;Corinna;Kretzschmar;GER;1105;2081;2;1040.5;
53280;Ellen;Hannrup;SWE;1106;2080;2;1040.0;
51310;Pia;Isolahteenmaki;FIN;1106;2080;2;1040.0;
24076;Emer;Perkins;IRL;1108;2079;2;1039.5;
50642;Barbora;Stryckova;CZE;1109;2078;2;1039.0;
43955;Zane;Novada;LAT;1110;2075;2;1037.5;
20392;Alice;Wilson;GBR;1111;2072;2;1036.0;
47970;Ellen Margrete Stubban;Hygen;NOR;1111;2072;2;1036.0;
24799;Patricia;Siegert;GER;1113;2071;2;1035.5;
4960;Kati;Rooni;EST;1114;2069;2;1034.5;
42396;Katarzyna;Durzynska;POL;1115;2068;2;1034.0;
40700;Une;Holtermann;NOR;1115;2068;2;1034.0;
3622;Jana;Macinska;SVK;1117;2067;2;1033.5;
44071;Sanni;Makinen;FIN;1117;2067;2;1033.5;
42270;Reneta;Nenkova;BUL;1117;2067;2;1033.5;
772;Claire;Butler;AUS;1120;2062;2;1031.0;
32901;Gabriela;Simunkova;CZE;1121;2060;2;1030.0;
36031;Kirsty;Campbell;GBR;1121;2060;2;1030.0;
53719;Xiaoyu;XIang;CHN;1123;2056;2;1028.0;
51771;Ana;Brandus;ROU;1124;2055;2;1027.5;
42350;Monica;de Miguel Armisen;ESP;1125;2049;2;1024.5;
26798;Thea Sildnes;Baklid;NOR;1126;2048;2;1024.0;
47047;Inna;Ignatieva;UKR;1127;2040;2;1020.0;
54588;Elsa;Goras;SWE;1128;2032;2;1016.0;
45952;Emily;Gibbins;GBR;1129;2030;2;1015.0;
34012;Giulia;Rigoni;ITA;1130;2028;2;1014.0;
3450;Jessica;Limpach;BEL;1131;2027;2;1013.5;
42159;Nastja;Ferluga;ITA;1131;2027;2;1013.5;
1291;Nina;Doellgast;GER;1133;2026;2;1013.0;
5287;Darya;Sepandj;CAN;1133;2026;2;1013.0;
43695;Lily;Addicott;USA;1135;2025;2;1012.5;
54446;Anna;Batcheler;NZL;1135;2025;2;1012.5;
31937;Diane;Greney;FRA;1137;2024;2;1012.0;
42379;Ana;Golovei;MDA;1138;2022;4;505.5;
44589;Hedda Kaerner;Grooss;DEN;1139;2020;2;1010.0;
20021;Mali;Gederaas Kanstad;NOR;1139;2020;2;1010.0;
24807;Wai ki;Fung;HKG;1141;2018;3;672.7;
53000;Katerina;Hanusova;CZE;1142;2017;2;1008.5;
44607;Eliza;Odrina;LAT;1143;2013;2;1006.5;
856;Ainsley;Scott;AUS;1144;2011;2;1005.5;
45392;Eerika;Riutto;FIN;1145;2010;2;1005.0;
1221;Dragana;Dokmanovic;SRB;1145;2010;2;1005.0;
47453;Coline;Debreux;FRA;1147;2008;2;1004.0;
44252;Zsuzsa;Gonczi;HUN;1148;2007;2;1003.5;
50849;Sina;Gasser;SUI;1149;2006;2;1003.0;
3796;Kirstin;Maxwell;GBR;1150;2005;2;1002.5;
5553;Juliette;Soulard;FRA;1151;2004;2;1002.0;
47106;Signe;Moeller Skaug;DEN;1151;2004;2;1002.0;
32207;Abigail;George;AUS;1153;2003;2;1001.5;
46743;Barbora;Zelnikova;SVK;1154;2002;2;1001.0;
50027;Heidi;Vanhala;FIN;1154;2002;2;1001.0;
46893;Malgorzata;Porzycz;POL;1156;1998;2;999.0;
18849;Linnea;Daniels;SWE;1156;1998;2;999.0;
38465;Iga;Mikula;POL;1156;1998;2;999.0;
3178;Adrija;Kulbokaite;LTU;1159;1993;2;996.5;
51528;Magdalena;Wagner Salas;CHI;1159;1993;3;664.3;
6632;Marili;Zimmermann;EST;1159;1993;2;996.5;
56057;Florie;Clement;FRA;1162;1991;2;995.5;
46825;Arianna;Patini;ITA;1163;1989;2;994.5;
44504;Brina;Kolner;SLO;1164;1986;2;993.0;
37274;Lucine;Gintzburger;FRA;1165;1985;2;992.5;
50028;Mette;Palokangas;FIN;1165;1985;2;992.5;
37179;Milja;Hyyppa;FIN;1167;1981;2;990.5;
36573;Jess;Ensoll;GBR;1168;1980;2;990.0;
24057;Rachel;Allen;AUS;1169;1978;2;989.0;
3989;Mariana;Moreira;POR;1169;1978;2;989.0;
44651;Marta;Ruseva;BUL;1169;1978;2;989.0;
20064;Marina;Garcia Castro;ESP;1172;1976;2;988.0;
47611;Rebecca;Grant;NZL;1173;1974;2;987.0;
38464;Daria;Mikula;POL;1174;1973;2;986.5;
43870;Vilma;Svantesson;SWE;1175;1971;2;985.5;
44600;Franka;Klein;GER;1176;1969;2;984.5;
53916;Beate;Strand;NOR;1177;1968;2;984.0;
19874;Hanga;Morandini;HUN;1178;1967;2;983.5;
40452;Mille;Vasshaug Jegtvik;NOR;1179;1960;2;980.0;
50345;Olha;Yenkalo;UKR;1179;1960;2;980.0;
44645;Chloe;Robert;FRA;1181;1959;2;979.5;
20210;Kinga;Varsanyi;HUN;1182;1957;2;978.5;
46338;Elin;Hugosson;SWE;1183;1950;2;975.0;
42553;Carmen;Schwammberger;SUI;1183;1950;2;975.0;
46546;Kaisu;Kolehmainen;FIN;1185;1948;2;974.0;
37379;Marie;Bolzer;FRA;1186;1947;2;973.5;
33244;Kotomi;Ibe;JPN;1187;1942;2;971.0;
44197;Julia;Biskupska;POL;1188;1941;2;970.5;
42250;Adrianna;Filipiak;POL;1189;1936;2;968.0;
44296;Anna;Wartewig;GER;1189;1936;2;968.0;
50766;Sara;Bojte;ROU;1191;1927;2;963.5;
41295;Kristiina;Valimaa;FIN;1192;1925;2;962.5;
45744;Ciel;Matthew;GBR;1193;1921;2;960.5;
50036;Anni;Taulavuori;FIN;1194;1917;2;958.5;
49864;Jasna;Starovic;SRB;1195;1916;2;958.0;
51885;Kristine Berg;Hansen;DEN;1196;1910;2;955.0;
47049;Alisa;Zemliakova;UKR;1196;1910;2;955.0;
37387;Ines;Augusto;POR;1198;1901;2;950.5;
41165;Mareli;Vaher;EST;1199;1897;2;948.5;
45430;Live;Oestvold;NOR;1200;1896;2;948.0;
37462;Anda;Jaunmuktane;LAT;1201;1895;2;947.5;
44868;Haruka;Oishi;JPN;1202;1891;2;945.5;
50447;Nicole;Pagliari;ITA;1202;1891;2;945.5;
49847;Doris;Nikolic;SRB;1204;1890;2;945.0;
42545;Laura Lorena;Arbelaez Bedoyra;COL;1205;1887;3;629.0;
43987;Felicitas;Vogt;GER;1205;1887;2;943.5;
42111;Anca;Deac;ROU;1207;1881;2;940.5;
46981;Marta;Joonas;EST;1208;1879;2;939.5;
27147;Bethany;Kippin;GBR;1209;1877;2;938.5;
4016;Heather;Muir;AUS;1210;1876;2;938.0;
19563;Fanni Jauhojarvi;Markussen;DEN;1211;1875;2;937.5;
33491;Elina;Rauhala;FIN;1212;1868;2;934.0;
47585;Alison;Power;NZL;1213;1866;2;933.0;
44675;Robin;Nikolic;SRB;1214;1863;2;931.5;
40695;Malene Teresia;Jebsen;NOR;1214;1863;2;931.5;
25413;Zeynep;Ocak;TUR;1216;1861;2;930.5;
21533;Marie;Tammemae;EST;1216;1861;2;930.5;
41735;Sofia;Martinez Gomez;ESP;1218;1857;2;928.5;
51487;Kaho;Kurosawa;JPN;1219;1856;2;928.0;
5467;Radka;Sklenarova;CZE;1220;1847;2;923.5;
21078;Hilda Yuen Ki;Cheng;HKG;1221;1843;3;614.3;
47610;Emma;Carruthers;NZL;1221;1843;2;921.5;
43102;Sarah;Darley;GBR;1223;1840;2;920.0;
39713;Sarah;Wimberley;RSA;1224;1836;2;918.0;
28353;Silvia;Minella;ITA;1225;1831;2;915.5;
33670;Hilal;Oruc Kaya;TUR;1226;1824;2;912.0;
51264;Marikki;Juntunen;FIN;1226;1824;2;912.0;
50845;Sanjana;Klieber;SUI;1228;1822;2;911.0;
3474;Rona;Lindsay;GBR;1229;1821;2;910.5;
23627;Olga;Cecan;MDA;1230;1819;3;606.3;
24263;Kristel;Koivo;EST;1231;1816;2;908.0;
44361;Sonia;Rampado;ITA;1232;1815;2;907.5;
53892;Plamena;Cholakova;BUL;1233;1814;2;907.0;
774;Alice;Butt;GBR;1234;1801;2;900.5;
50870;Zoe;Dell Andrino;SUI;1235;1800;2;900.0;
42136;Heather;Corden;GBR;1236;1792;2;896.0;
36069;Rosie;Spencer;GBR;1237;1791;2;895.5;
51229;Lara;Gantar;SLO;1238;1790;2;895.0;
44741;Sila;Dursun;TUR;1239;1786;2;893.0;
37009;Sophie;Jones;GBR;1239;1786;2;893.0;
46824;Sara;Biagini;ITA;1241;1783;2;891.5;
48470;Niamh;Hoare;NZL;1242;1782;2;891.0;
48747;Amy;Lee Jones;GBR;1243;1781;2;890.5;
46133;Larissa;Schneider;BRA;1244;1780;2;890.0;
44745;Heidi;Li;HKG;1245;1771;4;442.8;
41011;Maris;Palopaal;EST;1246;1762;2;881.0;
4545;Galyna;Petrenko;UKR;1247;1758;2;879.0;
53044;Athene Wessel;Larsen;DEN;1248;1757;2;878.5;
3360;Vivian;Lee;HKG;1249;1755;3;585.0;
46933;Emanuela;Stoyanova;BUL;1250;1749;2;874.5;
53287;Natsuho;Sakaike;JPN;1250;1749;2;874.5;
4369;Tori;Owen;CAN;1252;1743;2;871.5;
53542;Kataliina;Kokkoniemi Zuluaga;COL;1253;1737;3;579.0;
50327;Inken;Deichmann;GER;1254;1735;2;867.5;
33564;Ana Maria;Tudorache;ROU;1254;1735;2;867.5;
33677;Gulce;Celik;TUR;1256;1732;2;866.0;
53197;Akiko;Mizobata;JPN;1256;1732;2;866.0;
34373;Amber;Riddle;NZL;1258;1728;2;864.0;
51559;Barbara Alejandra;Molina Venegas;CHI;1259;1727;3;575.7;
41323;Maja;Gajic;SRB;1260;1726;2;863.0;
45178;Chiara;Zanoli;ITA;1261;1719;2;859.5;
43643;Katharina;Linke;GER;1262;1714;2;857.0;
41001;Ivana;Sokolovic;SRB;1263;1710;3;570.0;
46131;Rafaela Souza;Pettersen;BRA;1264;1709;2;854.5;
55398;Freya;Billinghurst;GBR;1265;1705;2;852.5;
43204;Meredith;Moody;GBR;1265;1705;2;852.5;
47944;Eri;Yamamoto;JPN;1265;1705;2;852.5;
55812;Grace;Cory Wright;NZL;1268;1702;2;851.0;
19073;Claudia;Rooman;BEL;1269;1697;2;848.5;
46718;Natsuki;Taya;JPN;1270;1680;2;840.0;
48385;Marta;Costinha;POR;1271;1679;2;839.5;
37388;Matilde;Ribeiro;POR;1272;1678;2;839.0;
54611;Gintare;Gapsyte;LTU;1273;1676;2;838.0;
