class,rank,status,bib,country,name,time_seconds,confidence,source_file
W16,1,OK,,CZE,Katerina Chromá,2730,high,2010/eyoc2010.htm
W16,2,OK,,SUI,Lisa Holer,2752,high,2010/eyoc2010.htm
W16,3,OK,,GBR,Lucy Butt,2936,high,2010/eyoc2010.htm
W16,4,OK,,IRL,Niamh Corbett,2965,high,2010/eyoc2010.htm
W16,5,OK,,RUS,Daria Korobeynik,3032,high,2010/eyoc2010.htm
W16,6,OK,,LTU,Milda Radzivonaite,3083,high,2010/eyoc2010.htm
W16,7,OK,,FRA,Lauriane Beauvisage,3118,high,2010/eyoc2010.htm
W16,8,OK,,RUS,Anna Mikheeva,3221,high,2010/eyoc2010.htm
W16,9,OK,,AUT,Lisa Pacher,3300,high,2010/eyoc2010.htm
W16,10,OK,,CZE,Lenka Svobodová,3301,high,2010/eyoc2010.htm
W16,11,OK,,GBR,Florence Haines,3360,high,2010/eyoc2010.htm
W16,12,OK,,CZE,Karolína Boránková,3363,high,2010/eyoc2010.htm
W16,13,OK,,SVK,Ludmila Sokolová,3378,high,2010/eyoc2010.htm
W16,14,OK,,ESP,Carmen Patino Deniz,3379,high,2010/eyoc2010.htm
W16,15,OK,,POL,Angelika Haniszewska,3430,high,2010/eyoc2010.htm
W16,16,OK,,POL,Angelika Maciejewska,3442,high,2010/eyoc2010.htm
W16,17,OK,,ESP,Marina Garcia Castro,3446,high,2010/eyoc2010.htm
W16,18,OK,,LAT,Madara Sadrina,3478,high,2010/eyoc2010.htm
W16,19,OK,,EST,Margret Zimmermann,3481,high,2010/eyoc2010.htm
W16,20,OK,,LTU,Akvile Preiksaite,3483,high,2010/eyoc2010.htm
W16,21,OK,,CZE,Hana Dlouhá,3500,high,2010/eyoc2010.htm
W16,21,OK,,POL,Agata Stankiewicz,3500,high,2010/eyoc2010.htm
W16,23,OK,,EST,Madli Johanna Maidla,3521,high,2010/eyoc2010.htm
W16,24,OK,,POR,Vera Alvarez,3524,high,2010/eyoc2010.htm
W16,25,OK,,UKR,Mariya Polishchuk,3533,high,2010/eyoc2010.htm
W16,26,OK,,BUL,Aleksandra Nikolova,3542,high,2010/eyoc2010.htm
W16,27,OK,,POL,Edyta Baluta,3544,high,2010/eyoc2010.htm
W16,28,OK,,LAT,Arta Martinsone,3550,high,2010/eyoc2010.htm
W16,29,OK,,GER,Theresa Flechsig,3593,high,2010/eyoc2010.htm
W16,30,OK,,ITA,Giada Franz,3603,high,2010/eyoc2010.htm
W16,31,OK,,UKR,Kotok Natalia,3630,high,2010/eyoc2010.htm
W16,32,OK,,DEN,Cecilie Friberg Klysner,3634,high,2010/eyoc2010.htm
W16,33,OK,,DEN,Nicoline Friberg Klysner,3654,high,2010/eyoc2010.htm
W16,34,OK,,ITA,Flavia Mezja,3660,high,2010/eyoc2010.htm
W16,35,OK,,SUI,Rahel Bertschi,3665,high,2010/eyoc2010.htm
W16,36,OK,,RUS,Ekaterina Savkina,3670,high,2010/eyoc2010.htm
W16,37,OK,,HUN,Virág Weiler,3716,high,2010/eyoc2010.htm
W16,38,OK,,ESP,Silvia Martin de Los Rios,3735,high,2010/eyoc2010.htm
W16,39,OK,,LAT,Liga Valdmane,3736,high,2010/eyoc2010.htm
W16,40,OK,,BUL,Antoaneta Dyaksova,3739,high,2010/eyoc2010.htm
W16,41,OK,,SLO,Ana Cufer,3803,high,2010/eyoc2010.htm
W16,42,OK,,FRA,Noémie Roulleaux,3833,high,2010/eyoc2010.htm
W16,43,OK,,BUL,Kristina Gotseva,3850,high,2010/eyoc2010.htm
W16,44,OK,,BUL,Martina Dzhulieva,3874,high,2010/eyoc2010.htm
W16,45,OK,,UKR,Olena Postelniak,3887,high,2010/eyoc2010.htm
W16,46,OK,,POR,Catarina Dias,3919,high,2010/eyoc2010.htm
W16,47,OK,,EST,Triinu Rooni,3959,high,2010/eyoc2010.htm
W16,48,OK,,AUT,Nora Ramstein,3964,high,2010/eyoc2010.htm
W16,49,OK,,HUN,Vanda Kinde,4030,high,2010/eyoc2010.htm
W16,50,OK,,SUI,Lisa Schubnell,4066,high,2010/eyoc2010.htm
W16,51,OK,,ESP,Marta Guijo Alonso,4083,high,2010/eyoc2010.htm
W16,52,OK,,LAT,Edite Briconoka,4158,high,2010/eyoc2010.htm
W16,53,OK,,FRA,Delphine Poirot,4168,high,2010/eyoc2010.htm
W16,54,OK,,ITA,Linda Liu,4170,high,2010/eyoc2010.htm
W16,55,OK,,POR,Ana Anjos,4176,high,2010/eyoc2010.htm
