class,rank,status,bib,country,name,time_seconds,confidence,source_file
M18,1,OK,741,ESP,Ekain Fernandez Garcia,805,high,2026/01-sprint-results-eventor.xml
M18,2,OK,744,CZE,Martin Bulicka,809,high,2026/01-sprint-results-eventor.xml
M18,3,OK,765,FIN,Vilho Hietala,811,high,2026/01-sprint-results-eventor.xml
M18,4,OK,753,LTU,Troj Gunnarsson,815,high,2026/01-sprint-results-eventor.xml
M18,4,OK,754,GER,Julian Doetsch,815,high,2026/01-sprint-results-eventor.xml
M18,6,OK,801,EST,Erik Marten Zernant,818,high,2026/01-sprint-results-eventor.xml
M18,7,OK,755,POL,Antoni Trzeciak,822,high,2026/01-sprint-results-eventor.xml
M18,8,OK,752,SWE,Olof Tholen,834,high,2026/01-sprint-results-eventor.xml
M18,9,OK,804,SWE,Jonatan Haglund,835,high,2026/01-sprint-results-eventor.xml
M18,10,OK,794,HUN,Marton Hegedus,841,high,2026/01-sprint-results-eventor.xml
M18,11,OK,728,GBR,Marcus Perry,843,high,2026/01-sprint-results-eventor.xml
M18,12,OK,763,IRL,Aidan McKenna,847,high,2026/01-sprint-results-eventor.xml
M18,12,OK,716,FIN,Veeti Viippola,847,high,2026/01-sprint-results-eventor.xml
M18,14,OK,766,CZE,Matej Cecka,851,high,2026/01-sprint-results-eventor.xml
M18,15,OK,806,TUR,Mustafa Talha Bilge,852,high,2026/01-sprint-results-eventor.xml
M18,15,OK,781,POL,Piotr Motala,852,high,2026/01-sprint-results-eventor.xml
M18,17,OK,704,FRA,Titouan Andrieux,857,high,2026/01-sprint-results-eventor.xml
M18,18,OK,710,CZE,Matous Skripnik,858,high,2026/01-sprint-results-eventor.xml
M18,19,OK,750,FRA,Emmanuel Pradeau,859,high,2026/01-sprint-results-eventor.xml
M18,19,OK,743,FIN,Joakim Savinainen,859,high,2026/01-sprint-results-eventor.xml
M18,21,OK,758,NOR,Jonas Alstad,860,high,2026/01-sprint-results-eventor.xml
M18,22,OK,706,SUI,Janis Gwerder,861,high,2026/01-sprint-results-eventor.xml
M18,23,OK,795,CZE,Matej Sebelka,864,high,2026/01-sprint-results-eventor.xml
M18,24,OK,747,HUN,Agoston Kiss,879,high,2026/01-sprint-results-eventor.xml
M18,24,OK,783,SWE,Noel Kjellberger,879,high,2026/01-sprint-results-eventor.xml
M18,24,OK,737,NOR,Kasper Hott,879,high,2026/01-sprint-results-eventor.xml
M18,27,OK,784,ROU,Vlad Percec,880,high,2026/01-sprint-results-eventor.xml
M18,28,OK,708,TUR,Poyraz Vural,883,high,2026/01-sprint-results-eventor.xml
M18,28,OK,770,FRA,Mae Regnard,883,high,2026/01-sprint-results-eventor.xml
M18,30,OK,809,POL,Krzysztof Ukleja,884,high,2026/01-sprint-results-eventor.xml
M18,31,OK,719,HUN,Vilmos Braun,885,high,2026/01-sprint-results-eventor.xml
M18,32,OK,738,DEN,Lukas Verhelst,886,high,2026/01-sprint-results-eventor.xml
M18,33,OK,792,IRL,Liam Casey,888,high,2026/01-sprint-results-eventor.xml
M18,33,OK,807,NOR,Ludvig Langoeygard,888,high,2026/01-sprint-results-eventor.xml
M18,35,OK,735,ROU,Radu Ilin,889,high,2026/01-sprint-results-eventor.xml
M18,36,OK,772,LAT,Gustavs Locmelis,891,high,2026/01-sprint-results-eventor.xml
M18,37,OK,717,GER,Karl Jobke,892,high,2026/01-sprint-results-eventor.xml
M18,38,OK,721,LTU,Tijus Jokubauskis,893,high,2026/01-sprint-results-eventor.xml
M18,39,OK,760,SUI,Taavi Caboussat,896,high,2026/01-sprint-results-eventor.xml
M18,40,OK,723,ESP,Mateo Puertas,899,high,2026/01-sprint-results-eventor.xml
M18,40,OK,780,LTU,Povilas Rimkus,899,high,2026/01-sprint-results-eventor.xml
M18,42,OK,705,SWE,Alvin Lundgren,903,high,2026/01-sprint-results-eventor.xml
M18,42,OK,779,ESP,Cesc Amat Font,903,high,2026/01-sprint-results-eventor.xml
M18,44,OK,769,ITA,Niklas Weitlaner,904,high,2026/01-sprint-results-eventor.xml
M18,44,OK,777,TUR,Egemen Yigit Bulbul,904,high,2026/01-sprint-results-eventor.xml
M18,44,OK,774,GER,Rasmus Viertel,904,high,2026/01-sprint-results-eventor.xml
M18,47,OK,773,HUN,Bela Barnabas Sugta,906,high,2026/01-sprint-results-eventor.xml
M18,48,OK,796,GER,Daniel Schmidt,909,high,2026/01-sprint-results-eventor.xml
M18,49,OK,771,GBR,Ruari Cottier,912,high,2026/01-sprint-results-eventor.xml
M18,50,OK,725,NOR,Sondre Prytz Hafskjold,921,high,2026/01-sprint-results-eventor.xml
M18,51,OK,808,BUL,Svetlozar Kolev,923,high,2026/01-sprint-results-eventor.xml
M18,52,OK,707,ISR,Yuval Kalkstein,925,high,2026/01-sprint-results-eventor.xml
M18,53,OK,748,UKR,Vladyslav Zhukovskyi,926,high,2026/01-sprint-results-eventor.xml
M18,54,OK,798,AUT,Lauri Urbanek,930,high,2026/01-sprint-results-eventor.xml
M18,55,OK,732,ISR,Ronen Shuv,933,high,2026/01-sprint-results-eventor.xml
M18,56,OK,727,ITA,Marco Gianelle,936,high,2026/01-sprint-results-eventor.xml
M18,57,OK,797,FIN,Eetu Narhi,937,high,2026/01-sprint-results-eventor.xml
M18,59,OK,782,BEL,Pjotr Mertens,938,high,2026/01-sprint-results-eventor.xml
M18,60,OK,759,DEN,Rune Cederberg,945,high,2026/01-sprint-results-eventor.xml
M18,61,OK,805,POR,Miguel Canana,947,high,2026/01-sprint-results-eventor.xml
M18,62,OK,802,SVK,Jan Dokupil,951,high,2026/01-sprint-results-eventor.xml
M18,63,OK,736,BEL,Tim Lemy Storme,954,high,2026/01-sprint-results-eventor.xml
M18,64,OK,762,UKR,Rostyslav Trachuk,955,high,2026/01-sprint-results-eventor.xml
M18,65,OK,726,EST,Villem Piirimae,957,high,2026/01-sprint-results-eventor.xml
M18,66,OK,712,DEN,Eskild Stig Nielsen,959,high,2026/01-sprint-results-eventor.xml
M18,68,OK,757,BUL,Aleksandar Pedev,988,high,2026/01-sprint-results-eventor.xml
M18,68,OK,746,TUR,Sinan Atakan Sahin,988,high,2026/01-sprint-results-eventor.xml
M18,68,OK,788,GBR,Oscar Peel,988,high,2026/01-sprint-results-eventor.xml
M18,71,OK,714,POL,Mateusz Grzymkiewicz,992,high,2026/01-sprint-results-eventor.xml
M18,72,OK,713,AUT,Tobias Angermann,993,high,2026/01-sprint-results-eventor.xml
M18,73,OK,701,GBR,Toby Heppell,1002,high,2026/01-sprint-results-eventor.xml
M18,74,OK,756,LAT,Kristofers Kancs,1003,high,2026/01-sprint-results-eventor.xml
M18,75,OK,787,UKR,Vladyslav Lanenko,1012,high,2026/01-sprint-results-eventor.xml
M18,75,OK,715,UKR,Oleksandr Balashovets,1012,high,2026/01-sprint-results-eventor.xml
M18,77,OK,761,AUT,Axel Renner,1017,high,2026/01-sprint-results-eventor.xml
M18,78,OK,711,LAT,Gustavs Millers,1023,high,2026/01-sprint-results-eventor.xml
M18,79,OK,722,BEL,Linus Claesson,1028,high,2026/01-sprint-results-eventor.xml
M18,80,OK,749,POR,Miguel Ferreira,1041,high,2026/01-sprint-results-eventor.xml
M18,81,OK,810,LTU,Milgaudas Perminas,1045,high,2026/01-sprint-results-eventor.xml
M18,82,OK,776,POR,Joao Maia,1046,high,2026/01-sprint-results-eventor.xml
M18,84,OK,742,SLO,Ozbej Malus,1052,high,2026/01-sprint-results-eventor.xml
M18,85,OK,729,EST,Andres Keernik,1062,high,2026/01-sprint-results-eventor.xml
M18,86,OK,724,ROU,Benjamin Simon,1066,high,2026/01-sprint-results-eventor.xml
M18,88,OK,730,SVK,Michal Marko,1096,high,2026/01-sprint-results-eventor.xml
M18,90,OK,778,SVK,Daniel Jozef Nemcek,1129,high,2026/01-sprint-results-eventor.xml
M18,92,OK,703,SLO,David Sedej,1149,high,2026/01-sprint-results-eventor.xml
M18,93,OK,793,ISR,Ariel Dacosta,1169,high,2026/01-sprint-results-eventor.xml
M18,94,OK,733,SRB,David Petrovic,1173,high,2026/01-sprint-results-eventor.xml
M18,95,OK,768,SLO,Vid Bratusa,1203,high,2026/01-sprint-results-eventor.xml
M18,97,OK,718,IRL,Liam O Donnell,1248,high,2026/01-sprint-results-eventor.xml
M18,99,OK,786,SUI,Andrin Meier,1502,high,2026/01-sprint-results-eventor.xml
M18,,MP,803,LAT,Lars Anders Luiks,847,high,2026/01-sprint-results-eventor.xml
M18,,MP,799,ESP,Pablo Rubio Cribellati,861,high,2026/01-sprint-results-eventor.xml
M18,,MP,775,EST,Henri Kersna,959,high,2026/01-sprint-results-eventor.xml
M18,,MP,789,FRA,Tom Lemercier,976,high,2026/01-sprint-results-eventor.xml
M18,,MP,785,ISR,Hillel Seligmann,1061,high,2026/01-sprint-results-eventor.xml
M18,,MP,791,DEN,Tore Emil Maarup,1070,high,2026/01-sprint-results-eventor.xml
