class,rank,status,bib,country,name,time_seconds,confidence,source_file
W16,1,OK,,POL,Iwona Wicha,617.6,high,2003/eyoc2003.htm
W16,2,OK,,CZE,Hana Hlavova,636.5,high,2003/eyoc2003.htm
W16,3,OK,,HUN,Katalin Tas,653.6,high,2003/eyoc2003.htm
W16,4,OK,,CZE,Zuzana Hermanova,659.5,high,2003/eyoc2003.htm
W16,5,OK,,RUS,Nina Oleynichenkova,664.1,high,2003/eyoc2003.htm
W16,6,OK,,SUI,Judith Wyder,666.7,high,2003/eyoc2003.htm
W16,7,OK,,EST,Kati Rooni,672.3,high,2003/eyoc2003.htm
W16,8,OK,,GER,Sandra Juras,673.5,high,2003/eyoc2003.htm
W16,9,OK,,SVK,Renata Barcikova,677.4,high,2003/eyoc2003.htm
W16,10,OK,,POL,Karolina Stankiewicz,686.1,high,2003/eyoc2003.htm
W16,11,OK,,UKR,Olena Struhalova,694.9,high,2003/eyoc2003.htm
W16,12,OK,,CZE,Simona Karochova,696,high,2003/eyoc2003.htm
W16,13,OK,,SVK,Jana Krsiakova,705,high,2003/eyoc2003.htm
W16,14,OK,,SUI,Sonja Feer,709.9,high,2003/eyoc2003.htm
W16,15,OK,,SUI,Rachel Engeler,711.3,high,2003/eyoc2003.htm
W16,16,OK,,HUN,Dora Szerencsi,714.7,high,2003/eyoc2003.htm
W16,17,OK,,LAT,Mara Jaunsproge,720.2,high,2003/eyoc2003.htm
W16,18,OK,,RUS,Valentina Salova,724.7,high,2003/eyoc2003.htm
W16,19,OK,,POL,Karolina Majewska,724.8,high,2003/eyoc2003.htm
W16,20,OK,,AUT,Michaela Zechner,737.3,high,2003/eyoc2003.htm
W16,21,OK,,UKR,Tetyana Zhiltsova,739.9,high,2003/eyoc2003.htm
W16,22,OK,,LTU,Viktorija Zacharenko,740.2,high,2003/eyoc2003.htm
W16,23,OK,,SUI,Sabine Hauswirth,740.5,high,2003/eyoc2003.htm
W16,24,OK,,AUT,Stephanie Killmann,740.7,high,2003/eyoc2003.htm
W16,24,OK,,UKR,Hanna Kalinichenko,740.7,high,2003/eyoc2003.htm
W16,26,OK,,GER,Jitka Kraemer,744.3,high,2003/eyoc2003.htm
W16,27,OK,,LTU,Ugne Vasyliute,745,high,2003/eyoc2003.htm
W16,28,OK,,ROU,Melinda Nagy,747.7,high,2003/eyoc2003.htm
W16,29,OK,,HUN,Diana Koos,748.5,high,2003/eyoc2003.htm
W16,30,OK,,UKR,Hanna Pyatykhachna,753.2,high,2003/eyoc2003.htm
W16,31,OK,,HUN,Ivett Hrenko,756.7,high,2003/eyoc2003.htm
W16,32,OK,,LAT,Sanita Sokolova,763.9,high,2003/eyoc2003.htm
W16,33,OK,,CZE,Lucie Machutova,770.1,high,2003/eyoc2003.htm
W16,34,OK,,GER,Ulrike Pischke,772.1,high,2003/eyoc2003.htm
W16,35,OK,,FRA,Cecile Papillon,776.9,high,2003/eyoc2003.htm
W16,36,OK,,EST,Ly Trei,777.1,high,2003/eyoc2003.htm
W16,37,OK,,BUL,Zlatomira Zhecheva,778.2,high,2003/eyoc2003.htm
W16,38,OK,,EST,Anniki Inno,784.8,high,2003/eyoc2003.htm
W16,39,OK,,LAT,Janeta Turka,791.8,high,2003/eyoc2003.htm
W16,40,OK,,RUS,Ekaterina Popovich,796.7,high,2003/eyoc2003.htm
W16,41,OK,,SVK,Maria Krsiakova,808.2,high,2003/eyoc2003.htm
W16,42,OK,,ESP,Frances Rico Irene,814.1,high,2003/eyoc2003.htm
W16,43,OK,,ESP,Ona Rafols Perramon,820.6,high,2003/eyoc2003.htm
W16,44,OK,,BLR,Katsiaryna Prakharenka,829,high,2003/eyoc2003.htm
W16,45,OK,,BLR,Nastsia Klapouskaya,870.2,high,2003/eyoc2003.htm
W16,46,OK,,GER,Susann Jahn,882.6,high,2003/eyoc2003.htm
W16,47,OK,,BUL,Evelina Bombalova,884.6,high,2003/eyoc2003.htm
W16,48,OK,,LTU,Gabija Razaityte,886.8,high,2003/eyoc2003.htm
W16,49,OK,,BLR,Hanna Batsian,889.1,high,2003/eyoc2003.htm
W16,50,OK,,AUT,Agnes Harreither,895.3,high,2003/eyoc2003.htm
