class,rank,status,country,team,total_time_seconds,leg1_name,leg1_time_seconds,leg2_name,leg2_time_seconds,leg3_name,leg3_time_seconds,confidence,source_file
W18,18,OK,BEL,Belgium,10919,Elke Verdeyen,3494,Anabel Schneider,3849,Fanny Tilkin,3576,high,2011/eyoc2011.htm
W18,19,OK,ITA,Italy,12134,Viola Zagonel,3212,Anna Caglio,4515,Vittoria Bulferi Maria,4407,high,2011/eyoc2011.htm
M16,1,OK,DEN,Denmark,6908,Thomas Knudsen,2461,Magnus Maag,2439,Mikkel Aaen,2008,high,2011/eyoc2011.htm
M16,2,OK,LTU,Lithuania,7217,Martynas Tirlikas,2404,Gytis Nakvosas,2808,Algirdas Bartkevicius,2005,high,2011/eyoc2011.htm
M16,3,OK,CZE,Czechia,7293,Vaclav Snuparek,2600,Jonas Hubacek,2543,Jan Pavlovec,2150,high,2011/eyoc2011.htm
M16,4,OK,SUI,Switzerland,7416,Quentin Mertenat,2397,Johan Boni,2807,Sven Hellmueller,2212,high,2011/eyoc2011.htm
M16,5,OK,LAT,Latvia,7579,Emils Henrijs Taube,2730,Alvis Reinsons,2485,Emils Dzalbs,2364,high,2011/eyoc2011.htm
M16,6,OK,HUN,Hungary,7672,Sandor Racz,2404,Szasa Hajdu,2783,Bertalan Kovacs,2485,high,2011/eyoc2011.htm
M16,7,OK,POL,Poland,8010,Michal Garbacik,2449,Mateusz Dzioba,2686,Mateusz Ciekanski,2875,high,2011/eyoc2011.htm
M16,8,OK,FRA,France,8038,Loic Marty,2248,Luc Sandevoir,3236,Quentin Rauturier,2554,high,2011/eyoc2011.htm
M16,9,OK,UKR,Ukraine,8047,Oleksandr Asmolov,2543,Vitaliy Gychko,2588,Oleksandr Tkachuk,2916,high,2011/eyoc2011.htm
M16,10,OK,GBR,UK,9166,Matthew Elkington,2427,Chris Galloway,4099,Aidan Smith,2640,high,2011/eyoc2011.htm
M16,11,OK,SVK,Slovakia,9194,Martin Smelik,2470,Martin Jonas,3279,Matej Hrabos,3445,high,2011/eyoc2011.htm
M16,12,OK,AUT,Austria,9282,Mathias Peter,3593,Matthias Groell,2937,Michael Tanzer,2752,high,2011/eyoc2011.htm
M16,13,OK,GER,Germany,9290,Moritz Dollgast,2426,Mark Otto,2580,Arne Fuchs,4284,high,2011/eyoc2011.htm
M16,14,OK,ESP,Spain,10085,Saez Alvarez Jose Maria,2744,Elmar Montero Carceles,4292,Lopez Ruiz Manuel,3049,high,2011/eyoc2011.htm
M16,15,OK,POR,Portugal,10809,Tiago Baltazar,2898,Joao Cascalho,4368,Miguel Ferreira,3543,high,2011/eyoc2011.htm
M16,16,OK,EST,Estonia,10907,Janek Piirisild,3167,Anti Soukand,4082,Rimmo Room,3658,high,2011/eyoc2011.htm
M16,17,OK,SLO,Slovenia,11403,Gregor Hvala,3170,Blaz Petrovic,4659,Peter Tusar,3574,high,2011/eyoc2011.htm
M16,18,OK,ROU,Romania,13483,Gergely Bogya,3166,Bogdan Dan Cazian,5355,Felician Bele,4962,high,2011/eyoc2011.htm
M18,1,OK,CZE,Czechia,7698,Tomas Kubelka,2607,Marek Minar,2678,Adam Chloupek,2413,high,2011/eyoc2011.htm
M18,2,OK,SWE,Sweden,7704,Niklas Alden,2637,Anton Johansson,2563,Erik Malmberg,2504,high,2011/eyoc2011.htm
M18,3,OK,RUS,Russia,7766,Aleksandr Makeichik,2723,Andrey Kozyrev,2699,Ivan Kuchmenko,2344,high,2011/eyoc2011.htm
M18,4,OK,NOR,Norway,7960,Jevne Arnesen Simen,2635,Dag Lofthus,2799,Sindre Ronning,2526,high,2011/eyoc2011.htm
M18,5,OK,AUT,Austria,8285,Matthias Reiner,2724,Tobias Habenicht,2776,Xander Berger,2785,high,2011/eyoc2011.htm
M18,6,OK,UKR,Ukraine,8306,Volodymyr Bezdytnyi,2463,Volodymyr Seleznov,3083,Andriy Polovinko,2760,high,2011/eyoc2011.htm
M18,7,OK,HUN,Hungary,8312,Marcell Horvath,2841,Marton Kazal,2586,Abel Sulyok,2885,high,2011/eyoc2011.htm
M18,8,OK,SUI,Switzerland,8351,Terence Risse,2469,Simon Wenger,2969,Ismael Roethlisberger,2913,high,2011/eyoc2011.htm
M18,9,OK,FIN,Finland,8388,Luukas Valtonen,2728,Tuukka Jurvakainen,2804,Tommi Oksanen,2856,high,2011/eyoc2011.htm
M18,10,OK,LTU,Lithuania,8391,Gediminas Morenas,2451,Justas Misiunas,3420,Viktoras Staisiunas,2520,high,2011/eyoc2011.htm
M18,11,OK,LAT,Latvia,8689,Janis Sars,3013,Valters Lubinskis,3005,Rudolfs Zernis,2671,high,2011/eyoc2011.htm
M18,12,OK,SVK,Slovakia,8834,David Franko,2477,Tomas Musinsky,2971,Samuel Kebis,3386,high,2011/eyoc2011.htm
M18,13,OK,FRA,France,8950,Maxime Rauturier,2857,Olivier Sutter,3195,Florentin Body,2898,high,2011/eyoc2011.htm
M18,14,OK,POR,Portugal,9161,Pedro Silva,2863,Rafael Miguel,3046,Luis Silva,3252,high,2011/eyoc2011.htm
M18,15,OK,ITA,Italy,9375,Samuele Curzio,2606,Ivano Bettega,2911,Giacomo Zagonel,3858,high,2011/eyoc2011.htm
M18,16,OK,GBR,UK,9662,Peter Bray,3138,William Gardner,3201,Carl Edmonds,3323,high,2011/eyoc2011.htm
M18,17,OK,GER,Germany,9991,Susen Loesch,2988,Felix Topp Jan,3228,Theresa Flechsig,3775,high,2011/eyoc2011.htm
M18,18,OK,BUL,Bulgaria,10013,Martin Ponev,3120,Valentin Kirilov,3503,Apostol Atanasov,3390,high,2011/eyoc2011.htm
M18,19,OK,ESP,Spain,10132,Morales Ruiz Pedro,3232,Luis Sanchez Serrano,3395,Eduardo Gil Marcos,3505,high,2011/eyoc2011.htm
M18,20,OK,EST,Estonia,10426,Tonis Laugesaar,3016,Kristjan Linnus,3315,Reigo Teervalt,4095,high,2011/eyoc2011.htm
M18,21,OK,IRL,Ireland,11252,Eoin McCullough,3198,Laurence Quinn,3727,Mark Stephens,4327,high,2011/eyoc2011.htm
M18,22,OK,ROU,Romania,12077,Tamas Prezenszki,4202,Paul Pricop Constantin,3864,Alex Mercar Dorin,4011,high,2011/eyoc2011.htm
M18,23,OK,SRB,Serbia,12721,Filip Stevanovic,3240,Sava Lazic,4326,Nikola Bilic,5155,high,2011/eyoc2011.htm
M18,24,OK,ISR,Israel,12929,Nitsan Yasur,4091,Yuval Rafaeli,4369,Itay Manor,4469,high,2011/eyoc2011.htm
M18,25,OK,SLO,Slovenia,16035,Jost Lapajne,4887,Jan Dovc,5251,Aljaz Borstnik,5897,high,2011/eyoc2011.htm
