class,rank,status,bib,country,name,time_seconds,confidence,source_file
W16,1,OK,0274,FRA,Lucie Lataste,826,high,2017/result-sprint.pdf
W16,2,OK,0151,GBR,Eilidh Campbell,829,high,2017/result-sprint.pdf
W16,3,OK,0158,LAT,Agnija Caune,833,high,2017/result-sprint.pdf
W16,4,OK,0174,LTU,Ugne Liegute,836,high,2017/result-sprint.pdf
W16,5,OK,0251,UKR,Feia Tsyvilska,838,high,2017/result-sprint.pdf
W16,6,OK,0363,HUN,Boglarka Czako,839,high,2017/result-sprint.pdf
W16,6,OK,0160,FIN,Maria Maattanen,839,high,2017/result-sprint.pdf
W16,8,OK,0296,BUL,Niya Georgieva,845,high,2017/result-sprint.pdf
W16,9,OK,0469,SVK,Ema Havlikova,848,high,2017/result-sprint.pdf
W16,10,OK,0297,BUL,Evangelina Dyaksova,849,high,2017/result-sprint.pdf
W16,11,OK,0180,DEN,Alberte Kaae Nielsen,850,high,2017/result-sprint.pdf
W16,12,OK,0158,POL,Agnieszka Mazurek,851,high,2017/result-sprint.pdf
W16,13,OK,0198,RUS,Lazareva Aleksandra,852,high,2017/result-sprint.pdf
W16,14,OK,0266,SUI,Sanna Hotz,855,high,2017/result-sprint.pdf
W16,15,OK,0264,HUN,Kishanti Petra,861,high,2017/result-sprint.pdf
W16,16,OK,0257,AUT,Maya Kastner,864,high,2017/result-sprint.pdf
W16,17,OK,0199,UKR,Trokhymchuk Yuliia,867,high,2017/result-sprint.pdf
W16,17,OK,0263,CZE,Katerina Blazkova,867,high,2017/result-sprint.pdf
W16,19,OK,0172,POR,Joana Filipa Rocha Branco,869,high,2017/result-sprint.pdf
W16,20,OK,0259,LAT,Kristine Brunere,877,high,2017/result-sprint.pdf
W16,21,OK,0265,CZE,Tereza Chrastova,878,high,2017/result-sprint.pdf
W16,22,OK,0291,GER,Lina Buchberger,884,high,2017/result-sprint.pdf
W16,23,OK,0196,ITA,Chiusole Vera,889,high,2017/result-sprint.pdf
W16,24,OK,0256,POL,Block Amelia,891,high,2017/result-sprint.pdf
W16,25,OK,0371,POR,Ana Goncalves Pacheco,893,high,2017/result-sprint.pdf
W16,26,OK,0292,ESP,Lucia Misas Bernardino,895,high,2017/result-sprint.pdf
W16,27,OK,0197,RUS,Olesia Riazanova,898,high,2017/result-sprint.pdf
W16,28,OK,0281,DEN,Nanna Lysemose Poulsen,901,high,2017/result-sprint.pdf
W16,29,OK,0198,BUL,Eva Simeonova,903,high,2017/result-sprint.pdf
W16,30,OK,0159,AUT,Tiefenboeck Rita,905,high,2017/result-sprint.pdf
W16,31,OK,0168,SUI,Sarina Zullig,908,high,2017/result-sprint.pdf
W16,32,OK,0261,LAT,Aija Denija Trezina,911,high,2017/result-sprint.pdf
W16,33,OK,0293,GER,Katrin Hertel,912,high,2017/result-sprint.pdf
W16,34,OK,0197,ITA,Anna Pradel,913,high,2017/result-sprint.pdf
W16,35,OK,0257,POL,Zuzanna Gielec,916,high,2017/result-sprint.pdf
W16,36,OK,0268,SVK,Lubka Weissova,920,high,2017/result-sprint.pdf
W16,37,OK,0195,ITA,Annarita Scalzotto,922,high,2017/result-sprint.pdf
W16,37,OK,0160,AUT,Zeiner Dora,922,high,2017/result-sprint.pdf
W16,39,OK,0271,SVK,Dorota Smelikova,923,high,2017/result-sprint.pdf
W16,39,OK,0158,FIN,Melina Lahdenpera,923,high,2017/result-sprint.pdf
W16,41,OK,0294,EST,Johanna Laanoja,924,high,2017/result-sprint.pdf
W16,42,OK,0283,BEL,Kato Keuppens,926,high,2017/result-sprint.pdf
W16,43,OK,0165,HUN,Dominika Mero,927,high,2017/result-sprint.pdf
W16,44,OK,0299,RUS,Sopova Nina,932,high,2017/result-sprint.pdf
W16,45,OK,0260,LAT,Anna Emilija Suta,934,high,2017/result-sprint.pdf
W16,46,OK,0158,AUT,Marie Maier,941,high,2017/result-sprint.pdf
W16,47,OK,0176,LTU,Juste Skaisgiryte,948,high,2017/result-sprint.pdf
W16,48,OK,0197,UKR,Alina Myroniuk,963,high,2017/result-sprint.pdf
W16,48,OK,0355,POL,Julia Krempinska,963,high,2017/result-sprint.pdf
W16,50,OK,0182,TUR,Emine Icyer,965,high,2017/result-sprint.pdf
W16,51,OK,0191,ESP,Raquel Marquez Martin-Tes,966,high,2017/result-sprint.pdf
W16,52,OK,0381,ROU,Daria Galateanu,975,high,2017/result-sprint.pdf
W16,53,OK,0477,LTU,Ugne Skucaite,977,high,2017/result-sprint.pdf
W16,54,OK,0166,CZE,Anna Kochova,982,high,2017/result-sprint.pdf
W16,55,OK,0176,FRA,Pauly Lilou,984,high,2017/result-sprint.pdf
W16,56,OK,0184,ROU,Teca Alina,1020,high,2017/result-sprint.pdf
W16,57,OK,0190,GER,Ines Schikora,1032,high,2017/result-sprint.pdf
W16,58,OK,0292,EST,Anita Laanejoe,1033,high,2017/result-sprint.pdf
W16,59,OK,0161,SRB,Lenka Ciric,1034,high,2017/result-sprint.pdf
W16,60,OK,0164,CZE,Katerina Dolejsi,1035,high,2017/result-sprint.pdf
W16,61,OK,0293,EST,Siiri Talts,1040,high,2017/result-sprint.pdf
W16,62,OK,0170,BLR,Karyna Krauchanka,1044,high,2017/result-sprint.pdf
W16,63,OK,0193,ESP,Ana Defez Cernicharo,1056,high,2017/result-sprint.pdf
W16,64,OK,0282,ROU,Judit Divin,1073,high,2017/result-sprint.pdf
W16,65,OK,0175,LTU,Juste Skaisgiryte,1096,high,2017/result-sprint.pdf
W16,66,OK,0183,TUR,Yaren Yilmaz,1100,high,2017/result-sprint.pdf
W16,66,OK,0270,SVK,Tamara Miklusova,1100,high,2017/result-sprint.pdf
W16,68,OK,0292,GER,Jasmin Hertel,1107,high,2017/result-sprint.pdf
W16,69,OK,0277,IRL,Cliodhna Donaghy,1128,high,2017/result-sprint.pdf
W16,70,OK,0198,UKR,Polina Surkova,1160,high,2017/result-sprint.pdf
W16,71,OK,0184,TUR,Tuana Bozkurt,1165,high,2017/result-sprint.pdf
W16,72,OK,0178,IRL,Rachel Collins,1184,high,2017/result-sprint.pdf
W16,73,OK,0182,DEN,Celina Bregensoe,1190,high,2017/result-sprint.pdf
W16,74,OK,0180,SLO,Zala Zavrl,1204,high,2017/result-sprint.pdf
W16,75,OK,0276,IRL,Aoife O'Sullivan,1269,high,2017/result-sprint.pdf
W16,76,OK,0183,ROU,Ghit Denisa,1444,high,2017/result-sprint.pdf
W16,77,OK,0181,TUR,Melisa Altinci,1780,high,2017/result-sprint.pdf
W18,1,OK,9996,NOR,Ragnhild Eide,795,high,2017/result-sprint.pdf
W18,2,OK,9967,AUT,Rosa Trummer,808,high,2017/result-sprint.pdf
W18,3,OK,0057,SWE,Isa Envall,810,high,2017/result-sprint.pdf
W18,3,OK,0076,SUI,Elisa Bertozzi,810,high,2017/result-sprint.pdf
W18,5,OK,0073,SUI,Eliane Deininger,813,high,2017/result-sprint.pdf
W18,6,OK,0054,BUL,Mariya Dermendzhieva,816,high,2017/result-sprint.pdf
