class,rank,status,country,team,total_time_seconds,leg1_name,leg1_time_seconds,leg2_name,leg2_time_seconds,leg3_name,leg3_time_seconds,confidence,source_file
M16,15,OK,UKR,UKR,7233,Vladyslav Zhukovskyi,2130,Roman Chudinov,2213,Tymofii Polskyi,2890,high,2025/results-relay.pdf
M16,16,OK,ITA,ITA,7377,Tobia Viel,2304,Alessandro Moser,2524,Gabriele Giudici,2549,high,2025/results-relay.pdf
M16,17,OK,HUN,HUN,7408,Norbert Nagy,2610,Adam Varsanyi,2959,Bela Barnabas Sugta,1839,high,2025/results-relay.pdf
M16,18,OK,SVK,SVK,8033,Michal Marko,2708,Daniel Jozef Nemcek,2788,Boris Kocur,2537,high,2025/results-relay.pdf
M16,19,OK,IRL,IRL,8400,Fionn Buckley,2979,Eoin Simpson,2573,James Ewart,2848,high,2025/results-relay.pdf
M16,20,OK,ISR,ISR,8409,Ariel Dacosta,2958,Ofek Freund,2610,Idan Verbin,2841,high,2025/results-relay.pdf
M16,21,OK,AUT,AUT,8442,Matthias Schmalhardt,2317,Jonas Ochenbauer,3199,Jannik Meizer,2926,high,2025/results-relay.pdf
M16,,MP,POR,POR,,Gabriel Lopes,,Miguel Canana,4287,Antonio Oliveira,3741,high,2025/results-relay.pdf
M16,,MP,ROU,ROU,,Benjamin Simon,2806,Vince Samuel Simon,2639,Radu Ilin,,high,2025/results-relay.pdf
M16,,MP,SLO,SLO,,Vid Bratusa,3646,Matija Bratusa,5957,Ajda Jarc,,high,2025/results-relay.pdf
M16,,MP,TUR,TUR,,Mustafa Talha Bilge,2720,Kayra Yetis,,Poyraz Vural,2376,high,2025/results-relay.pdf
W16,1,OK,CZE,CZE,5204,Ela Lostakova,1771,Matilda Tomaskova,1725,Carolina Mullis,1708,high,2025/results-relay.pdf
W16,2,OK,HUN,HUN,6032,Boroka Danko,2033,Aliz Heizer,2316,Sara Szakal Biro,1683,high,2025/results-relay.pdf
W16,3,OK,FRA,FRA,6157,Louise Cathala,1973,Caroline Harnist,2379,Juliette Pellissier,1805,high,2025/results-relay.pdf
W16,4,OK,DEN,DEN,6160,Krista Lervad Lundoe,1806,Astrid Faber Fengergroen,1844,Hanna Baek Christiansen,2510,high,2025/results-relay.pdf
W16,5,OK,GER,GER,6590,Katja Horst,2415,Greta Pompe,2180,Jannika Wetzlel,1995,high,2025/results-relay.pdf
W16,6,OK,GBR,GBR,6604,Ella Baxter,2075,Lucy Ward,2357,Ellie Todhunter,2172,high,2025/results-relay.pdf
W16,7,OK,UKR,UKR,6681,Inna Ignatieva,2625,Karina Fedoryshyn,2037,Daria Sereda,2019,high,2025/results-relay.pdf
W16,8,OK,EST,EST,6766,Grete Johanna Korb,2031,Mia Esta,2491,Anna Mia Atonen,2244,high,2025/results-relay.pdf
W16,9,OK,CRO,CRO,6770,Dora Delic,2546,Sara Delic,2035,Ema Jurican,2189,high,2025/results-relay.pdf
W16,10,OK,FIN,FIN,6873,Aurora Lehtonen,2625,Alma Peltotalo,2338,Anni Jantunen,1910,high,2025/results-relay.pdf
W16,11,OK,LAT,LAT,6875,Eliza Eisaka,2102,Amanta Mikijanska,2421,Henriete Priedite,2352,high,2025/results-relay.pdf
W16,12,OK,POL,POL,7107,Michalina Wysocka,2742,Katarzyna Szafarewicz,2258,Oliwia Hetnar,2107,high,2025/results-relay.pdf
W16,13,OK,ROU,ROU,7759,Sonia Stupu,2750,Eszter Anna Palfy,2455,Ana Brandus,2554,high,2025/results-relay.pdf
W16,14,OK,ESP,ESP,7994,Candela Arranz Bravo,3653,Laia Casal Gil,2092,Bruna Sanz Kowalski,2249,high,2025/results-relay.pdf
W16,15,OK,LTU,LTU,8184,Eva Sriubaite,2746,Martyna Jankauskaite,3157,Gabija Mincinauskyte,2281,high,2025/results-relay.pdf
W16,16,OK,BUL,BUL,8421,Vihra Ruseva,2878,Bogomila Tuykova,3090,Lyudmila Dimova,2453,high,2025/results-relay.pdf
W16,17,OK,AUT,AUT,8483,Matilda Buschek,2757,Hannah Sandrisser,3163,Angelina Ochenbauer,2563,high,2025/results-relay.pdf
W16,,MP,IRL,IRL,,Niamh Browne,2452,Fionnuala Rowe,2704,Aoife Masterson,,high,2025/results-relay.pdf
W16,,MP,SLO,SLO,,Nika Erzen,2626,Brina Gantar,,Lili Ivana Raj,3594,high,2025/results-relay.pdf
W16,,MP,SUI,SUI,,Bigna Hotz,1806,Carla Castelli,1690,Seraina Baer,,high,2025/results-relay.pdf
M18,,MP,SVK,SVK,,Daniel Smelik,2319,David Cisar,,Matej Balogh,2511,high,2025/results-relay.pdf
M18,1,OK,CZE,CZE,6534,Martin Bulicka,2345,Ctibor Podrabsky,2146,Vladimir Srb,2043,high,2025/results-relay.pdf
M18,2,OK,FIN,FIN,6622,Vilho Hietala,2453,Aapo Virkajarvi,1919,Rasmus Toyryla,2250,high,2025/results-relay.pdf
M18,3,OK,HUN,HUN,7166,Marton Hegedus,2587,Mark Levente Bujdoso,2235,Mihaly Csoboth,2344,high,2025/results-relay.pdf
M18,4,OK,FRA,FRA,7294,Lucas Verjux,2278,Emmanuel Pradeau,2515,Simon Calandry,2501,high,2025/results-relay.pdf
M18,5,OK,GBR,GBR,7556,Tommy Rollins,2375,Finlay McLuckie,2706,Finn Selmer Duguid,2475,high,2025/results-relay.pdf
M18,6,OK,POL,POL,7652,Stanislaw Drapella,2905,Antoni Trzeciak,2645,Tomasz Rzenca,2102,high,2025/results-relay.pdf
M18,7,OK,SUI,SUI,7791,Lavio Mueller,2476,Lukas Matthaeus,2697,Andri Gujan,2618,high,2025/results-relay.pdf
M18,8,OK,ESP,ESP,8040,Jorge Perez Gonzalez,2444,Pablo Rubio Cribellati,3039,Aratz Beobide,2557,high,2025/results-relay.pdf
M18,9,OK,LAT,LAT,8055,Renars Grasis,2900,Rudolfs Graudins,2498,Lukass Silins,2657,high,2025/results-relay.pdf
M18,10,OK,BUL,BUL,8057,Svetlozar Kolev,2347,Bogdan Evgeniev,2998,Dani Nikolov,2712,high,2025/results-relay.pdf
M18,11,OK,EST,EST,8178,Villem Piirimae,2968,Karel Jung,2581,Partel Kulvik,2629,high,2025/results-relay.pdf
M18,12,OK,LTU,LTU,8195,Domas Juknevicius,2541,Domas Lazauskas,2539,Aleksandras Uckuronis,3115,high,2025/results-relay.pdf
M18,13,OK,NOR,NOR,8211,Mathias Reinertsen Leroyer,2827,Jacob Finstad Land,2698,Magnus Sigurdsson,2686,high,2025/results-relay.pdf
M18,14,OK,GER,GER,8519,Jakob Drechsler,2892,Niklas Wetzel,2657,Lennart Muehlstaedt,2970,high,2025/results-relay.pdf
M18,15,OK,BEL,BEL,8525,Thomas Jansen,2342,Pjotr Mertens,2951,Regis Vanschuytbroeck,3232,high,2025/results-relay.pdf
M18,16,OK,UKR,UKR,8528,Volodymyr Horashko,2450,Artem Zhukovskyi,2627,Oleksandr Badrak,3451,high,2025/results-relay.pdf
M18,17,OK,ITA,ITA,8717,Francesco Scalzotto,3415,Marco Gianelle,2797,Niklas Weitlaner,2505,high,2025/results-relay.pdf
M18,18,OK,IRL,IRL,9165,Aidan McKenna,2970,Gerry Browne,2957,Liam Casey,3238,high,2025/results-relay.pdf
M18,19,OK,SLO,SLO,9347,Ozbej Malus,3416,Anze Kolner,2599,Bozo Bizjak,3332,high,2025/results-relay.pdf
M18,20,OK,ISR,ISR,9375,Yuval Kalkstein,3015,Ronen Shuv,3086,Almog Sharon,3274,high,2025/results-relay.pdf
M18,,DSQ,CRO,CRO,,Luka Gojmerac,3210,Gabrijel Solenicki,,Karlo Lesjak,3704,high,2025/results-relay.pdf
M18,,MP,DEN,DEN,,Carl Oscar Baek Christiansen,2902,Mattias Rokkjaer,2499,Axel Oernhagen Joergensen,,high,2025/results-relay.pdf
M18,,MP,MDA,MDA,,Artiom Babici,2902,Daniil Iancovschi,,Emilia Grosu,,high,2025/results-relay.pdf
M18,,MP,POR,POR,,Tiago Oliveira,3971,Pedro Patrocinio,3383,Joao Maia,,high,2025/results-relay.pdf
M18,,MP,SWE,SWE,,Edvin Atting,2451,Ted Lagerstrom,2404,Axel Thybeck,,high,2025/results-relay.pdf
W18,1,OK,CZE,CZE,5927,Anna Kynclova,1972,Kristyna Finstrlova,1939,Marketa Hanusova,2016,high,2025/results-relay.pdf
W18,2,OK,FRA,FRA,6095,Sonia Jolly Jansson,2085,Ambre Dufour,2123,Fanny Delahaye,1887,high,2025/results-relay.pdf
W18,3,OK,SWE,SWE,6230,Elvira Karmstig,2262,Elsa Ehrenborg,1946,Izabella Ljungberg,2022,high,2025/results-relay.pdf
W18,4,OK,LAT,LAT,6318,Eliza Odrina,2168,Grieta Grantskalna,2300,Ilze Jumike,1850,high,2025/results-relay.pdf
W18,5,OK,ESP,ESP,6410,Joana Monge,2273,Jana Rifa Bernardino,1997,Arlet Sales,2140,high,2025/results-relay.pdf
W18,6,OK,GBR,GBR,6495,Emily Atkinson,2129,Ruth Gooch,2081,Lyra Medlock,2285,high,2025/results-relay.pdf
W18,7,OK,FIN,FIN,6497,Anni Makihokkonen,2086,Kiia Kuusikko,2379,Iida Koskinen,2032,high,2025/results-relay.pdf
W18,8,OK,POL,POL,6555,Julia Biskupska,2274,Iga Mikula,2114,Maja Kula,2167,high,2025/results-relay.pdf
W18,9,OK,SUI,SUI,6558,Lotta Marit Luethi,1939,Lenia Grimm,2273,Mira Werder,2346,high,2025/results-relay.pdf
W18,10,OK,LTU,LTU,6999,Saule Traubaite,2373,Gabija Stankeviciute,2626,Margarita Dienyte,2000,high,2025/results-relay.pdf
W18,11,OK,UKR,UKR,7365,Iryna Klymeniuk,2333,Iryna Polubentseva,2586,Yevheniia Oksiuchenko,2446,high,2025/results-relay.pdf
W18,12,OK,SLO,SLO,7370,Nea Erzen,2261,Neza Obid,2859,Brina Kolner,2250,high,2025/results-relay.pdf
W18,13,OK,HUN,HUN,7373,Boglarka Danko,2298,Timea Janosi,2501,Csepke Dora,2574,high,2025/results-relay.pdf
W18,14,OK,ITA,ITA,7537,Chiara Magenes,2415,Silvia di Stefano,2366,Chiara Ognibeni,2756,high,2025/results-relay.pdf
W18,15,OK,AUT,AUT,7687,Mika Asenbauer,2295,Kiara Sophie Piskorz,2730,Charlotte Brischnik,2662,high,2025/results-relay.pdf
W18,16,OK,EST,EST,7720,Mariann Zernant,2276,Johanna Oras,2859,Viola Nikitina,2585,high,2025/results-relay.pdf
W18,17,OK,GER,GER,7929,Marika Prolingheuer,2278,Karla Breckle,2847,Juliane Burgmair,2804,high,2025/results-relay.pdf
W18,18,OK,SVK,SVK,8204,Maiia Volkova,2063,Nina Jurcikova,2784,Ema Jonasova,3357,high,2025/results-relay.pdf
W18,19,OK,MDA,MDA,8384,Victoria Nosenco,2156,Daria Gutul,3128,Anna Donici,3100,high,2025/results-relay.pdf
W18,20,OK,BUL,BUL,9079,Plamena Cholakova,3363,Marta Ruseva,3199,Emanuela Stoyanova,2517,high,2025/results-relay.pdf
W18,,DSQ,NOR,NOR,,Ronja Gotsch Iversen,2084,Elise Renard,2219,Helene Scheele,,high,2025/results-relay.pdf
W18,,MP,IRL,IRL,,Eve Buckley,,Ellie Simpson,4010,Sadhbh Hassett,3527,high,2025/results-relay.pdf
