class,rank,status,bib,country,name,time_seconds,confidence,source_file
M18,1,OK,,HUN,Mihaly Csoboth,2986,high,2025/Long.xml
M18,2,OK,,SUI,Lavio Mueller,3017,high,2025/Long.xml
M18,3,OK,,CZE,Martin Bulicka,3036,high,2025/Long.xml
M18,4,OK,,CZE,Vladimir Srb,3043,high,2025/Long.xml
M18,5,OK,,POL,Tomasz Rzenca,3056,high,2025/Long.xml
M18,6,OK,,NOR,Mathias Reinertsen Leroyer,3101,high,2025/Long.xml
M18,7,OK,,FIN,Aapo Virkajarvi,3111,high,2025/Long.xml
M18,8,OK,,SWE,Axel Thybeck,3123,high,2025/Long.xml
M18,9,OK,,FIN,Rasmus Toyryla,3128,high,2025/Long.xml
M18,10,OK,,FRA,Simon Calandry,3131,high,2025/Long.xml
M18,11,OK,,CZE,Ctibor Podrabsky,3207,high,2025/Long.xml
M18,12,OK,,SUI,Andri Gujan,3210,high,2025/Long.xml
M18,13,OK,,SWE,Edvin Atting,3225,high,2025/Long.xml
M18,14,OK,,ESP,Aratz Beobide,3250,high,2025/Long.xml
M18,15,OK,,GBR,Finn Selmer Duguid,3265,high,2025/Long.xml
M18,16,OK,,EST,Partel Kulvik,3300,high,2025/Long.xml
M18,17,OK,,FIN,Vilho Hietala,3308,high,2025/Long.xml
M18,18,OK,,CZE,Jan Vanicek,3310,high,2025/Long.xml
M18,20,OK,,BUL,Dani Nikolov,3318,high,2025/Long.xml
M18,21,OK,,FRA,Lucas Verjux,3320,high,2025/Long.xml
M18,22,OK,,GBR,Tommy Rollins,3328,high,2025/Long.xml
M18,23,OK,,HUN,Mark Levente Bujdoso,3351,high,2025/Long.xml
M18,24,OK,,LAT,Renars Grasis,3357,high,2025/Long.xml
M18,25,OK,,SUI,Lukas Matthaeus,3366,high,2025/Long.xml
M18,26,OK,,AUT,Niklas Ochenbauer,3382,high,2025/Long.xml
M18,27,OK,,SWE,Ted Lagerstrom,3384,high,2025/Long.xml
M18,28,OK,,NOR,Jacob Finstad Land,3392,high,2025/Long.xml
M18,29,OK,,SVK,Matej Balogh,3422,high,2025/Long.xml
M18,30,OK,,HUN,Gergo Pinter,3429,high,2025/Long.xml
M18,31,OK,,POL,Stanislaw Drapella,3465,high,2025/Long.xml
M18,32,OK,,HUN,Marton Hegedus,3469,high,2025/Long.xml
M18,33,OK,,NOR,Magnus Sigurdsson,3480,high,2025/Long.xml
M18,34,OK,,FRA,Emmanuel Pradeau,3483,high,2025/Long.xml
M18,35,OK,,GER,Niklas Wetzel,3497,high,2025/Long.xml
M18,36,OK,,DEN,Axel Oernhagen Joergensen,3500,high,2025/Long.xml
M18,37,OK,,NOR,Syver Strand Gulbrandsen,3523,high,2025/Long.xml
M18,39,OK,,DEN,Mattias Rokkjaer,3547,high,2025/Long.xml
M18,40,OK,,LAT,Lukass Silins,3556,high,2025/Long.xml
M18,41,OK,,ESP,Pablo Rubio Cribellati,3557,high,2025/Long.xml
M18,42,OK,,SVK,David Cisar,3558,high,2025/Long.xml
M18,43,OK,,LAT,Rudolfs Graudins,3561,high,2025/Long.xml
M18,44,OK,,ESP,Mateo Puertas,3587,high,2025/Long.xml
M18,45,OK,,FRA,Celestin Dufour,3594,high,2025/Long.xml
M18,46,OK,,ESP,Jorge Perez Gonzalez,3602,high,2025/Long.xml
M18,47,OK,,UKR,Artem Zhukovskyi,3614,high,2025/Long.xml
M18,48,OK,,POL,Antoni Trzeciak,3618,high,2025/Long.xml
M18,49,OK,,BUL,Svetlozar Kolev,3649,high,2025/Long.xml
M18,50,OK,,BUL,Bogdan Evgeniev,3674,high,2025/Long.xml
M18,51,OK,,GER,Jakob Drechsler,3678,high,2025/Long.xml
M18,52,OK,,ITA,Marco Gianelle,3681,high,2025/Long.xml
M18,53,OK,,FIN,Lauri Lakanen,3683,high,2025/Long.xml
M18,54,OK,,EST,Karel Jung,3708,high,2025/Long.xml
M18,55,OK,,SVK,Daniel Smelik,3710,high,2025/Long.xml
M18,56,OK,,DEN,Carl Oscar Baek Christiansen,3713,high,2025/Long.xml
M18,57,OK,,ROU,Mihai Tiriac,3714,high,2025/Long.xml
M18,58,OK,,GBR,Finlay McLuckie,3744,high,2025/Long.xml
M18,59,OK,,ITA,Francesco Scalzotto,3751,high,2025/Long.xml
M18,59,OK,,ITA,Niklas Weitlaner,3751,high,2025/Long.xml
M18,61,OK,,GER,Lennart Muehlstaedt,3808,high,2025/Long.xml
M18,62,OK,,UKR,Volodymyr Horashko,3836,high,2025/Long.xml
M18,63,OK,,IRL,Gerry Browne,3846,high,2025/Long.xml
M18,64,OK,,LAT,Martins Cirulis,3848,high,2025/Long.xml
M18,65,OK,,LTU,Domas Juknevicius,3862,high,2025/Long.xml
M18,65,OK,,DEN,Rasmus Edvardsen,3862,high,2025/Long.xml
M18,67,OK,,SWE,Gustav Netz,3866,high,2025/Long.xml
M18,68,OK,,UKR,Oleksandr Badrak,3875,high,2025/Long.xml
M18,69,OK,,POL,Filip Wodzicki,3880,high,2025/Long.xml
M18,70,OK,,UKR,Maksym Barchuk,3890,high,2025/Long.xml
M18,71,OK,,ISR,Yuval Kalkstein,3904,high,2025/Long.xml
M18,72,OK,,EST,Villem Piirimae,3949,high,2025/Long.xml
M18,73,OK,,ROU,Vlad Percec,3964,high,2025/Long.xml
M18,74,OK,,LTU,Aleksandras Uckuronis,3971,high,2025/Long.xml
M18,75,OK,,IRL,Liam Casey,3979,high,2025/Long.xml
M18,76,OK,,GBR,Oscar Peel,4037,high,2025/Long.xml
M18,77,OK,,POR,Joao Maia,4057,high,2025/Long.xml
M18,78,OK,,SLO,Bozo Bizjak,4068,high,2025/Long.xml
M18,81,OK,,BEL,Pjotr Mertens,4095,high,2025/Long.xml
M18,82,OK,,AUT,Oliver Schnepf,4104,high,2025/Long.xml
M18,83,OK,,SRB,David Husag,4112,high,2025/Long.xml
M18,84,OK,,TUR,Mirsad Ulas Akbas,4152,high,2025/Long.xml
M18,85,OK,,CRO,Karlo Lesjak,4159,high,2025/Long.xml
M18,86,OK,,SVK,Maksym Volkov,4170,high,2025/Long.xml
M18,87,OK,,BEL,Regis Vanschuytbroeck,4176,high,2025/Long.xml
M18,88,OK,,LTU,Milgaudas Perminas,4182,high,2025/Long.xml
M18,90,OK,,BEL,Bob de Cleene,4219,high,2025/Long.xml
M18,92,OK,,POR,Tiago Oliveira,4268,high,2025/Long.xml
M18,93,OK,,LTU,Domas Lazauskas,4324,high,2025/Long.xml
M18,95,OK,,CRO,Luka Gojmerac,4420,high,2025/Long.xml
M18,96,OK,,TUR,Mert Yilmaz,4438,high,2025/Long.xml
M18,97,OK,,MDA,Artiom Babici,4457,high,2025/Long.xml
M18,98,OK,,CRO,Gabrijel Solenicki,4532,high,2025/Long.xml
M18,99,OK,,EST,Kardo Kutti,4581,high,2025/Long.xml
M18,101,OK,,POR,Pedro Patrocinio,4701,high,2025/Long.xml
M18,102,OK,,SLO,Ozbej Malus,4785,high,2025/Long.xml
