class,rank,status,bib,country,name,time_seconds,confidence,source_file
M16,1,OK,,FIN,Touko Seppa,2468,high,2018/results-long.pdf
M16,2,OK,,RUS,Daniil Fomin,2544,high,2018/results-long.pdf
M16,3,OK,,FRA,Romain Discher,2612,high,2018/results-long.pdf
M16,4,OK,,FIN,Aarni Ronkainen,2613,high,2018/results-long.pdf
M16,5,OK,,FRA,Basile Basset,2633,high,2018/results-long.pdf
M16,6,OK,,POL,Stanislaw Kurzyp,2641,high,2018/results-long.pdf
M16,7,OK,,CZE,Jakub Chaloupsky,2729,high,2018/results-long.pdf
M16,8,OK,,SUI,Janis Hutzli,2762,high,2018/results-long.pdf
M16,9,OK,,RUS,Daniil Sorokin,2796,high,2018/results-long.pdf
M16,10,OK,,ITA,Ilian Angeli,2797,high,2018/results-long.pdf
M16,11,OK,,HUN,Zoltan Bujdoso,2808,high,2018/results-long.pdf
M16,12,OK,,HUN,Aron Szuromi,2821,high,2018/results-long.pdf
M16,13,OK,,ESP,Gustav Wiren Gonzalez,2843,high,2018/results-long.pdf
M16,14,OK,,GBR,Flurry Grierson,2852,high,2018/results-long.pdf
M16,15,OK,,GBR,Peter Molloy,2859,high,2018/results-long.pdf
M16,16,OK,,GBR,Matthew Gooch,2876,high,2018/results-long.pdf
M16,17,OK,,DEN,Jonas Gabs,2919,high,2018/results-long.pdf
M16,18,OK,,CZE,Lukas Vitebsky,2923,high,2018/results-long.pdf
M16,19,OK,,GER,Martin Scheuermann,2941,high,2018/results-long.pdf
M16,20,OK,,RUS,Mikhail Beliakov,2949,high,2018/results-long.pdf
M16,21,OK,,AUT,Kilian Trummer,2951,high,2018/results-long.pdf
M16,22,OK,,FIN,Aaro Ojala,2957,high,2018/results-long.pdf
M16,22,OK,,FRA,Thomas Radondy,2957,high,2018/results-long.pdf
M16,24,OK,,DEN,Oscar David Broman Jensen,2980,high,2018/results-long.pdf
M16,25,OK,,GER,Konstantin Kunckel,2992,high,2018/results-long.pdf
M16,26,OK,,SVK,Lukas Novota,3012,high,2018/results-long.pdf
