class,rank,status,bib,country,name,time_seconds,confidence,source_file
W16,1,OK,,CZE,Ivana Bochenkova,2454,high,2005/eyoc2005.htm
W16,2,OK,,CZE,Michaela Prochazkova,2594,high,2005/eyoc2005.htm
W16,3,OK,,RUS,Natalia Ukhorskaya,2692,high,2005/eyoc2005.htm
W16,4,OK,,CZE,Jindra Hlavova,2720,high,2005/eyoc2005.htm
W16,5,OK,,SUI,Isabelle Feer,2743,high,2005/eyoc2005.htm
W16,6,OK,,SUI,Sophie Tritschler,2795,high,2005/eyoc2005.htm
W16,7,OK,,FRA,Perrine Obsetard,2825,high,2005/eyoc2005.htm
W16,8,OK,,RUS,Nadezda Lyapsina,2928,high,2005/eyoc2005.htm
W16,9,OK,,CZE,Martina Jiraskova,2939,high,2005/eyoc2005.htm
W16,10,OK,,HUN,Dorottya Peley,3048,high,2005/eyoc2005.htm
W16,11,OK,,FRA,Marine Leloup,3072,high,2005/eyoc2005.htm
W16,12,OK,,LTU,Ausra Miksyte,3102,high,2005/eyoc2005.htm
W16,13,OK,,SUI,Bettina Aebi,3128,high,2005/eyoc2005.htm
W16,14,OK,,GER,Marie-Christine Bohm,3193,high,2005/eyoc2005.htm
W16,15,OK,,GER,Sandra Juras,3230,high,2005/eyoc2005.htm
W16,16,OK,,POL,Monika Gajda,3237,high,2005/eyoc2005.htm
W16,17,OK,,RUS,Karina Fershalova,3270,high,2005/eyoc2005.htm
W16,18,OK,,EST,Nele Taba,3303,high,2005/eyoc2005.htm
W16,19,OK,,FRA,Ambre Gaillard,3432,high,2005/eyoc2005.htm
W16,20,OK,,UKR,Inna Blagodarna,3466,high,2005/eyoc2005.htm
W16,21,OK,,RUS,Anastasia Tikhonova,3489,high,2005/eyoc2005.htm
W16,22,OK,,LTU,Eidvile Bagdonaite,3501,high,2005/eyoc2005.htm
W16,23,OK,,BUL,Greta Borisova,3518,high,2005/eyoc2005.htm
W16,24,OK,,SUI,Alexandra Stucki Ilona,3538,high,2005/eyoc2005.htm
