class,rank,status,bib,country,name,time_seconds,confidence,source_file
M18,1,OK,,GER,Konrad Stamer,773,high,2021/Sprint-eventor.xml
M18,2,OK,,NOR,Brage Takle,781,high,2021/Sprint-eventor.xml
M18,3,OK,,FRA,Vallet Mathias Barros,800,high,2021/Sprint-eventor.xml
M18,4,OK,,NOR,Martin Vehus Skjerve,805,high,2021/Sprint-eventor.xml
M18,5,OK,,NOR,Hans Urset,808,high,2021/Sprint-eventor.xml
M18,5,OK,,EST,Jurgen Joonas,808,high,2021/Sprint-eventor.xml
M18,7,OK,,LTU,Andojas Lapinskas,814,high,2021/Sprint-eventor.xml
M18,8,OK,,POL,Stanislaw Pachnik,815,high,2021/Sprint-eventor.xml
M18,9,OK,,CZE,Vit Cech,816,high,2021/Sprint-eventor.xml
M18,10,OK,,ISR,Peleg Mitzafon,820,high,2021/Sprint-eventor.xml
M18,11,OK,,CZE,Martin Simsa,821,high,2021/Sprint-eventor.xml
M18,11,OK,,LTU,Tadas Dementavicius,821,high,2021/Sprint-eventor.xml
M18,13,OK,,FRA,Leandre Magat,822,high,2021/Sprint-eventor.xml
M18,14,OK,,POL,Mateusz Kula,823,high,2021/Sprint-eventor.xml
M18,15,OK,,HUN,Almos Huba Fulop,825,high,2021/Sprint-eventor.xml
M18,16,OK,,UKR,Illia Otreshko,826,high,2021/Sprint-eventor.xml
M18,17,OK,,SVK,Martin Rohac,827,high,2021/Sprint-eventor.xml
M18,18,OK,,AUT,David Rapotz,828,high,2021/Sprint-eventor.xml
M18,18,OK,,SUI,Elia Ren,828,high,2021/Sprint-eventor.xml
M18,20,OK,,RUS,Stepan Aleksandrov,831,high,2021/Sprint-eventor.xml
M18,21,OK,,RUS,Ilya Malygin,833,high,2021/Sprint-eventor.xml
M18,21,OK,,SUI,Benjamin Wey,833,high,2021/Sprint-eventor.xml
M18,23,OK,,BUL,Preslav Shterev,834,high,2021/Sprint-eventor.xml
M18,24,OK,,FIN,Aarni Ronkainen,836,high,2021/Sprint-eventor.xml
M18,25,OK,,POL,Ignacy Slomczynski,839,high,2021/Sprint-eventor.xml
M18,25,OK,,ESP,Olias Gonzalo Zorrilla,839,high,2021/Sprint-eventor.xml
M18,27,OK,,NOR,Alfred Bjoerneroed,841,high,2021/Sprint-eventor.xml
M18,28,OK,,SUI,Joschi Schmid,842,high,2021/Sprint-eventor.xml
M18,28,OK,,BEL,Antoine Mattart,842,high,2021/Sprint-eventor.xml
M18,30,OK,,SWE,Noel Braun,846,high,2021/Sprint-eventor.xml
M18,31,OK,,RUS,Pavel Egorov,851,high,2021/Sprint-eventor.xml
M18,32,OK,,DEN,Anders Secher Thomsen,852,high,2021/Sprint-eventor.xml
M18,32,OK,,ESP,Diego Aimar Urquizu,852,high,2021/Sprint-eventor.xml
M18,34,OK,,ESP,Galan Gonzalo Ferrando,854,high,2021/Sprint-eventor.xml
M18,34,OK,,FIN,Santeri Kirjavainen,854,high,2021/Sprint-eventor.xml
M18,36,OK,,SUI,Martin Koehle,855,high,2021/Sprint-eventor.xml
M18,36,OK,,CZE,Lukas Vitebsky,855,high,2021/Sprint-eventor.xml
M18,36,OK,,LAT,Gustavs Stana,855,high,2021/Sprint-eventor.xml
M18,36,OK,,ESP,Diaz Mateo Rodriguez,855,high,2021/Sprint-eventor.xml
M18,40,OK,,BLR,Oleg Tomashau,856,high,2021/Sprint-eventor.xml
M18,41,OK,,LTU,Adomas Casas,859,high,2021/Sprint-eventor.xml
M18,41,OK,,SWE,Edvin Forsberg,859,high,2021/Sprint-eventor.xml
M18,43,OK,,ITA,Stefano Marco Anselmo di,860,high,2021/Sprint-eventor.xml
M18,44,OK,,AUT,Simon Tobler,861,high,2021/Sprint-eventor.xml
M18,45,OK,,BUL,Stefan Yordanov,863,high,2021/Sprint-eventor.xml
M18,46,OK,,DEN,Jonas Damm Als,864,high,2021/Sprint-eventor.xml
M18,47,OK,,ROU,Catalin Vadean,867,high,2021/Sprint-eventor.xml
M18,48,OK,,FIN,Riku Grohn,869,high,2021/Sprint-eventor.xml
M18,48,OK,,LAT,Matiss Saulite,869,high,2021/Sprint-eventor.xml
M18,48,OK,,DEN,Villads Skovbjerg,869,high,2021/Sprint-eventor.xml
M18,51,OK,,SVK,Maximilian Kubik,872,high,2021/Sprint-eventor.xml
M18,52,OK,,HUN,Peter Gonczi,873,high,2021/Sprint-eventor.xml
M18,53,OK,,FIN,Jussi Raasakka,874,high,2021/Sprint-eventor.xml
M18,54,OK,,EST,Mihkel Mahla,876,high,2021/Sprint-eventor.xml
M18,55,OK,,ITA,Goran Polojaz,877,high,2021/Sprint-eventor.xml
M18,56,OK,,SWE,Edvin Nilsson,878,high,2021/Sprint-eventor.xml
M18,57,OK,,UKR,Yurii Skvortsov,880,high,2021/Sprint-eventor.xml
M18,58,OK,,LAT,Emils Lazdans,882,high,2021/Sprint-eventor.xml
M18,59,OK,,BLR,Aliaksandr Furyk,883,high,2021/Sprint-eventor.xml
M18,60,OK,,AUT,Anton Buschek,886,high,2021/Sprint-eventor.xml
M18,61,OK,,BUL,Tervel Dragoev,887,high,2021/Sprint-eventor.xml
M18,61,OK,,POL,Jakub Jonczy,887,high,2021/Sprint-eventor.xml
M18,61,OK,,UKR,Ihor Krazhev,887,high,2021/Sprint-eventor.xml
M18,64,OK,,BEL,Willem Bakelants,888,high,2021/Sprint-eventor.xml
M18,65,OK,,AUT,Moritz Czech,895,high,2021/Sprint-eventor.xml
M18,66,OK,,ISR,Roy Alpert,896,high,2021/Sprint-eventor.xml
M18,67,OK,,BUL,Kaloyan Petrov,899,high,2021/Sprint-eventor.xml
M18,68,OK,,LAT,Austris Kalnins,901,high,2021/Sprint-eventor.xml
M18,69,OK,,POR,Rodrigo Lima,902,high,2021/Sprint-eventor.xml
M18,70,OK,,LTU,Justas Klevinskas,905,high,2021/Sprint-eventor.xml
M18,70,OK,,CZE,Adam Urbanek,905,high,2021/Sprint-eventor.xml
M18,70,OK,,EST,Emil Eensaar,905,high,2021/Sprint-eventor.xml
M18,73,OK,,EST,Olle Ilmar Jaama,907,high,2021/Sprint-eventor.xml
M18,73,OK,,SVK,Tomas Sipos,907,high,2021/Sprint-eventor.xml
M18,75,OK,,UKR,Volodymyr Yatsenko,908,high,2021/Sprint-eventor.xml
M18,76,OK,,BEL,Gael Amerijckx,915,high,2021/Sprint-eventor.xml
M18,77,OK,,POR,Pedro Lagarto,917,high,2021/Sprint-eventor.xml
M18,78,OK,,HUN,Levente Szabo,924,high,2021/Sprint-eventor.xml
M18,79,OK,,FRA,Bastien Thenoz,929,high,2021/Sprint-eventor.xml
M18,80,OK,,TUR,Ayberk Keskin,931,high,2021/Sprint-eventor.xml
